arith.div_active,arith.divider_active,arith.fp_divider_active,arith.idiv_active,arith.int_divider_active,assists.any,br_inst_retired.all_branches,br_inst_retired.cond,br_inst_retired.cond_ntaken,br_inst_retired.cond_taken,br_inst_retired.far_branch,br_inst_retired.indirect,br_inst_retired.near_call,br_inst_retired.near_return,br_inst_retired.near_taken,br_misp_retired.all_branches,br_misp_retired.cond,br_misp_retired.cond_ntaken,br_misp_retired.cond_taken,br_misp_retired.indirect,br_misp_retired.indirect_call,br_misp_retired.near_taken,br_misp_retired.ret
12971,13139,0,12726,12923,92,461456,122978,81486,42668,187,2435,25684,64568,265700,15606,11595,1579,11601,3181,2329,13022,550
12448,11808,0,12367,12489,118,374130,231515,236319,132596,215,8996,55567,54092,226102,12680,7934,958,7215,2184,1667,9850,479
12513,12470,0,12219,12206,90,176095,119136,78061,39705,193,2502,67800,68562,301865,15953,12384,2234,12966,3439,1997,13988,514
13480,13629,0,13939,14299,148,466980,287878,175749,96467,194,2303,22671,21670,89433,10531,7897,858,6994,2123,1609,12713,534
11373,11823,0,11953,11955,110,166012,246381,159515,90299,197,8912,90325,91369,400972,15608,12103,1409,10933,2975,1693,10791,496
13053,12195,0,13262,13326,139,431921,279933,182893,108411,195,2323,22557,21909,91612,11461,11599,1507,10097,2723,1994,15700,540
12695,12662,0,11655,11886,63,427205,264102,164533,91138,210,15363,88153,85923,230100,12809,9869,1394,6937,2269,1707,9399,481
12480,12290,0,12462,11977,85,163717,109877,75456,90429,209,9705,62998,64082,447146,20824,15876,1649,11114,3496,2508,17069,594
13194,12844,0,13330,13115,155,813495,512010,187841,103534,186,10149,59257,20998,86169,9387,6747,765,5914,2147,1636,8662,529
11369,11372,0,11319,11288,90,170031,115463,77687,91333,200,8957,57515,57218,393125,19348,15817,1736,11434,2926,2174,14281,461
13400,13648,0,12524,13824,142,648717,423291,171356,101132,210,11650,22382,21050,86803,9682,7019,781,8300,2692,1984,11451,550
13163,12828,0,12883,12775,96,183140,121077,79481,39944,178,2439,61352,57946,239242,13890,12745,1674,11040,3156,1992,13340,525
12422,12355,0,12884,12572,112,375255,237876,151942,85619,180,2287,22470,21670,91323,11526,8772,1073,7900,2248,1743,13332,564
11996,11693,0,11907,12399,89,278950,257239,169703,97794,206,20291,113586,107166,365079,15539,11826,1260,10531,2250,1614,11239,490
13005,13470,0,12759,12731,107,162373,105781,70019,35911,186,2353,23201,22133,89237,13090,9597,1281,8932,2690,2429,16098,586
12036,12676,0,12868,12618,107,609891,384271,244026,91632,214,9709,62704,63230,99286,12088,9204,901,7068,2266,1665,9977,505
12845,12712,0,13112,12579,84,170787,111779,69378,34679,202,10797,62165,59620,245455,18167,14275,1911,10366,3158,2345,15565,575
11858,12526,0,12328,11856,123,634899,389319,241841,88802,195,8964,56501,23141,97974,10146,7404,831,6251,2232,1690,8410,495
11421,11802,0,11486,11487,120,169094,109847,74378,37230,200,11101,70232,70315,497808,20924,16545,2151,11149,2725,1960,13765,483
13915,13528,0,13099,13571,157,466849,283032,66975,33329,182,2286,22762,21473,88358,9216,9170,1127,10069,3025,2306,15006,568
11381,11509,0,11743,12715,110,397945,253990,162837,146368,207,16185,61846,62213,272071,17208,13937,1045,9645,2297,1611,11104,457
12995,12925,0,12925,12922,97,437001,104873,69470,35644,183,2301,22751,62501,252840,13078,9466,1328,9840,3036,2291,11100,550
12959,11931,0,11499,12223,122,424931,263421,257572,145044,210,15405,58258,56331,237462,13335,8201,936,7380,2331,1736,11428,492
13246,13196,0,12682,12579,107,363624,235233,69348,34764,189,2384,24034,66665,289018,15012,11130,1932,11737,3261,2420,11920,550
12846,12882,0,13604,13217,175,846230,320909,195236,107742,192,2394,24118,22923,96984,10936,8172,953,7808,2327,1687,10897,541
10849,11204,0,11383,11410,93,168467,122169,157598,88697,202,8859,89575,90639,393916,15680,10598,1544,9684,2831,1661,9770,497
13554,12693,0,13253,13644,133,418099,273641,180095,106255,194,2391,23893,22499,94335,10792,10827,1354,9027,2752,2003,14288,563
12869,12589,0,11832,11833,104,166325,274922,169260,93515,196,15372,87942,86434,366031,14567,11675,1496,10385,2289,1696,11308,482
13190,12198,0,12714,12712,90,160425,104859,70538,36750,191,2405,24340,23225,94968,9553,10024,1264,8147,2682,2427,14497,590
12380,12397,0,12959,12894,146,781587,517724,330058,188840,201,10752,63586,60346,96763,12685,9773,938,8516,2277,1631,11322,455
11410,11410,0,11242,11356,251,1946601,1170036,717937,427490,372,55783,301146,54973,380190,16803,13427,2024,12040,2926,2183,12806,525
12909,12954,0,12733,12970,139,424083,280103,80308,41763,202,2534,25938,24168,102911,13250,9777,987,9455,2746,1970,13146,505
12523,12581,0,12286,12767,101,433557,266271,163886,150184,211,15511,55746,85266,361011,16108,12617,1276,9220,2699,2052,9977,512
13010,12993,0,12559,12794,110,179037,117345,77931,39988,201,2572,25519,24353,101079,11902,9028,1512,10783,2878,2046,17405,615
12583,12696,0,13302,13218,121,447402,504615,320089,181868,225,10914,63758,60631,245883,10709,8004,883,6887,2197,1664,9674,478
12374,11179,0,11260,11296,91,159920,103756,70086,35683,185,2359,56334,55116,240398,15390,14917,1952,13760,3599,2175,15299,533
12098,12100,0,12364,12695,140,405208,263469,172639,100315,191,2358,23766,21814,87305,11162,9061,981,8124,2129,1589,12816,497
11993,12419,0,12616,12035,69,161416,283608,175505,97642,202,16278,89703,86497,364541,15042,11700,1744,9895,2708,2018,11529,545
12929,13662,0,13545,13508,150,389328,245758,156817,35754,183,2365,24205,23031,95259,12440,9612,1065,8102,2189,2066,14619,553
12806,12714,0,13010,12980,99,444423,288660,188965,113600,220,20562,107919,101910,249392,12856,9459,1269,6598,2162,1646,9369,488
13583,13289,0,12362,11580,93,171610,112387,74228,38037,197,8739,56601,55261,234255,19034,16048,2083,12160,3441,2551,18697,605
12340,12956,0,13325,13133,122,600724,388818,254638,94608,201,10446,65672,22169,90506,9238,6726,835,6274,2150,1684,9297,514
13189,12883,0,13120,12514,127,185453,118840,79137,39351,198,9935,60567,57541,374707,17590,13709,1646,10130,3188,2302,16924,530
12704,12555,0,12316,13455,125,565984,356043,140394,78430,202,7807,40380,22219,90719,10343,8008,933,7298,2251,1674,9232,484
12079,12053,0,12671,12820,115,179483,116896,77167,112908,211,12503,73209,113389,460349,18775,14319,1346,10029,2751,1982,11089,468
14330,14451,0,13291,13597,138,435139,103922,70626,35858,184,2342,23244,22130,90129,10721,7853,972,8914,2643,2071,13250,585
12146,12190,0,13182,12855,117,388026,386202,251688,152388,214,10176,65142,65973,290257,11798,8786,932,7685,2252,1653,10359,461
13496,12650,0,13008,12997,122,170603,104756,69005,34356,174,2303,59702,56770,234993,14708,13818,1834,12111,3138,1985,15686,580
12084,12043,0,12889,12950,131,395130,388425,245880,143561,197,8832,56024,55992,240542,10863,7742,939,5957,2253,1706,7438,497
11749,12081,0,12253,12701,109,171335,112898,74767,39278,193,12027,72956,69949,284292,19193,15813,1964,13141,2733,1944,13536,500
13422,14550,0,13779,13325,109,439813,269019,167057,33305,176,2270,22715,21448,90486,9280,6366,748,5769,2339,2169,12065,588
11830,11865,0,12148,12254,92,398001,253059,161146,92972,217,16852,100160,102622,280150,18000,14779,1765,9360,2242,1597,11385,472
13031,13028,0,13340,12736,104,157804,100176,65464,34116,181,2318,22959,21937,89971,13997,10553,1398,9051,3091,2357,13941,540
11704,12098,0,12063,11967,145,655681,402378,246793,92875,210,15437,89095,55552,235135,14819,11543,1391,8356,2295,1663,11860,461
12750,12920,0,12999,12442,80,160949,105073,69049,34273,191,2351,23306,22516,292645,14769,11175,1368,9574,3158,2328,14642,530
13307,13458,0,13444,14754,172,801373,482955,182118,99919,199,9506,54590,22999,97886,11139,8406,760,8168,2283,1696,11439,504
11872,11877,0,12061,11819,97,168188,111544,73222,89085,200,9054,58381,93604,411407,18584,15042,1515,11505,2875,2085,10420,422
13953,13866,0,13954,13933,122,440879,109212,75009,37424,191,2407,24616,23108,96895,10073,7483,823,8612,2710,2360,14403,608
12476,11969,0,11177,12321,108,431322,265035,256994,145181,217,15412,55847,84465,356442,17331,11674,1436,10678,2738,2022,11552,470
13610,13699,0,12783,12616,125,379625,106322,70780,35907,195,2443,24090,22884,93630,8725,6062,1333,7888,2777,2070,11150,628
12026,12058,0,13301,12993,134,503189,316010,314820,178374,221,10197,61180,58537,242230,15868,10266,1082,9002,2283,1630,11339,469
12432,11807,0,11866,11929,91,161391,102181,66686,34014,185,2289,56474,56550,242522,13200,10902,1792,11816,3481,2153,12199,515
12406,12682,0,13138,13594,145,396303,258831,172375,100126,194,2598,25910,24091,104322,12626,9404,998,8158,2234,1643,12814,530
13630,12782,0,11925,11490,88,152279,272630,168389,93588,196,15867,88057,86850,365662,13118,12609,1845,11439,2745,2112,12952,605
12446,12154,0,13150,13059,120,380628,243218,156412,88559,191,2452,25359,23992,101082,12750,10416,1062,8432,2249,2059,13950,554
12085,12065,0,11709,12136,105,461503,302978,196135,111571,197,19350,103694,98108,244774,14008,10512,1359,8871,2193,1654,9298,448
12544,12943,0,12966,12891,96,165881,108991,70663,35895,187,2365,23989,22912,98322,14021,10760,1381,10073,2947,2622,17500,626
12705,12547,0,12599,13171,130,655285,425313,175287,102406,209,11449,70917,21425,89739,11222,8673,999,8214,2207,1630,10830,457
13436,13545,0,13017,12892,81,159003,103948,69700,96851,197,9187,56414,71934,345607,16364,12478,1403,10530,3220,2441,12230,571
12390,12489,0,12250,13035,177,831831,246462,156764,88330,198,9374,24686,23523,97335,12718,10021,973,8530,2183,1583,11369,547
11865,12263,0,12363,12200,98,162987,105969,195159,112947,195,11110,63481,99445,403856,15500,8927,1283,7496,2605,1977,8378,485
13618,13229,0,12052,12129,126,418553,111570,75111,38340,185,2389,24790,23698,99540,13161,10607,1555,11667,3004,2209,15526,632
11838,12163,0,12626,12794,85,380768,247646,256565,155534,212,10618,66418,67950,292649,13183,6885,793,6041,2114,1620,8641,471
13083,13078,0,12417,12408,101,183261,122160,186180,101274,205,9315,92977,88328,363368,17479,11538,1814,11514,3143,1977,13605,537
12268,13516,0,13577,13733,115,569006,359107,226645,114077,205,9171,58486,58685,92648,10856,8166,973,7269,2190,2107,12184,549
12158,12151,0,11846,12147,116,178190,115593,76509,37757,210,11571,66608,62959,258527,17435,13581,2020,9786,2725,1993,13418,522
13021,13211,0,12654,11908,106,422179,260034,163668,37363,192,2392,24173,22631,91483,10679,8219,917,7042,2688,2044,13879,556
11774,11897,0,12210,12014,110,384658,252665,166025,96325,223,18494,108537,67287,297646,15116,11200,1416,7040,2186,1595,9611,477
12825,12937,0,13040,12841,126,167079,106699,69024,35016,181,2307,22774,22012,232519,14463,11311,1243,10004,3080,2282,16091,516
13150,12575,0,12211,12177,120,600104,380837,154958,140906,205,15380,89300,56866,246427,14122,11006,971,7057,2279,1685,8619,488
12177,12127,0,12368,12092,101,165075,106797,73393,37282,188,2350,23996,30626,276106,16188,12931,1520,12802,3288,2325,14390,510
13319,13063,0,12776,13428,133,716432,265323,164151,91495,195,8851,22522,21350,87812,9077,6239,742,6069,2184,1662,9241,552
12106,11951,0,11839,12026,92,176025,114566,162063,94821,203,9905,64669,105305,467146,21991,14967,1569,12487,2797,2008,11467,468
13799,13851,0,13492,13646,128,447819,105302,66155,33754,182,2334,22557,22023,88501,10364,7666,1313,8702,2633,1986,11700,587
11880,12024,0,12671,12611,125,412455,255958,248230,144476,207,8927,89522,87399,379263,17941,12062,1539,10892,2942,1699,12164,461
13493,13495,0,13191,12767,124,162011,103849,68408,34962,190,2500,23179,21513,86772,10674,7727,1543,9159,2703,2028,14690,645
12308,12687,0,13402,13028,139,478366,472562,284838,161208,208,9361,57136,55112,231736,11226,8602,888,7974,2329,1692,11331,463
12836,12136,0,12049,12094,100,168915,108900,71136,35657,188,8546,56294,56442,243008,15234,14991,2436,13688,2785,2064,13974,510
12502,12230,0,13326,13511,137,444064,291638,193651,115529,187,2395,23822,22981,96104,10676,7731,868,6579,2246,2006,11949,505
12494,11991,0,11807,11867,90,424736,260861,162117,88930,192,15075,86795,85436,224603,17991,14927,1839,13465,2853,2146,14696,538
12959,14039,0,13047,13543,125,384488,251309,164685,36862,198,2412,23941,22580,90726,8297,5515,862,8131,2752,2451,14228,559
12822,12451,0,12773,12796,127,500931,306012,188870,104520,223,17504,95412,90800,237350,15498,12077,1436,8771,2335,1706,12108,545
12657,12764,0,12722,11877,89,156532,100849,66792,33702,190,2335,23936,22923,103609,13665,10515,1482,9134,3525,2635,15371,525
12467,12996,0,13290,13348,132,660407,432279,198261,112819,211,12217,72605,23581,101231,12712,9626,972,7960,2251,1654,10123,465
12211,12150,0,11338,11287,79,156615,100616,67571,90543,194,8849,55273,54199,361415,15861,12300,1472,9033,2636,2025,12726,492
13248,13221,0,12698,13555,137,607568,386514,161952,93832,196,9843,24687,23660,98797,11952,9320,958,11096,2950,2099,14127,511
13122,12915,0,13196,13180,99,163895,104098,67944,112680,198,10850,63589,96977,393612,17361,13266,1464,8590,2565,1921,8707,460
12989,12965,0,12017,12046,96,397749,106557,71519,36295,187,2441,24142,23389,100382,11276,8279,810,9977,2973,2173,13827,600
12238,12213,0,12189,12216,128,406645,265920,273641,166376,221,20244,71053,69948,284027,14334,8213,896,7866,2124,1595,10517,480
13542,13506,0,13059,12569,109,157617,103693,69132,35460,181,2333,42335,49495,209498,13490,10446,1808,11311,3153,2086,13069,548
12120,11849,0,12476,12616,140,388945,389687,244741,143175,209,9548,62000,61912,269956,13205,10427,1021,9149,2268,1629,14915,528
12142,12188,0,12458,12553,111,162440,105422,69896,34631,182,2302,65349,61421,249538,12921,12159,1835,10183,3053,1986,10821,533
12800,13591,0,13170,13114,131,417376,259238,162315,38683,185,2392,24734,23453,99817,12460,10081,982,9451,2338,2125,16079,535
11896,11841,0,12182,12207,90,386794,251136,165179,96915,219,19552,113648,117480,294208,14427,10915,1452,7056,2120,1639,9690,507
13297,13273,0,13021,12132,93,181331,116255,77959,39784,182,2401,24820,23309,99304,13442,10241,1335,8538,3162,2360,15630,581
11940,12388,0,12558,12585,155,576045,361904,199603,139662,210,15670,92141,57886,249631,14456,10904,909,7154,2218,1647,9064,519
12784,12708,0,12023,12655,93,176806,116160,76538,38231,183,2340,23116,21971,260343,14309,11110,1414,11300,3223,2382,15911,550
13532,12998,0,12804,13483,161,928078,563927,250339,140590,212,14973,54095,22224,92240,10587,8333,961,7271,2168,1645,10168,528
12118,11943,0,12144,11857,97,166519,109890,73353,95305,212,10268,65757,109702,484716,20149,15564,1385,10268,2890,2132,9464,504
13492,13566,0,13138,13267,123,522216,109005,70864,35654,195,2354,22966,21681,91864,11611,9046,930,10183,2646,1939,13758,563
11936,12242,0,11864,12189,99,380480,239692,240370,140160,210,15334,61799,89349,388812,16668,9848,1502,8155,2879,1934,8090,462
12828,12802,0,12225,12979,99,171969,110697,73336,38170,191,2437,24326,22957,97285,12143,9729,1420,11466,2722,1974,17154,530
12914,12709,0,12853,12466,109,436173,437856,264572,149259,207,8830,54771,53522,224730,10005,7411,848,6693,2224,1683,9372,525
11409,11626,0,11961,12289,94,185691,121252,734031,452531,401,56670,358700,374834,1662891,43233,17249,2262,14519,3473,2044,14019,516
13059,13978,0,13697,13799,121,473201,305408,191061,32696,186,2275,22149,21213,87554,10114,7657,810,7009,2192,1996,12369,535
11336,11186,0,11696,11766,111,406373,254329,162480,91633,207,15450,89723,88380,245104,15727,12366,1454,8613,2344,1655,11781,483
13064,13066,0,13116,12239,125,401293,262219,163002,35445,189,2374,23467,22261,87501,13959,10507,1403,8749,3128,2329,13769,583
12410,12765,0,13020,12279,124,468303,286323,176337,155913,205,15939,88454,54510,231636,13617,10676,1020,7815,2336,1705,11357,485
12391,12350,0,11526,11846,90,387641,245782,156235,88191,201,9320,60053,60447,261405,15257,12005,1747,13025,3516,2561,16510,504
12557,12909,0,13131,13868,157,746084,489213,198726,115287,198,11191,23472,22057,92872,9836,7444,874,6890,2238,1692,9854,493
12080,12149,0,11406,11406,90,166630,107042,70663,84365,200,8350,53531,84447,356870,18842,15323,1543,11001,2875,2145,11598,438
13170,13208,0,12841,13630,137,613506,253288,165632,97006,203,10669,23330,22126,87426,8850,6470,790,7903,2722,2070,11218,594
12386,12697,0,12569,12638,105,168852,111611,188505,104609,205,9849,62579,89777,371263,18732,12369,1416,10884,2675,1871,12290,446
13293,12845,0,12302,12037,100,154797,99283,65678,32943,182,2270,22558,21776,88705,10288,10367,1919,12371,3699,2726,19009,669
11817,12182,0,13226,13185,127,449382,469274,308658,189018,244,12298,72066,67263,278795,13035,10199,996,8586,2328,1691,10966,485
13243,12472,0,11389,11875,112,153680,99646,66511,33615,184,2295,54627,53294,224204,12268,11323,1793,10315,3272,2103,12209,561
12688,12636,0,13305,13225,135,397424,392367,254213,152000,201,10101,64965,66031,287519,12278,8781,903,8209,2306,1670,14188,558
13142,12354,0,12706,12713,92,160488,97440,66130,34469,178,10337,60755,57865,236856,13832,12834,1794,10805,2607,1979,11251,557
12549,12926,0,12896,12485,113,389814,245422,156420,88389,185,2337,24180,23576,99821,12209,9192,994,8301,2338,2177,13575,563
11610,11859,0,11675,12219,110,413254,270797,176952,103379,231,19435,111999,109444,250451,14280,11373,1525,8407,2140,1607,11038,440
13057,13123,0,13943,12084,98,159240,102816,69396,35649,185,2334,23448,22586,95146,13553,10243,1245,8730,3229,2421,15324,629
11899,12210,0,12193,12257,135,606608,382838,240228,87909,202,9460,60786,23516,97944,13138,10579,1014,8906,2200,1607,11060,443
12635,12678,0,13265,13297,75,478734,287557,175950,98960,205,16836,90730,86428,224532,15755,11907,1610,7921,2658,2057,11912,532
12585,13116,0,12656,12320,115,395430,252013,163486,40004,190,2619,26171,25570,109145,13910,10461,1171,9474,3033,2142,13970,509
12182,12232,0,12557,12646,110,434391,281902,184793,110738,217,21163,110562,62659,253665,13634,10366,1392,6916,2205,1694,9709,490
13517,12239,0,11146,11496,105,177275,116598,77848,39721,187,2432,24735,23129,232603,14294,11281,1244,12267,3273,2402,18446,545
12363,12435,0,12854,13411,132,597189,380261,157431,91873,198,10157,23278,22045,91664,10399,7535,867,6517,2174,1629,9255,509
12797,12895,0,12578,12523,88,171500,110428,72469,106886,205,10184,60758,92568,380354,17058,13602,1227,12136,3161,2321,13266,495
12247,12303,0,11932,12872,136,610156,242875,153167,87558,202,8814,22582,21794,88684,10699,8132,876,7601,2121,1636,9782,491
12080,12000,0,11613,12060,96,169879,110923,179580,106169,208,11999,71850,113662,460775,18813,11401,1360,9603,2663,1952,9967,507
14440,14165,0,13689,13010,146,709652,260617,67563,34401,175,2332,23586,22543,94683,11899,9119,1454,10224,2708,2016,13733,583
11678,12011,0,12657,12724,105,393743,276993,246059,145811,220,9728,61623,61951,269315,10793,6622,732,5005,2214,1697,8461,548
13867,13222,0,13135,13323,140,176259,116691,75159,38291,187,2457,65400,61713,253897,15660,14917,1824,13078,3223,1999,16434,588
11806,11519,0,12507,12541,102,391843,391768,240622,140713,200,9045,56137,54960,232766,9493,6847,741,6180,2178,1663,8878,488
11872,12147,0,12052,11993,101,181801,120965,80418,41524,206,11701,75269,72809,296667,20728,15656,2076,10558,2754,1988,13460,520
13436,14113,0,13841,12815,138,463479,282661,174023,33886,178,2308,22578,21535,88823,9875,7140,778,6148,2685,2073,11793,580
11773,11723,0,11903,12265,110,395582,253577,161339,91151,216,16687,98635,62905,275833,16682,13825,1654,9140,2317,1650,12250,477
13189,13342,0,13322,13301,123,454708,295862,68448,33955,184,2252,22025,21086,244375,13544,10205,1260,9454,3003,2272,14114,490
11785,11426,0,11672,12548,120,412469,255869,159872,142716,215,15405,56931,55172,234468,15242,11691,945,7943,2373,1731,10465,528
13086,13661,0,12753,12649,82,168129,106180,70927,34713,188,2346,23266,67695,293894,15328,11694,1639,12188,3248,2375,13134,502
12938,12968,0,13459,14422,165,799916,287407,177966,98455,208,9217,24284,22923,96042,10328,7450,944,6683,2238,1679,9712,537
11594,11686,0,11656,11721,87,163246,244815,158228,88450,192,9134,94342,95811,422667,16896,13478,1600,12162,2931,1637,11524,471
12915,12405,0,13151,13590,118,167215,106447,71375,35468,191,2304,22999,21584,88740,8968,8888,1202,7777,2616,1999,13582,570
12656,12044,0,12337,12182,116,438528,420490,256284,145171,205,15495,89691,88294,367785,15309,12511,1389,10933,2353,1722,11601,476
11870,12388,0,12885,12869,80,156832,101868,67691,34035,187,2335,23105,22337,92151,13746,10837,1281,9271,2680,2370,14788,608
12421,13056,0,12751,12814,125,852569,530997,318121,110584,195,10165,61328,57603,97327,11163,8324,900,7827,2222,1624,11798,467
11479,11878,0,11788,11731,90,154498,100141,65780,32698,205,14858,86044,87320,380449,20490,16614,2329,9413,2871,2109,12681,540
12790,13390,0,13244,12956,106,434105,282885,184943,37756,183,2427,25001,23668,100216,12445,9950,926,9055,2832,2019,13994,555
12595,12564,0,11998,11585,124,443716,269952,167059,92361,204,15367,87270,54041,361076,15774,12141,1816,9370,2753,2076,13148,476
12797,12810,0,12806,12687,127,390881,249597,74701,39026,191,2476,25831,24634,102984,11885,8735,712,7325,2818,2052,12356,480
12905,12894,0,12918,14157,140,426543,278318,174407,171883,214,17737,73803,58510,241170,14731,11589,978,8271,2164,1614,10852,470
13008,12572,0,11513,11434,109,160764,104610,70240,35429,185,2332,23171,54104,233214,13454,10245,1489,10936,3510,2669,12101,566
12712,12650,0,12673,13097,134,636762,260721,172524,101034,205,11215,24604,22712,95063,12064,9374,930,9122,2274,1647,11700,578
13029,12944,0,12763,12216,67,158144,100458,174061,96752,201,9323,56083,85649,360705,16178,10050,1726,11069,3135,2387,12638,537
11863,11936,0,12502,12957,137,396284,254084,161966,91632,187,2453,25571,24159,102247,12256,9461,963,8236,2181,1607,14717,507
12298,12794,0,12813,12512,84,159333,295703,195661,112719,191,19679,104510,98685,401211,14081,10637,1432,8908,2185,1649,9118,490
11673,12031,0,12221,12284,95,178433,116968,77170,38077,182,2388,24494,23188,97644,15065,12422,1511,11986,2850,2501,20427,600
12160,12834,0,12562,12784,122,619316,403238,263237,97716,213,10906,68887,70439,92864,10578,7759,941,6587,2157,1639,9093,503
13016,13278,0,13561,12732,108,170794,112629,73339,102037,211,16852,92673,88153,369843,21630,17291,2075,10766,3200,2387,17184,614
11568,11966,0,12161,12179,112,611867,382679,240607,87515,195,8904,57339,22285,90395,10797,8356,842,7405,2155,1626,10322,468
12733,12735,0,13034,13128,94,170440,111464,74104,38008,195,12012,68893,64759,441713,18386,13949,1951,9186,2715,1977,12433,473
14098,13451,0,12255,12271,108,410298,104273,70409,36459,182,2335,23596,22539,95168,11673,9309,918,10910,2783,2086,14833,592
12098,12433,0,13030,12840,115,389615,254230,257813,156018,229,17409,66102,67405,293823,12905,6393,808,5625,2161,1635,9043,500
13531,13593,0,12880,12855,84,165734,109254,71806,37283,185,2349,59745,56894,236112,15184,11914,1740,12571,3649,2253,16554,554
12378,12092,0,13188,13323,139,380719,379276,239213,139285,215,8847,56460,56659,244155,10272,7470,798,6566,2304,1692,10546,555
12593,11781,0,12504,12649,97,188540,124047,83427,43084,191,2447,68809,64073,263940,16216,15404,2144,12416,3209,2024,13773,513
13124,13485,0,13309,13200,167,425932,260909,161854,89771,182,2322,22858,21650,89300,9158,6509,758,6093,2231,1699,11866,570
11924,12058,0,12594,12423,77,173946,250339,159742,93382,202,17322,101893,104477,464983,16887,13350,1449,12193,2301,1620,11544,530
12971,13258,0,13322,13362,93,156511,104267,67978,34265,189,2374,23050,21703,89508,11537,10117,1335,8625,2563,2281,14048,540
11939,12571,0,12143,12391,109,625036,382920,242550,92779,205,15405,89095,87559,242330,15091,11651,1405,8104,2380,1714,10942,480
12275,12323,0,12499,12006,121,167241,104339,68996,35353,197,2329,23583,21715,86967,15461,12053,1404,10473,3169,2290,16266,545
12268,12903,0,13475,12587,155,744650,449881,272673,96973,197,9218,56310,22828,94708,10031,7364,825,6568,2287,1683,9402,496
11462,11488,0,11531,11726,110,165430,109351,70830,36029,201,9305,60608,60950,432983,20044,16348,2367,11001,2907,2097,13691,490
13380,13952,0,13924,13564,133,455786,300431,70140,33960,184,2289,22303,21071,87653,8587,5977,721,5949,2658,2002,11657,508
12203,12083,0,11729,12383,131,430776,268143,166288,145344,222,15473,87751,80263,353093,18630,14934,1586,10614,2757,1998,11629,476
13323,13765,0,13040,12892,115,157028,101690,67835,33409,186,2305,22852,21833,89838,9825,7034,1383,8643,2688,2026,14771,567
12127,12164,0,13505,13220,123,498268,489848,293980,165118,209,9471,57321,54383,232001,11942,9447,989,8927,2264,1675,12499,479
12507,11685,0,12237,12111,95,154355,99587,66292,33924,187,2363,55725,56079,240742,14361,14099,2128,12896,3482,2108,12687,544
12573,12437,0,13897,14027,155,469332,308971,202895,121480,191,2398,24298,23336,98716,12556,9445,841,8184,2307,1656,13218,526
12952,12284,0,11725,11940,95,151049,251910,156272,86909,195,15622,88241,86961,366658,13040,12395,1743,11098,2723,2066,13102,515
12848,13493,0,13230,13188,112,360684,364814,239465,111790,202,9842,63507,64777,283505,12234,9398,1040,7813,2313,2101,12570,506
12341,12327,0,12534,12210,88,499897,313704,192103,107586,216,18173,98276,93270,236026,14565,11331,1208,8263,2237,1646,11420,487
12701,12568,0,12486,11873,96,163984,106577,70933,35626,180,2381,23755,22707,93781,12681,9302,1357,7969,3498,2717,15741,592
11608,12173,0,12273,13050,146,673832,441814,291300,108442,213,12165,72964,23270,98899,11932,9264,1101,8322,2182,1601,11063,482
12544,12925,0,12216,11802,81,152123,98055,65017,32864,195,8864,55071,53784,361814,15432,11995,1868,8795,2760,2069,12120,525
12913,12898,0,13144,12615,142,620793,393223,163331,94589,214,9708,62701,24312,100255,12349,9628,871,7960,2828,2067,14175,547
16661,16915,0,17192,16971,262,2512566,326733,65582,108854,206,10726,63731,72084,377479,16003,12160,1443,7806,2631,2001,10118,1048
13305,12757,0,12100,12121,129,414187,115527,75452,38264,187,2400,24255,23035,98198,11758,9148,877,11877,2862,2058,16725,596
11712,11789,0,11536,12666,128,389509,254143,265456,161466,219,19790,68807,69590,291369,14229,7773,827,7114,2187,1669,9628,503
12888,13171,0,12591,12653,112,172181,114825,75999,39102,185,2451,25251,55487,235828,14346,11365,1640,12448,3181,2355,14360,539
12336,12348,0,12963,12686,150,596741,239610,238027,139736,212,9127,58855,58727,253128,14808,8276,895,7770,2151,1624,10284,502
12625,12506,0,12545,12542,82,174613,115671,77643,39436,183,2366,67168,63171,258158,13704,10243,1610,10812,3129,1988,12071,535
13466,13236,0,13016,12975,131,416861,258619,159450,88973,192,2339,23922,22694,95453,11998,9949,1044,8651,2331,1724,14479,557
11456,11636,0,11937,12163,80,164563,251780,163926,95346,204,18347,106601,109480,485276,12981,9298,1237,8042,2156,1628,8636,489
13751,12506,0,13341,13369,111,171452,110201,73023,38317,180,2433,24721,23326,99455,12127,11601,1331,9934,2695,2324,16152,575
11509,11699,0,12387,12116,108,604156,380631,239716,140852,195,15081,86401,87658,227716,13326,10045,1346,9124,2205,1644,8492,511
12622,12862,0,12827,12275,108,182587,120475,80782,41137,186,2398,24425,22948,270805,15722,11985,1722,12450,3679,2642,18857,558
13448,13631,0,12704,12697,162,700020,424845,162440,89173,196,8936,54923,21563,88176,9689,6556,791,6225,2208,1669,9262,547
11758,11764,0,12356,12362,105,173978,112938,77587,96097,216,10142,65379,70332,483540,22225,17591,1706,11771,2879,2062,13024,526
13678,13670,0,13428,13237,116,471061,107083,66627,32648,178,2234,22369,21473,88328,10232,7631,826,8528,2733,2072,11927,597
11394,11514,0,11479,12797,99,395708,249761,246072,143897,212,15427,56864,88841,388741,19266,13052,1645,11557,2898,2142,11113,494
13248,13062,0,12614,13089,115,378934,99396,67718,33958,188,2291,22860,21635,91057,11705,8874,1376,10248,2758,2013,13050,528
