arith.div_active,arith.divider_active,arith.fp_divider_active,arith.idiv_active,arith.int_divider_active,assists.any,br_inst_retired.all_branches,br_inst_retired.cond,br_inst_retired.cond_ntaken,br_inst_retired.cond_taken,br_inst_retired.far_branch,br_inst_retired.indirect,br_inst_retired.near_call,br_inst_retired.near_return,br_inst_retired.near_taken,br_misp_retired.all_branches,br_misp_retired.cond,br_misp_retired.cond_ntaken,br_misp_retired.cond_taken,br_misp_retired.indirect,br_misp_retired.indirect_call,br_misp_retired.near_taken,br_misp_retired.ret
13123,13222,0,13494,13846,24,132050,82653,55360,26364,182,2115,54364,51641,207139,3974,654,222,410,3603,2910,6128,765
12856,12446,0,12644,12642,26,337300,336567,207571,118137,195,7723,46863,45958,189568,3044,241,64,182,2151,1823,2972,619
12393,11967,0,12303,12303,7,130015,81316,54281,27190,188,9418,57548,59282,247938,4563,854,307,490,3119,2423,3976,697
13355,13362,0,13980,14062,22,402709,246064,151367,82567,178,2120,19867,19109,74376,3013,200,40,167,2167,2304,3924,723
12461,12468,0,12277,12199,7,320932,202464,128628,72014,212,13233,76479,77682,202987,4436,456,156,273,2132,1739,2881,627
12658,13099,0,13489,13017,23,360724,237392,157462,27889,191,2305,20979,20110,77709,4130,370,116,240,3608,2765,4815,775
12975,12718,0,12286,12046,40,360066,217594,135445,74081,207,13284,74132,46054,189957,4146,522,175,175,2107,1746,2956,700
12421,12514,0,12529,12324,5,125449,78192,53394,26486,185,2163,19783,18911,237061,4606,561,207,339,4289,3206,5225,629
13471,13484,0,13185,13216,56,703411,444905,160215,87495,196,8851,50886,19031,73845,3027,222,55,177,2109,1764,2998,686
11876,11749,0,12275,12318,2,124932,77624,52030,71684,192,7685,46452,46736,324615,5448,799,190,359,3348,2666,4377,542
13283,13124,0,12528,13119,32,346646,204652,55150,26918,187,2200,19907,19300,74815,2854,206,46,306,2978,2351,3806,622
13168,13076,0,12376,12903,13,373828,228107,230223,127920,206,13455,47190,73270,305507,5173,480,170,344,3112,2466,2935,557
12742,12736,0,12608,12698,27,318169,77508,51562,26806,186,2203,20554,19876,77421,3005,211,153,336,3033,2330,3822,624
13009,12921,0,13645,13740,45,393140,258821,276422,155860,216,9013,50902,48459,194463,4084,186,37,140,2127,1751,2958,668
12779,12410,0,11854,11891,14,124045,78366,52546,27407,187,2209,47648,46632,195755,4080,467,261,475,4140,2579,4553,747
13019,12994,0,13404,13404,47,335810,216516,142593,82842,204,2188,20174,18875,74453,2997,167,28,127,2119,1754,3923,688
13332,12780,0,13112,12418,7,126623,239339,147360,80714,196,8204,75804,72614,304359,3994,573,227,340,3773,2347,4005,732
12352,12022,0,12531,12939,27,316596,199767,162680,111389,200,7224,46048,46354,195571,4457,336,74,142,2126,2506,4177,687
12518,12518,0,12764,12845,2,367174,240403,159850,94573,198,17879,91629,86726,212870,4200,424,143,275,2129,1791,2923,603
13282,12681,0,12801,12696,9,124885,78954,53084,26650,182,2129,19623,18967,73814,3924,447,156,299,3058,3270,5730,822
12341,12882,0,13037,13038,17,511284,333146,218809,78416,198,9068,55731,56875,75582,2951,204,57,144,2129,1719,2850,646
13301,13642,0,13623,12721,14,127321,78754,52376,26366,195,8628,49882,47606,190222,5187,645,225,292,3958,3030,5273,788
12179,12661,0,12222,12240,45,512061,322725,204263,71594,195,7750,48388,20074,78264,3060,191,38,161,2228,1783,2787,557
12258,12258,0,12914,12927,5,127450,80656,54220,70835,209,10117,57654,54606,368392,5520,754,207,278,2930,2325,3771,510
13810,13983,0,12207,12369,22,364583,222814,52305,25793,180,2137,19288,18534,71894,2760,155,60,277,2938,2363,3980,622
12287,12301,0,12477,13032,15,318822,201323,131191,123801,220,15043,53133,53968,232076,4937,829,118,362,2100,1735,3029,551
13456,13565,0,13120,13430,23,396453,77514,52973,26075,182,2149,19849,49749,200897,7177,2322,490,2652,5713,4342,8096,768
12138,11916,0,11955,12517,21,324024,199384,203926,116074,205,13050,45876,45334,192894,4205,217,47,126,2156,1792,2778,550
12788,12983,0,12328,12263,18,129459,80967,53119,26556,188,2168,19935,58079,231206,4250,481,334,453,3973,2981,3852,585
13052,13076,0,13629,13184,64,490072,234446,144233,78245,192,2146,20043,19250,74505,2823,115,30,117,2112,1751,3920,665
12252,12157,0,12326,12537,10,124844,198957,127766,71206,198,8068,80123,81617,357570,4549,631,272,401,3408,1766,2999,650
13406,13352,0,13494,13419,37,131473,82407,53996,26066,183,2181,20051,19123,74241,2953,397,129,257,2942,2324,4996,715
12771,12363,0,12953,12936,29,337062,335321,206309,116618,195,13134,72819,71729,413930,5567,689,257,495,3384,2732,4619,659
13564,12803,0,12883,12959,7,128903,80649,53874,27017,190,2199,19969,19398,72051,2811,491,175,342,3031,3097,5167,742
13456,13529,0,13823,13895,37,680174,411744,249871,138326,197,8323,48412,46252,73792,2905,125,35,80,2107,2249,4046,686
11239,11924,0,12040,12199,12,128225,79991,53229,26648,197,7361,46428,46683,199474,5553,778,299,399,3483,2685,4372,711
12458,13314,0,13640,12739,34,355180,232734,155481,27018,183,2174,19725,18945,73423,2864,130,32,96,2908,2314,3806,643
13258,13448,0,12271,12290,31,354190,217588,135609,73097,202,13038,72421,45274,300838,5202,660,250,289,3177,2535,4216,613
13347,13055,0,13279,12698,25,317920,199674,54144,27242,193,2260,20837,20153,77112,3019,176,46,150,3153,2432,4025,623
12844,12854,0,12492,12630,38,413286,262728,161141,148590,213,15456,81420,48451,194876,4136,380,40,97,2122,1726,2805,646
12820,12725,0,12175,12410,7,128608,79514,52466,26212,185,2165,19825,19236,196953,4159,479,202,456,4448,3479,5787,674
13015,12654,0,12654,13871,48,553430,344011,147563,85638,207,10248,19691,18787,73064,2923,180,55,116,2134,1765,2922,653
13329,13816,0,12763,12389,10,129745,80947,142445,77012,191,7687,45767,71182,299365,5027,432,255,409,4004,3145,4169,705
12247,12263,0,13424,13229,32,506264,200713,129672,73485,202,2155,20547,19867,78503,2946,177,45,83,2117,1749,2683,507
13354,13361,0,13584,13511,35,397510,262335,167604,92928,200,9296,85480,81020,328102,5105,473,170,277,2993,1759,2768,520
13793,13502,0,12748,12818,31,126264,78650,52599,26010,180,2112,19441,18950,75110,2980,245,202,330,3243,2603,5898,754
12363,12363,0,12453,12478,20,328490,346518,227376,135545,218,9499,57569,58507,241524,2880,178,47,149,2128,1758,2886,625
13372,12288,0,12984,13068,14,126471,79664,52918,26326,182,2202,47738,45309,187272,3872,555,217,335,3731,2385,4040,711
10633,10912,0,10939,11141,55,303948,194704,123654,69023,179,2236,20952,21798,86610,4289,1288,141,1135,3411,3319,5445,607
12871,12419,0,12360,13398,52,525535,322211,127301,70814,195,7608,19588,18865,73637,2961,141,50,99,2168,1764,2905,668
12792,12562,0,12562,12562,15,128769,79847,53397,82637,206,9777,59452,97693,397979,5710,682,133,225,3101,2988,4029,647
13810,14300,0,13730,13164,36,378153,74959,50069,25056,180,2126,19524,18920,72503,3004,205,77,257,2864,2289,3949,775
11923,11927,0,11822,12648,45,313134,197818,203106,115982,214,13853,49949,50587,215779,4543,188,65,105,2129,1738,2892,665
13489,13893,0,13711,13764,39,188730,79799,54428,26083,178,2123,19575,51203,204424,4021,347,225,295,3561,2737,4618,708
12418,11756,0,12882,12466,47,335494,337139,206882,116126,205,7620,46132,45506,187242,2973,119,38,92,2183,1808,2932,669
13199,12668,0,12308,12308,20,132723,82193,53294,27050,191,2274,57083,58313,247648,4402,793,312,436,3957,2426,3888,655
13016,13127,0,14223,14411,56,405955,246576,151943,81810,178,2146,20268,19554,74945,2930,112,35,87,2139,1753,3790,633
12102,11774,0,11921,12029,12,123892,197954,127194,70734,195,13097,75111,76415,332213,4379,454,220,275,2157,1774,2913,658
13319,13049,0,14038,14102,45,354936,229758,152670,89124,190,2154,19878,19118,73244,2881,401,177,219,2881,2890,4762,670
12555,12359,0,11454,11654,15,355767,217779,135599,73177,209,12808,71116,69945,178548,3941,397,147,202,2156,1782,2912,626
12703,12962,0,13168,12378,7,121379,75265,51702,25993,186,2165,20037,19354,74460,4500,438,179,250,4264,3175,5219,751
12503,13240,0,13088,12983,69,684054,439497,268651,86692,192,8780,50157,18601,72993,2974,187,60,97,2158,1783,2947,693
11959,12124,0,12171,12047,21,123172,78222,52080,25775,197,7613,46395,46788,319206,5520,721,286,250,3426,2697,4407,666
13449,13124,0,13389,13268,37,339006,221267,53577,26733,191,2212,19750,18617,70276,2805,123,38,86,2947,2299,3736,618
13147,13178,0,12298,12055,44,370023,224502,139102,127064,209,13459,73301,45819,302152,5348,650,150,225,3120,2475,4176,698
12960,12945,0,12718,13044,45,307098,154505,52060,26902,187,2176,20483,19791,76226,2979,171,33,251,3155,2456,3932,649
12540,12537,0,13093,13599,38,383424,252843,280181,160520,217,16694,53444,50809,203306,4069,111,27,75,2102,1741,2707,540
13480,12795,0,12107,12132,19,121912,75396,50544,65985,195,7116,44021,69478,289354,5147,761,265,393,4205,3291,4265,626
12438,12723,0,13379,13118,55,519653,210143,138863,80081,204,2132,19991,19714,74652,2834,137,41,105,2144,1773,2808,576
13396,13518,0,13205,12856,11,124593,76911,149405,81148,198,8169,75516,72060,299934,4960,332,197,330,3824,2384,3895,600
12280,12296,0,12951,13200,57,311672,198053,127329,70951,195,2152,19879,19499,75123,2885,167,69,92,2149,1786,3868,602
12702,12677,0,12617,12471,14,126545,236929,157562,92707,198,10910,91614,86674,349766,4164,387,132,235,2673,1796,2851,562
14454,13259,0,13042,12890,0,124500,77099,51346,25639,185,2167,19751,19138,73430,2793,373,147,237,3016,3137,5322,704
11857,12063,0,12413,12673,20,501961,327024,216148,127830,207,8969,55594,56656,79644,2823,120,34,81,2071,1735,2728,539
13169,13649,0,13843,14035,14,126478,77313,50392,24544,176,8514,48981,46744,187517,4892,550,240,307,3020,2930,4845,637
11744,12774,0,12206,12224,28,503648,319363,203311,70741,195,7628,46947,47199,73385,2833,145,76,91,2188,1783,2787,546
12713,12453,0,12904,12917,10,127573,79324,52123,25696,202,10387,59382,55965,223301,5599,664,261,230,2990,2335,3724,583
14050,14175,0,13535,12460,33,366453,223835,138359,26142,184,2169,20042,19025,72501,2860,172,60,156,3007,2393,3977,613
12226,12243,0,12358,12268,37,314217,198103,126613,114306,217,14248,81312,50322,215346,4611,462,63,92,2148,1768,2953,633
13314,13275,0,12634,12960,16,125947,78319,52196,26147,181,2155,20026,19249,198920,3960,350,127,327,3643,2810,4797,748
12108,12136,0,12061,13077,41,523185,321101,126804,115886,210,13091,46218,45330,190731,3994,352,56,93,2163,1798,2838,551
12943,13133,0,12522,12622,23,134230,82342,55990,27655,192,2302,21917,59747,240309,4477,456,183,421,3961,2944,3870,682
8052,8052,0,8052,0,0,11064,8608,172207,188012,170,32883,169428,184982,964241,20529,14389,3565,0,2340,1720,5024,619
432,432,0,432,0,0,0,0,0,0,16,8873,44571,44571,190726,1529,574,148,0,129,90,225,31
407,407,0,407,0,0,0,0,0,0,19,8827,42227,42226,180871,1327,617,131,241,118,78,234,57
495,495,0,495,0,0,0,0,0,0,0,9950,49093,49093,210460,2161,467,124,342,136,87,241,69
372,372,0,372,0,0,0,0,0,0,0,6693,31953,31953,137312,931,349,97,251,90,57,161,43
385,385,0,385,522,0,0,0,0,0,0,7009,33310,33310,143376,712,270,53,217,109,76,219,42
753,753,0,753,753,0,0,0,0,0,0,15064,75418,75418,323186,1819,538,118,420,0,126,372,89
578,578,0,578,578,0,0,0,0,0,0,8543,42773,42773,183298,1484,361,80,281,0,88,250,56
815,815,0,815,815,0,0,0,0,0,0,9133,43641,43639,187723,1775,340,72,267,1102,101,275,59
434,434,0,434,434,0,0,0,0,0,0,0,38321,38321,163977,1471,281,52,229,1165,74,205,56
555,555,0,555,555,0,0,0,0,0,0,0,43179,43179,184876,1649,351,72,278,1272,64,165,25
855,855,0,855,855,0,0,0,0,0,0,0,49342,49342,212619,1168,339,58,280,799,102,245,34
649,649,0,649,649,0,0,0,0,0,0,0,42709,42709,184033,1462,329,56,272,1107,95,191,30
437,437,0,437,437,0,0,0,0,0,0,0,43552,43552,187506,1715,325,73,252,1361,65,207,58
389,389,0,389,389,0,0,0,0,0,0,0,27915,32730,140894,869,253,55,198,596,113,148,45
387,387,0,387,387,0,0,0,0,0,0,0,0,33207,142915,702,243,44,198,437,280,180,42
1651,1651,0,1651,1651,37,346964,20487,0,202040,0,10645,131598,143695,602692,5751,2014,402,1137,4035,2721,780,233
0,0,0,0,0,0,0,0,0,72242,19,8828,42110,34815,100552,1414,713,123,150,121,85,321,0
0,0,0,0,0,0,0,0,0,76166,16,9037,44765,44765,143981,1573,540,53,46,122,84,230,0
0,0,0,0,0,0,0,0,0,87696,18,10728,50960,50960,144449,1231,330,72,64,136,94,267,0
0,0,0,0,0,0,0,0,0,36514,15,7206,36114,36113,105656,1086,294,129,96,99,66,240,0
0,0,0,0,0,0,0,0,0,0,17,9786,46483,46483,103106,1037,280,126,90,137,96,286,0
0,0,0,0,0,0,0,0,0,0,11,6801,35808,35808,105339,1017,224,98,21,107,70,178,0
0,0,0,0,0,0,0,0,0,0,30,13882,69761,69761,111848,1107,298,134,38,195,130,321,109
0,0,0,0,0,0,0,0,0,0,18,10684,50748,50748,218684,1450,313,136,33,134,84,235,67
0,0,0,0,0,0,0,0,0,0,15,8978,42647,42647,183752,996,216,101,30,104,65,186,51
0,0,0,0,0,0,0,0,0,0,14,8463,40207,40207,173271,1016,227,101,32,117,78,203,52
515,0,0,0,0,0,0,0,0,0,31,11339,56897,56895,243472,1543,282,129,126,153,107,269,62
278,0,0,0,0,0,0,0,0,0,0,7152,33967,33967,146358,1364,194,85,109,89,55,133,22
686,0,0,0,0,0,0,0,0,0,0,10938,53962,53962,231541,1812,325,128,197,135,86,262,64
814,0,0,0,0,0,0,0,0,0,0,16816,79876,79876,344191,3650,902,262,640,660,464,1431,104
686,0,0,0,0,0,0,0,0,0,0,9527,47720,47720,204524,1956,285,118,167,129,82,235,61
301,0,0,0,0,0,0,0,0,0,0,9128,43351,43351,186810,1643,193,84,109,100,64,170,48
550,662,0,0,0,0,0,0,0,0,0,11775,56283,56280,240662,2181,270,100,152,506,116,303,77
751,751,0,0,0,0,0,0,0,0,0,0,49109,49109,211612,1971,410,90,159,745,77,240,59
453,453,0,0,0,0,0,0,0,0,0,0,55079,55079,236604,2141,655,136,392,1160,90,222,54
764,764,0,0,0,0,0,0,0,0,0,0,45447,45447,195029,1826,336,87,187,841,104,267,31
294,294,0,0,0,0,0,0,0,0,0,0,35563,35563,152498,1266,270,53,143,675,61,132,23
968,968,0,0,0,0,0,0,0,0,0,0,35459,35459,152522,1011,398,57,222,419,60,147,23
568,568,0,0,0,0,0,0,0,0,0,0,47605,50486,215554,1986,427,75,167,779,364,207,44
761,761,0,0,0,0,0,0,0,0,0,0,0,81603,350730,3166,701,133,258,1134,785,361,86
772,772,0,0,0,0,0,0,0,0,0,0,0,47658,204694,2011,479,188,167,805,568,228,53
431,431,0,0,0,0,0,0,0,0,0,0,0,50256,215933,1965,414,165,129,761,538,221,60
347,347,0,0,0,0,0,0,0,0,0,0,0,34949,150082,1465,276,108,114,776,544,154,44
849,849,0,0,0,0,0,0,0,0,0,0,0,49111,209805,1850,322,121,115,785,550,233,63
372,372,0,0,0,0,0,0,0,0,0,0,0,38655,196326,1805,321,117,154,1100,766,1116,59
678,678,0,0,0,0,0,0,0,0,0,0,0,0,178022,1673,275,102,125,798,576,961,51
290,290,0,0,0,0,0,0,0,0,0,0,0,0,152623,953,248,96,104,484,333,617,46
719,719,0,0,0,0,0,0,0,0,0,0,0,0,158059,1394,277,106,116,698,468,844,40
696,696,0,0,0,0,0,0,0,0,0,0,0,0,130125,1422,319,123,169,884,619,1123,88
12672,12703,0,12873,13188,41,125724,78003,52107,25899,171,2006,18895,18228,408441,8070,3898,1549,5043,3848,2878,10578,633
13394,12763,0,12697,12692,28,373128,374311,228429,127854,195,13854,76622,75503,316771,4284,777,260,548,2143,1778,3100,698
13192,12768,0,12993,12994,22,294597,125801,52311,26110,183,2124,19662,18864,73218,2808,590,164,403,3196,3240,5372,748
12705,12710,0,13162,13240,24,706041,444844,267699,148034,201,8879,50756,48370,73725,3082,255,67,152,2099,1739,3000,723
11658,11626,0,11692,11876,7,123846,77478,51565,26338,182,7718,46687,47175,200340,5518,842,358,523,3453,2754,4407,613
12953,13484,0,13484,13592,43,343605,223657,147642,26005,184,2121,19228,18619,73819,2914,133,51,99,2167,2242,3799,665
12984,13235,0,13052,12735,13,376346,229476,142524,77746,208,13444,74175,73149,190870,5183,715,255,322,3110,2506,4286,709
13454,12848,0,13112,12647,45,309660,194122,58937,27023,188,2232,20900,20207,80104,3180,282,30,107,3181,2458,3974,641
13154,13178,0,13504,13550,39,400081,263347,168489,158770,208,16470,85495,49723,199773,4031,384,50,75,2082,1744,2790,603
12336,12352,0,11449,11810,2,125516,79389,53695,26553,182,2134,20021,19240,194466,3985,440,178,442,4181,3232,5665,690
12938,12773,0,12673,13204,43,536283,351520,142762,82642,202,9740,20198,18755,72501,2834,124,27,94,2153,1775,2870,625
13259,13293,0,12895,12913,0,126382,76912,51915,79990,191,8106,47372,72742,304663,4940,513,127,312,3920,3085,3968,633
12329,12370,0,12360,13003,57,514932,203239,131140,73306,201,8033,20056,19325,75001,2890,164,64,86,2053,1702,2742,632
12483,12627,0,12912,12778,12,126192,79023,160998,94703,201,10020,80011,85868,346183,5433,353,130,202,3008,1794,2798,543
13379,12581,0,12457,12387,17,123560,76879,51162,25615,180,2102,19383,18665,73323,2932,377,159,250,3002,3214,5589,790
12673,12488,0,12773,12673,32,529588,345458,227304,135573,200,9488,57983,59444,72922,2862,117,35,69,2137,1764,2851,621
13192,13671,0,13794,14346,7,137177,83749,54883,27044,185,8298,48429,46594,189616,5082,705,247,445,3023,3047,5131,753
11958,12795,0,12366,12376,35,511822,323713,205695,71744,192,7884,49236,49710,77724,3056,170,55,143,2201,1788,2971,617
12453,12453,0,13183,13097,11,130400,82969,55458,27812,221,17562,91010,85937,345207,6879,1147,326,249,2993,2380,3866,658
14400,13342,0,12877,12259,46,339217,207785,89323,25719,180,2094,19606,18805,73002,2845,165,58,100,3138,2484,4098,633
12366,12583,0,12483,12418,37,319066,204728,134836,128697,218,15823,90165,56262,241747,4437,432,44,101,2105,1734,2789,600
13435,13134,0,12511,12890,17,125736,76350,51149,25542,177,2137,19655,18884,192285,3699,347,125,350,3661,2820,4724,635
12407,12336,0,12362,13056,54,510154,323068,129531,118615,212,13377,47761,48116,204329,4349,480,79,137,2127,1738,2869,604
12788,12788,0,12712,12962,10,130648,81282,55123,27621,194,2244,20606,57818,230943,4207,397,159,361,3644,2755,3859,663
13810,13496,0,13575,13521,41,358116,220333,137029,74595,193,2137,19846,19123,74030,2757,160,70,116,2117,1813,3971,633
12463,12469,0,12558,12558,12,125833,201100,132700,76113,198,10569,87619,90583,398840,4635,469,185,262,2309,1778,2840,637
13604,13126,0,13298,13336,6,129212,79496,53471,26330,182,2158,19918,19127,74637,2937,377,132,240,2861,2816,4784,745
12149,11839,0,12203,12221,31,514717,323250,205937,117912,195,13266,74065,75121,199399,4162,416,161,281,2177,1803,2857,622
12528,12788,0,12983,13753,16,133280,83401,54844,27395,189,2239,19734,18650,72503,4183,437,166,247,2870,2837,4742,713
13060,13763,0,12726,12141,27,623711,378708,230767,77021,194,7855,47178,45949,73462,2910,152,35,109,2170,1794,2983,685
11994,12022,0,12398,12488,7,126262,78665,52433,27038,201,8332,51656,52535,225416,5866,879,334,325,3341,2568,4207,662
13454,13425,0,13504,13300,47,387224,255490,154553,26399,180,2137,19800,19049,73834,2890,116,37,72,2787,2204,3716,703
12468,11931,0,12046,11997,42,336387,206414,129649,118186,207,13304,74500,46685,310934,5340,593,152,235,3299,2600,4277,604
13073,13369,0,12513,12773,22,333257,216091,55284,27269,186,2160,20096,19032,74252,2912,139,47,254,3066,2383,3896,675
12265,12809,0,13722,12681,42,385533,234760,237194,131113,207,7966,47298,46379,191168,3901,110,27,95,2124,1761,2858,633
13378,13343,0,12451,12028,5,126369,78724,52359,26308,186,2158,50795,51166,218074,4235,481,315,461,5461,3245,5510,783
12882,13216,0,14091,14283,62,383948,251232,167127,94952,200,2168,19336,18649,72653,2923,160,48,95,2131,1758,3722,670
12795,11789,0,12005,12035,8,124540,207284,129489,72536,200,7742,74285,73212,307564,4225,397,143,244,3265,1783,2904,609
13319,12788,0,13189,13024,22,327188,212163,140825,81428,191,2228,21012,20369,75309,2879,432,154,247,3025,3055,4975,711
12831,12842,0,12697,12891,11,420424,254952,156241,85041,190,14841,78525,75208,189435,3909,360,137,227,2182,1838,2969,627
12399,12715,0,12845,12568,7,126895,80155,54123,27119,187,2249,21334,20622,78998,4198,434,180,277,3168,3298,5451,770
12243,13034,0,12937,13129,26,595915,393579,260777,92232,198,10308,56739,53754,71047,2873,152,43,110,2159,1791,2933,658
13141,12763,0,12250,12270,3,125850,78393,51532,25877,192,7723,46910,45979,189682,5108,601,262,233,3147,2508,4191,678
12547,12868,0,13334,12778,47,511824,325300,213652,76974,200,8861,54297,18866,73281,2819,123,45,79,3191,2470,4019,699
12724,12729,0,12868,12335,3,125591,77866,120025,80439,195,8150,47639,73668,298441,5027,395,127,200,3068,2400,2824,562
13181,13152,0,12592,12688,35,318616,78865,52391,26183,185,2174,20222,19169,74477,2848,156,165,282,3307,2579,4138,648
11932,11998,0,13315,13105,25,355315,232101,254334,154202,232,10495,58097,55231,221548,4291,164,44,124,2155,1771,2851,597
14025,14111,0,12287,11986,12,121985,77033,51262,26167,177,2134,46975,46062,189969,3799,352,241,364,3935,2512,4230,688
12240,12388,0,13254,13514,52,320765,324824,211640,125248,215,8695,53679,54564,236401,3050,127,32,88,2103,1737,3911,657
13850,13391,0,12992,12832,13,132745,79150,50935,25538,179,2127,51716,49300,197962,3972,603,220,362,3784,2377,3869,679
12419,12816,0,13239,13209,34,324472,201686,129436,72016,180,2102,19406,19737,76788,3014,165,48,128,2274,3258,5574,790
12023,12022,0,12248,12543,10,341688,222695,146218,85312,202,18036,100998,98497,232853,4238,377,139,226,2133,1762,2813,583
13303,13776,0,13694,13585,10,128862,220755,135809,73337,195,7471,45205,44660,181747,3994,347,135,230,2967,3039,5132,711
12188,12959,0,12485,12550,32,512466,324083,205799,72169,198,8248,51067,51357,73509,2860,176,60,89,2140,1758,2811,596
12818,13299,0,13097,12595,12,126900,79393,53020,25666,198,9606,54411,51695,207404,5283,594,243,212,3781,2890,4830,695
12223,12432,0,12827,12708,46,552256,337821,207721,72491,195,7695,46863,18822,72667,2878,164,39,118,2156,1786,2831,566
12502,12267,0,12077,12177,15,131545,81397,55075,41496,214,9580,58174,59575,420867,5853,690,208,264,3125,2453,3917,561
14574,14514,0,13822,14079,37,402264,243997,51389,25697,177,2113,19297,18798,73902,2855,172,75,240,2968,2417,3959,624
11606,11848,0,11916,12778,22,323250,203229,130541,117936,207,13551,49438,49915,211015,4225,463,78,105,2090,1697,2694,525
13434,13434,0,13449,13343,40,368002,82995,55584,27760,183,2140,19961,54429,216339,4081,429,192,371,3836,2940,3814,625
13322,12568,0,11990,12976,34,354101,215430,216711,120130,205,13304,46914,45984,189475,3926,164,47,113,2132,1768,2769,527
12462,12468,0,12027,12062,7,125568,79922,53427,26555,187,2170,19656,55291,239102,4437,463,296,419,4296,3230,3948,592
12942,12912,0,13944,13931,70,669194,260255,159488,87722,198,2162,19970,19159,74027,2828,162,30,105,2087,1724,3001,593
11448,11506,0,12111,11930,22,320330,203356,130342,72998,195,13310,76709,78462,209099,4350,446,189,509,2207,1787,3043,628
12909,13764,0,13789,13702,19,355991,232536,153127,25952,185,2087,19743,18920,73665,4208,403,145,249,2974,2920,4865,690
12603,12986,0,11916,11955,12,349820,213809,133195,72194,209,13011,72733,71545,189493,3860,337,152,113,2158,1796,2827,561
12589,12590,0,12658,12193,12,127101,79838,54465,27599,196,2332,21611,21042,82441,4818,506,190,271,4262,3178,5018,618
12845,13387,0,13595,13648,54,696527,448153,274401,87798,190,8952,50951,18497,71834,2752,125,35,87,2132,1764,2760,567
12223,12074,0,11763,11690,5,123772,78067,52688,26258,192,7703,46832,46976,322316,5353,623,358,526,4570,3652,6122,700
13479,13644,0,12641,13477,29,343433,223506,54591,26775,186,2152,19727,19239,74386,2858,173,61,250,2962,2330,3691,600
12628,12628,0,12373,12975,34,378571,230696,142667,129520,205,13616,46431,72608,305398,4892,548,125,214,3062,2449,2814,554
13365,13048,0,12593,12818,22,316365,77382,52221,26760,185,2155,19993,19311,74705,2850,159,45,282,3194,2451,3921,623
12575,13093,0,13025,13916,60,386184,253961,283297,163059,215,16967,53534,51211,205750,4034,130,40,107,2165,1780,2808,547
13417,12819,0,11631,11481,5,126430,78844,53186,26725,185,2214,20444,46995,192353,3994,393,275,385,4154,3223,4341,656
12808,12808,0,13574,13149,37,524324,211409,139669,81185,203,2182,20466,19765,75163,2842,127,35,87,2146,1801,2831,594
12815,12049,0,12615,12998,7,128839,189191,147144,79026,196,7968,75895,72273,299309,4005,540,235,312,3825,2366,3850,605
13021,12699,0,13078,13059,40,321779,201998,129590,72138,182,2202,20410,19720,75334,2866,166,65,117,2121,1710,4010,576
12323,12453,0,12854,12865,5,131584,239347,158919,93586,206,18318,93622,88423,356616,4104,370,141,211,2077,1724,2707,548
14163,12884,0,12554,12264,12,125153,77829,51811,25824,182,2137,19450,18712,72809,2752,358,137,233,3003,3140,5345,684
12210,12388,0,13084,13214,25,512585,329122,216073,129083,205,8959,55021,56068,75984,2916,169,58,114,2080,1720,2846,597
13156,13182,0,13274,12266,10,125805,78193,53084,26476,181,8757,50520,48061,194116,5183,553,212,335,3817,2960,5002,735
11941,12769,0,12532,12536,57,510536,323344,205438,71612,192,7685,46874,19219,74689,2899,138,47,113,2152,1760,2828,635
12468,12468,0,13096,13037,5,132125,80964,54762,91982,209,10533,58289,90789,365912,5514,592,142,203,3037,2442,2915,643
14046,14135,0,12970,12600,28,363545,80270,53356,26285,178,2142,20079,19315,74755,2913,165,59,270,2891,2314,3868,733
12338,12349,0,12515,13046,25,319508,200369,211277,125458,211,15341,54303,55277,238081,4609,108,28,77,2159,1752,2801,612
13860,13553,0,12951,12969,51,674467,246560,152801,82482,193,8339,48983,48626,195564,3806,310,200,310,3678,2863,3864,754
12079,12108,0,12397,12368,37,318248,233625,205718,118081,210,7715,46765,47378,201051,3331,146,58,90,2258,1867,2856,620
12503,11982,0,12493,12842,10,131092,82235,54960,26834,187,2173,60052,57610,229879,4087,617,240,355,3873,2394,3876,640
13958,13682,0,13769,13477,58,378613,230722,141900,77395,180,2158,19786,19050,72892,2783,115,40,103,2136,1772,3661,587
11894,12099,0,12288,12353,15,128468,203008,130145,73824,205,14503,83240,84608,370513,4380,481,168,288,2142,1775,2840,593
13786,13402,0,13374,13292,9,128217,80012,51982,26069,182,2147,19829,19071,74298,2912,345,130,205,2757,2777,4665,703
12493,12041,0,12605,12605,19,544759,334540,206432,118336,197,13317,74333,73194,189616,4077,400,162,252,2125,1756,2851,607
12593,12593,0,12608,12206,5,128934,80670,52688,26168,185,2132,20331,19661,74206,4389,431,161,240,3105,2916,4841,739
13224,13837,0,13750,13434,67,676650,408927,247997,81691,195,8287,48249,18580,71712,2880,172,50,132,2124,1771,2900,619
11780,11820,0,12190,12309,0,127106,78291,52263,26044,195,7944,49446,49944,350270,5597,731,336,257,3328,2558,4147,608
13334,13334,0,13584,13164,35,369293,241690,54778,28040,183,2110,19287,18411,71541,2906,135,23,104,2755,2197,3671,655
13086,12515,0,12450,12375,36,349530,213244,132596,119142,210,13262,73696,45566,305138,5065,589,138,237,3131,2491,4195,616
12877,12904,0,12438,12338,20,315783,204811,53726,26969,192,2221,20644,20047,78252,2841,146,34,247,3097,2392,3909,658
