cpu_clk_unhalted.ref_tsc,l1d_pend_miss.pending,cpu_clk_unhalted.thread_p,uops_retired.stalls,br_inst_retired.all_branches,idq_uops_not_delivered.core,mem_inst_retired.any,mem_uop_retired.any,memory_activity.stalls_l2_miss,memory_activity.stalls_l1d_miss,cycle_activity.cycles_mem_any,uops_issued.any,br_misp_retired.all_branches
23940558,6231378,34491836,18300706,13804227,50295276,23895702,25413389,779087,1241211,28016077,71425293,49970
24119443,6755214,34601064,18545023,14028350,51352663,23986476,25381333,805178,1317465,27922604,71931738,50513
23920756,6585621,34537494,18304415,13748448,50485232,23994104,25095634,802338,1257423,27436741,69371289,50057
23390890,6636206,34007662,18276151,14028716,51009860,24093969,25155015,793778,1272649,27732059,69790773,49151
23985739,6707202,34741734,18343973,13708838,50266348,23899529,25475646,865848,1334508,28150450,70936067,50364
23883211,6652228,34561210,18362134,13692521,50280246,23068280,24768710,810450,1297300,27784690,71164146,51933
23897199,6768521,34512413,18289107,13878918,50569863,23922399,24880883,823253,1308347,27782717,70411662,50330
23612268,6767467,34134416,18383548,13792647,50787043,23505206,25231255,850702,1317501,28088622,71505704,49838
23726692,6541200,34039680,17939769,13695165,50611930,23951120,25199378,866647,1307879,27625300,70002932,50174
15902492,4287447,22531998,11767503,8595387,32188790,15194584,16236361,572982,888935,18177963,47348304,34528
823409,487926,1423958,905584,396110,3716096,767008,799423,133605,160980,494002,1032448,3945
17707634,5110295,25098419,18351521,4975920,47614277,9135594,10325645,1561625,1975279,15565593,30754276,44958
23016970,2454925,33590060,25505916,6013823,44673215,11404739,12804465,440926,830683,17760820,35559833,17936
22890607,2444309,33106794,25256000,5958028,44269279,11289131,12699608,339008,733426,18083162,36437043,16099
22962574,2253912,33080630,24983992,5726294,43863630,11270687,12666959,288251,669823,17821025,36693801,17145
1888536,572100,3944823,2960017,833447,5842758,1111999,1238182,103069,176396,1394587,2309545,4965
777473,413429,1331631,784451,443939,3048128,878799,915999,76752,76552,282251,1449317,3924
356229,193258,801075,589420,321473,2643327,628776,642489,77012,103943,779024,1102047,2557
1409609,742819,1340175,1262380,424081,8748062,1356924,1439965,389261,438327,2115149,4412184,8600
13358666,1716891,20770013,16344809,3942499,30490880,6998387,7607552,286719,542063,9706837,19253449,13053
22918868,2385313,33148485,25058826,5936017,43723185,11232753,12611956,352116,704933,17424442,36111370,16239
13512617,1593316,20301635,15575916,3791675,27722861,7014096,7804932,315836,548270,10665215,21056309,10614
8349785,1390004,13273457,10487137,2721843,22002453,5978431,6744878,379679,531140,8051265,13616141,10405
22381660,2317166,32739590,24856473,5819279,43586638,11048068,12435578,303875,694925,17385065,34717294,21283
22677707,2380006,32584112,24752792,5727350,43895080,11023757,12365755,314948,722666,17736169,36275827,20858
22642095,2050575,32732771,24663305,5706035,43169144,10656506,12230878,208229,608330,17701827,36296931,20547
22678268,2119194,32799741,24730512,5867163,44103904,11121049,12274549,186572,597740,17509067,36235483,20931
22412420,1995683,32616812,24640662,5914245,44150253,11215683,12583900,183577,575438,17351015,34669297,20046
22510224,1973249,32692854,24507679,5823400,43381187,11268680,12653486,204253,584901,17827282,36256152,17843
22609187,2054350,32689737,24634922,5758574,42689399,10683154,12237951,202526,579921,17553388,36298233,16370
14031843,2078085,20511526,15623677,3695365,27937804,6972444,7278491,349510,579139,10299689,22135331,10714
624374,526601,1152575,729137,356355,3527000,693363,721198,165470,196604,402070,810402,2371
519112,101205,717313,453800,339333,2207696,853387,868292,33521,52619,1001465,2202837,2985
682024,117475,917994,506896,208425,1662580,207338,439644,19819,33716,757677,2149867,3139
673262,86920,936090,509000,339214,2004087,660824,451075,8592,19380,468065,1357266,3090
768936,185715,1024567,583737,367623,2340751,693826,718694,7687,15387,115050,1665707,3330
517811,68573,749403,380909,305817,1663452,568663,591759,16071,65278,478780,1613485,1865
514500,68651,744992,375556,306887,1626139,570984,594225,20472,73444,509606,1622567,1756
616994,78190,892874,433019,391082,1702581,724077,750965,2413,60551,511456,2023237,1893
453487,67621,656235,317278,289940,1294218,537589,557445,7330,43828,348081,1500986,1290
451223,62841,652896,314752,289533,1282432,536797,556627,14110,50852,367189,1499134,1272
448311,60863,649107,311985,289209,1281081,535854,555577,3529,42432,349343,1497216,1286
450889,67117,652506,314398,289893,1279065,537226,557030,1603,38990,344696,1499194,1246
578962,64159,837725,391745,380881,1520165,704741,729724,0,42658,400945,1969238,1528
450677,68216,652086,314585,289028,1284901,535650,555408,0,37998,350251,1493861,1266
1104056,361315,1129093,909717,360655,4611196,911810,933043,139199,168559,973235,2621628,6480
986713,192986,1340324,630441,362186,2314711,715027,741863,18484,44716,839399,3037998,4526
