cpu_clk_unhalted.ref_tsc,l1d_pend_miss.pending,cpu_clk_unhalted.thread_p,uops_retired.stalls,br_inst_retired.all_branches,idq_uops_not_delivered.core,mem_inst_retired.any,mem_uop_retired.any,memory_activity.stalls_l2_miss,memory_activity.stalls_l1d_miss,cycle_activity.cycles_mem_any,uops_issued.any,br_misp_retired.all_branches
16532790,5783225,26098756,14468135,13034378,33278710,25576586,27047057,1320146,1944029,25834102,55334360,45883
287840,0,0,0,0,256364,364383,376891,2023,7227,399168,997424,625
5804194,1161418,11764169,6824127,6956268,15662792,13902915,15598582,406399,663570,9589471,11051399,13244
3654786,2313784,4865824,2367840,505252,8521982,2399071,3538421,582647,691459,4619116,10485742,17101
773495,343096,1087822,500723,253554,3080871,761469,790651,121561,169024,1115103,2639152,5010
4978420,1360329,5958059,3988149,829009,11108707,1314591,1642541,480439,600641,4070579,9595886,14249
6527581,4195479,7199078,3989889,2041226,14735466,5903943,6269440,914487,1075415,4638707,11529991,22349
58998915,63152892,83364018,45183200,33814666,86587799,60184033,63218441,6117222,7454905,70122824,168867375,185196
35690459,20282227,52059204,28207038,23042416,56723149,43268110,46886609,3389823,4464207,51875973,115597980,103356
66451254,29120046,89582566,43921917,39028031,76693134,73630695,76130674,3248643,4727691,84849673,217740798,163559
37970434,8810045,56823493,28395051,26487034,51532969,45293994,45603015,682304,1865469,54274644,131041163,105776
5374069,2302961,11254014,6650899,4671502,14465147,7162681,6986145,754326,981314,12824331,18636944,22233
27532955,17335575,40152384,19684961,13503253,39491339,27808792,32073774,2561821,3178438,33328264,75813625,88891
11096953,7935272,18226005,12504663,9261564,33357092,15684051,16563562,1861701,2354868,20418154,33962846,43083
13739515,5863497,23454009,12891779,9985620,29898138,17035067,14762853,1368381,2024057,21437583,38211380,45366
14873847,8076003,19876429,9915395,7809344,22282666,15083674,14206417,1319409,1760204,19670871,52141446,45887
41776459,20510733,56210849,29924817,24209588,58985494,44587060,46050768,2680537,3653589,58703775,145375902,114670
14572954,5850749,24082063,12303816,9393249,27940007,16772753,15314164,1443028,1864649,16773982,44034031,50447
28237512,17543307,39268098,20806815,15438573,43680609,27109394,27353896,2882605,3596483,31131611,89438178,86734
13506200,12350121,25115065,16260854,11211135,31496146,15660283,15355281,1695122,2418275,24686814,40828512,50776
29337878,22429379,42145372,23182552,16816987,46034130,30514500,30720598,3639126,4370352,40056890,95808839,92230
45670451,28791071,65831473,34496744,28442748,58730999,45916188,44141160,3298424,4359299,60042923,148224231,128720
38417462,26349488,55465492,27292025,21508399,56491425,44934032,45983337,3757076,4627754,52393534,119865469,109909
21569900,10158553,34313282,18735730,12702615,41080810,22290140,19563703,2096166,2520084,26037236,59459180,82879
27399226,11823857,36671163,19194558,13323797,48987501,29413068,29579910,3157434,3661466,33310585,76011347,97210
21809699,8590056,31192305,18214682,14335517,44837858,26261680,25589190,2240696,2872165,29700529,73173040,79380
26945758,16146217,39556492,22761279,17241621,47215177,29120565,30437498,3094941,3807447,36837871,83184827,93336
23453670,9194340,37358191,19543050,15011983,39471683,26144892,24587255,1938860,2343809,29801800,66250968,82505
33552582,16971503,46502321,23153743,17561292,51838684,41349939,44193340,3006674,3701524,46834895,102255921,100445
