cpu_clk_unhalted.ref_tsc,l1d_pend_miss.pending,cpu_clk_unhalted.thread_p,uops_retired.stalls,br_inst_retired.all_branches,idq_uops_not_delivered.core,mem_inst_retired.any,mem_uop_retired.any,memory_activity.stalls_l2_miss,memory_activity.stalls_l1d_miss,cycle_activity.cycles_mem_any,uops_issued.any
22208715,1749792,32290235,24164545,5843711,43464155,11076179,12481866,156705,486680,17207183,35651955
22369564,1895967,32147529,24148329,5856571,43372059,10890003,12269999,213888,542933,17394451,36364314
22133353,1798382,31952908,23973803,5853506,43226494,11088866,12449107,151906,488865,17304132,35696817
22403818,1756232,32540769,24307287,5849185,43199220,11269762,12676143,147790,476876,17442191,36270333
22281290,1792768,32248133,24085427,5727344,42735969,10887968,12259176,114712,452855,17407560,36066681
22337104,1807754,32369172,24320359,5955880,43392894,11282365,12643013,130213,470757,17470912,35583116
12770279,1763752,19190728,14671386,3497117,25412789,6168095,7112185,260285,457055,9990744,20572309
700492,510076,1206768,631985,186785,2640313,615225,638862,136578,164323,758991,1519471
674631,125818,932050,623390,424213,2326790,613486,635251,26440,39282,708266,1348447
644093,88841,889320,484820,308982,1639662,403689,627975,8247,17783,679046,1998147
470363,77004,887129,392579,202756,1887287,606393,627916,10021,21089,676976,1316006
704222,140637,947718,530449,338449,2170574,309740,99180,32702,50213,766475,2175182
511520,68806,739934,378340,302597,1614498,0,304079,2945,17924,586533,1583899
515600,71714,745849,381062,304702,1639479,0,316286,3919,19244,593780,1595771
619600,73365,896778,440986,391096,1769945,0,330965,3879,19655,746292,2009913
448160,65514,648326,318560,287521,1286294,0,224884,3651,17416,543884,1467265
449200,66847,650045,319296,287831,1322213,0,231500,3144,16901,544398,1472600
450000,60872,650997,317966,289272,1309107,0,231994,997,14631,544679,1478338
445840,60977,644741,314828,287187,1292304,0,235548,1304,15004,541082,1464641
573440,69379,829934,397077,379155,1518489,0,263800,3014,18052,713991,1920055
451840,64812,653751,319490,290260,1322785,0,230885,3245,16773,548207,1479856
819615,383641,1385381,927374,459493,4642208,861931,879450,163195,183331,922028,1693114
808387,170677,1074690,619721,338819,2579568,458063,476729,8905,37455,556749,2196383
797472,170058,1067428,712045,342889,2582479,864468,895666,12064,35056,770890,2183160
949975,174614,1051976,603824,443590,2741012,851784,681011,9019,39291,761606,2157798
767182,166002,1045279,593824,339231,2215807,460331,687384,6715,33982,764041,2168205
562369,131358,1100769,686873,270896,3549543,748886,784867,31680,63396,949505,1458828
12875102,1824567,17390860,11368257,8152878,45206506,13890123,13636398,398446,706734,14595792,34950876
10625833,2210579,15599088,8319092,6857099,32901309,9791279,10143402,349435,574611,10710026,34064005
976604,389233,1329505,1019079,456593,4370098,674474,699620,127103,137314,925444,2381422
943753,375766,1284254,820001,233959,3090337,673879,697668,60707,102278,926198,2348063
4602149,1555337,6212742,4275791,1803263,22102716,3258114,3716767,401704,535143,5606194,10940048
6095237,809095,8786623,5554222,1886614,28214631,3077655,3739264,91570,244221,4794923,12672771
62000,18770,89743,53902,26413,0,0,57540,2493,5565,63949,161005
58880,17920,85017,50533,26184,0,0,55930,1710,5434,61440,152567
70480,26870,101698,63438,29235,0,0,60804,4289,9342,76479,170002
63040,19395,91031,54832,27972,0,0,57286,1511,6623,67139,157169
69600,22792,100435,62327,29810,0,0,60180,3129,8588,75249,164661
66960,23734,96825,59385,29859,0,0,59026,3567,9253,73077,162865
68240,20688,98956,60020,31580,0,0,61295,622,7147,75644,167006
1631945,491078,2175276,1223796,696387,1797449,371379,819352,120180,160996,1978228,5170559
762055,615164,1402506,907421,367781,3351704,708880,506221,69748,173887,726441,1736912
1016582,424822,1052355,688617,368298,3336717,491370,507399,123240,168767,1046915,2516104
743922,409232,1120095,891320,370384,3311499,714833,740349,121915,110823,717851,1712969
1851840,1128197,2172711,1258715,455611,6951001,1176362,1017023,309973,425993,1728435,4047353
2986873,1733276,3943469,2571595,753855,7522272,1360895,1579797,312381,407544,3033898,7254974
1520053,1084301,2198050,1630165,378746,6766900,509814,534903,336384,416296,1076440,1947234
1216510,771624,1732977,1564075,367742,6471156,481735,737695,356933,407878,1387913,1912850
1229945,781247,2127552,1618980,373946,6971692,716448,747706,264515,329856,1384784,1926358
1113300,548855,1531983,808031,248819,4093861,714706,514937,89124,194281,1119436,2526597
1652142,1130134,2241886,1867911,481482,7447440,690426,951537,432840,510921,1441717,2096483
4371991,984302,3721176,2193068,1849343,12764081,4549793,4715235,422514,582630,6171468,12719137
10092337,3351122,14144331,7475329,4584893,17717649,6709981,5132329,703540,1142624,12545765,32165117
11708663,3096010,20979452,12966364,11049433,28810160,17370582,19608156,1097270,1304041,18578321,33223159
6191511,4202374,9985055,6427805,3489847,11472950,4183597,6827918,1004059,1173519,8726579,17564535
1038442,529337,1810634,1288238,249781,5004682,710859,738526,194620,275783,1286158,1764695
1797226,934577,2228865,1635466,521829,6891550,906652,800620,299367,424603,1528011,3014537
1273974,570634,1744226,1109424,489165,3471364,487897,741024,137265,160107,1056086,3262034
792654,434045,1431910,927592,247105,3116318,713640,740697,133752,179995,1076179,1687696
776453,504489,1391320,898261,368280,3370586,707261,513373,96368,171837,756678,1639476
2087137,715625,2486540,1582902,864556,6343364,496153,518331,259270,333869,2350789,5681927
20998683,6221112,29763799,15224124,13198267,29691573,24550457,22916080,1092959,1589939,22473237,65697436
269920,26301,390763,180491,192727,0,342865,358237,669,5306,375835,953588
8750455,2358180,15233142,8005155,7146844,16372602,13914743,12383782,476745,668451,9474947,24256548
3579804,2436714,5208735,2593290,674917,8040999,2339916,3222443,543733,647242,4196463,10219179
1057512,516480,1445878,961523,372595,3821922,493596,513407,123606,160996,733586,1745238
1815950,1529672,2550480,2196248,519940,8746533,527131,780238,527797,606742,1975430,3085018
5111453,5098062,9419112,5616611,3263926,15007170,5800658,6273777,897586,938823,4376604,12098376
64161798,64468652,94874163,50560956,38777586,93494013,67241200,71645286,6148464,7660669,81736590,186965846
38279648,24296802,58653505,31918882,25645306,57731464,44447582,45604840,3335398,4239149,51302896,115828527
62754003,28106392,91821756,46892468,41790398,79367434,74973617,73757734,3043419,4482258,83937819,203410440
31588211,5459247,44353525,21787501,19926102,39689965,37457200,40377762,696988,1537481,45220778,106469047
7385251,3640887,9342580,5349504,3194493,11483182,5695474,6064197,783410,826647,8340998,22908901
19873830,11912275,28348124,18045565,13179552,40975234,20090434,21050026,2609661,3303397,27433541,52729125
23085472,14528139,39125623,20325187,15827450,49996730,30856982,31060628,2636162,3249799,26406469,59602856
10127495,3969587,14017326,8169958,5897761,21861948,13575586,13526061,927386,1200251,13982637,30789485
19130200,10335620,25625747,12943392,11076437,28884767,20612588,21826044,1445006,1883055,23078652,60598016
36735371,17471606,59324247,30997416,27304253,63459377,52173565,53039885,2396131,3519294,51404603,104811061
10868246,6232891,16282721,10082777,6641432,28798294,15432849,15584928,1719298,2081692,18063025,31649601
24284618,14203424,34439462,19599403,16153489,45684791,26981721,25379583,2758322,3239395,29579374,66793325
14638942,12615617,21440365,11410640,7010690,27421877,14914851,14841321,1898357,2153962,17568232,42548512
31337591,25028830,43912763,24824665,18294861,50904014,33110006,33399165,3648930,4437059,39714987,91789866
48298505,28991907,76637937,39352935,31247532,70968346,56525184,56811717,4030943,5056949,56572168,133522225
26955004,21630918,49485314,25757730,19856965,52044170,40071310,40366769,3060719,3881748,42421171,80751763
