cpu_clk_unhalted.ref_tsc,l1d_pend_miss.pending,cpu_clk_unhalted.thread_p,uops_retired.stalls,br_inst_retired.all_branches,idq_uops_not_delivered.core,mem_inst_retired.any,mem_uop_retired.any,memory_activity.stalls_l2_miss,memory_activity.stalls_l1d_miss,cycle_activity.cycles_mem_any,uops_issued.any
1306683,1510693,1783519,1347779,231579,3987389,687219,719487,366945,407253,1381385,2319521
1243155,1895196,1888688,1341497,255897,5345910,698855,732813,630246,678573,1254785,1644345
1499260,2135754,2083006,1969442,444574,6206983,690001,726505,725582,687852,1626691,2358004
1151878,801637,1589999,1128672,234714,3058447,700245,734492,158256,204803,1197326,2388892
1185912,665491,1251863,923176,338093,4063450,697587,730562,268442,321772,900403,1656705
1456784,1971733,2047553,1594957,332107,4791793,484741,724119,564456,552964,1193353,2353245
1127972,1665276,1965458,1534578,228009,4688694,680306,712498,538036,584720,1492477,1580328
1627137,2133824,2075145,1622019,442230,5981666,907227,724183,579998,746783,1599426,2349525
1469366,2068287,2042995,1586084,328233,4747163,476411,714143,594464,529987,1150316,2290979
1175901,1768724,2031342,1598581,230209,4869809,679266,710383,585756,634979,1556892,1635627
1033274,1493831,1820397,1372438,330629,4534324,682709,501512,352315,453562,997640,1590829
983500,1150075,1392350,1295902,336272,3945481,479818,726411,376813,415308,1311915,1621048
1391362,1792256,2280292,1464261,336116,5383884,891764,938858,490875,530523,1777597,2320762
1036519,645654,1442069,995074,334338,3366195,655383,498979,151011,202703,744959,1573581
828597,651939,1138094,1026056,335628,3000353,488281,725997,184585,231610,1120151,1577050
1048236,1549679,2192639,1633318,424888,5255783,871875,913980,425729,473687,1354535,1621513
1368670,1704536,1893555,1188705,232053,4895322,684226,500713,407899,503690,1397952,2346470
1599437,1725548,1847014,1407486,431162,4797396,671365,926770,535940,585742,1413533,2314598
1189759,1725335,2072651,1598029,341178,5498053,701749,728003,576891,540739,1189811,1654764
1223465,1064880,1712101,1220730,230484,4066080,685348,501429,256471,369271,1276035,2318185
1255951,1182217,1392191,1068520,319420,4496808,663139,692284,363098,412977,959604,1602165
1404051,1840564,1949394,1497595,336687,4700016,477598,723594,513693,488038,1133217,2353876
1169996,1792926,2011015,1537169,229144,4764355,693918,727647,554917,603449,1525179,1684060
1440934,2051235,2013579,1572286,429213,5846889,879094,713097,580202,704090,1525924,2288434
1487944,2063332,2060688,1610101,335920,5565818,486754,509652,601594,567139,1198258,2345731
1150580,1807478,1643427,1576840,233130,4803527,692740,719098,583959,635125,1563859,1603810
1408585,2254619,2339152,1775913,424096,5793779,869471,584241,496020,711480,1495063,2224676
1340422,1547932,1508729,1186838,329595,4789739,475661,492148,488664,538464,1432804,2283959
1221666,1321324,1727860,1527322,335427,4455798,889397,927245,413054,411408,1274354,2271551
1079314,1698679,1859495,1417590,334387,4812571,695692,724632,430972,468958,1091251,1592214
1431062,1911054,1973888,1244552,231592,5051756,485099,506299,536494,589149,1522667,2342686
1160951,1784794,1640081,1570983,335964,5430084,695637,721750,587231,640290,1195799,907221
1619255,1808587,2238128,1691835,232101,4571897,881872,920486,445565,489957,1757090,2907546
1061674,853614,1813724,990887,336299,3895223,707443,736936,209492,264430,1080182,2340843
735292,430984,1040524,936895,325448,3226489,673478,702823,144679,194681,708900,840260
1215852,1147600,1685986,1229637,335006,3762067,481605,726409,250910,290663,1254383,2315955
1052913,1389307,1820808,1130932,227971,4714933,690180,723141,428350,475588,1383503,1633321
1217512,1223045,1678339,1224739,338224,4142689,699904,507785,267021,367663,933349,1623787
1078722,1185509,3808349,2863515,1103112,7881166,2046195,2350020,551200,655712,3391515,2001324
1310213,1470253,2153288,1326850,331137,5198714,892849,932393,397776,458740,1708920,2318545
1458274,1954983,1994488,1550902,330290,5392496,687593,503727,500087,596415,1168466,1652125
1422006,1719548,1613446,1277398,336049,4731391,475313,723863,550539,590977,1504626,2388934
1052217,1393998,1853809,1423280,335666,4963942,690054,722494,467918,437501,1044615,1623904
1131818,960695,1546618,1086938,233406,3185895,703266,511497,177823,257025,1167990,2307202
1528297,1904257,2021590,1564712,444928,5504641,698747,953252,630190,673723,1533531,2450618
1008221,1155699,1805289,1345938,335403,4700046,693680,723800,360481,355902,990940,1640154
1332385,1459783,1835188,1354002,227290,4282866,693623,510924,377526,472779,1404483,2425917
1187330,1887449,1675931,1342090,327229,5663515,676702,707106,621251,663471,1217397,1638185
1703990,2101672,2355592,1796612,433215,5907343,685413,715320,547435,537690,1502494,3039376
1460790,2017375,2010906,1816962,335764,5390718,899605,922525,582986,648943,1891359,2331218
1108506,1666026,1604146,1255941,317843,5093470,666298,695861,513071,563652,1084855,1572422
1390468,1747156,1928011,1474140,338633,5006700,483096,506050,494874,476294,1100001,2357321
996622,1244084,1418512,1330558,229554,3968489,685823,716165,402049,451538,1342285,1601128
953972,1279148,1679400,1240144,329977,4222877,681527,712220,301222,343057,957631,1589239
1678029,1881429,2296330,1471070,333758,5588231,696869,727907,536364,588060,1464680,2454151
1037949,1063304,1471992,1360968,337573,4305379,490351,728082,376406,425006,1343765,1728149
1103108,1630322,1879730,1429415,316773,5146222,658868,687975,430010,472231,1161329,1645701
1362108,1722117,1920717,1226843,229405,5062142,484395,506621,492035,533318,1437386,2389972
1159308,1853466,1644963,1559005,333756,5326499,688599,717212,585308,625869,1188978,891384
1246822,1213829,1756070,1305436,327692,4149798,472484,707859,284332,340267,1297144,2271093
1256416,1379487,2111461,1313203,331359,5022112,888935,715732,368899,464575,1639618,2271944
1293919,1356411,1463379,1128614,328099,4565802,680898,711116,435197,479031,1022201,1568401
1270655,1624391,1786132,1349261,320177,4285255,455765,688661,386218,418591,1209139,2197568
1164891,1878120,2058981,1312120,228747,5535162,684222,714998,620278,661439,1575054,1574109
1169077,910376,1612908,1132467,328550,3864277,687863,504123,181153,324691,864869,1653569
1530328,1285297,1750411,1567699,538184,5228774,893045,1144599,468297,455252,1634974,3173466
1180653,1772711,2031954,1571094,230856,4847070,686765,715401,578985,614057,1517102,1611137
1174197,2133436,2079111,1623773,334136,5527455,691234,509090,522410,664661,1208327,1586992
1506471,1885940,1693199,1339018,334596,5147779,488308,541539,643251,686614,1607687,2331624
1113580,1616933,1982018,1524425,334960,5221372,697095,727387,536317,504043,1150814,1621489
1474958,2273633,2452167,1877504,338885,5255443,914590,734956,602804,729647,1590824,2380544
1108056,1620563,1567877,1470835,333662,4627107,482502,712958,526184,560608,1459037,1612672
1074154,1408458,1904007,1442947,338057,4949721,700422,731092,423120,468327,1461167,1632017
1205678,1104092,1672931,965963,232555,4109981,692859,498173,239606,338931,1244639,2405311
1295982,1669923,1580212,1350352,335779,5033666,693001,725153,528223,579196,1147257,1527767
1371379,1789816,2306295,1753682,432206,5246065,682877,927487,535534,583380,1837543,2301087
1762873,2341698,2452557,1595052,333496,6068930,695539,500774,612370,734914,1934246,3037389
1268638,1094505,1388599,1063467,337343,4670596,696152,727302,402928,452473,983736,1631404
1368030,1838767,1911319,1471832,227550,4540082,665443,694925,446399,485246,1454546,2257144
1154558,2044446,2014149,1301139,228961,5377236,685874,715676,599176,655867,1202488,1601808
1178321,841441,1617906,1151824,334434,4063843,483599,506653,248398,270386,822868,1668381
1217017,1147939,1716314,1514834,345024,4534894,874957,922565,289246,328926,1578095,2310500
1463210,2145121,2402353,1290961,235203,6151255,899221,939669,648813,703967,1556815,2299716
1508669,2102611,2116110,1655218,338227,5751966,494451,515189,619053,674174,1228459,1632750
1132183,1684413,1615965,1541506,328575,4941965,473264,708669,564592,609461,1499845,1576288
1136070,1988208,2036156,1589078,339542,5496282,702533,510123,511993,640613,1207651,1623119
1540907,1211239,1738058,1256769,438169,4806865,695152,728730,422963,416909,1333981,3056385
1088000,1675130,1817423,1435145,219697,4436369,662682,690254,489795,538091,1404505,1602587
888540,953580,1626039,1177315,338530,4099527,700267,517620,208818,305142,839860,1601978
1135483,829679,1250440,916284,334531,3834972,487003,508996,236658,294231,1193343,2288796
1018745,1283839,1452926,1348355,325447,4689285,678293,708433,427928,407306,1015173,1563725
1346772,1926800,2244397,1678480,336070,4949352,900925,941135,479257,521318,1430515,2308277
6842632,14758493,13223695,9306644,3025310,17887528,6216374,6715334,2610900,2116614,5943752,9582071
2098057,2482064,2847920,1855426,692189,7863608,1805801,1842348,718883,786170,2831047,3396452
955975,1059846,1341633,1256112,329647,3819534,476866,712609,357991,398510,1257368,1567498
1109176,1665849,1943681,1495719,340104,5079968,700499,733996,485692,525440,1502509,1595948
1438861,1912261,1989657,1259530,228757,5269852,685044,502347,504108,607495,1499357,2336664
1445427,2085781,2002777,1785456,438165,5139035,696046,941446,571104,611482,1890910,2328041
1465826,2136639,2445315,1646914,330353,6201638,888263,723857,590581,750047,1957527,2296593
1413095,1931893,1934060,1473092,332351,5219831,652072,505395,537487,582921,1128465,1611037
1092236,1484916,1530152,1448444,341442,4432535,489619,736369,487590,543184,1474811,1636731
1023766,1326961,1795858,1358301,338243,4593425,699054,730531,388774,420997,1388521,1606761
1671142,2064991,2301219,1516344,335605,5669821,899963,715912,528079,646297,1495044,2320616
1481213,1820648,1631823,1290642,330914,4793075,479167,713968,616757,666258,1577192,2299171
960917,982613,1685037,1225402,334714,4149910,689006,721397,336143,291176,895591,1614774
1070606,669278,1455134,903801,234441,3364265,693999,512571,97646,203754,1091255,2299503
1184365,952158,1282062,942133,329790,4040610,681196,713085,313503,365787,927165,1577655
1275684,1401165,2133140,1530331,440260,4452042,694041,945910,446468,444586,1381716,2311485
1248513,1429747,1737780,1288240,222660,4022160,673193,498347,331959,433721,1307327,2259650
954284,894265,1327015,979942,329135,4430735,686281,716858,299357,353668,930082,1633503
1440863,1529395,2041339,1539678,334266,5631990,479404,502587,462555,439638,1065510,2506672
1115811,1261820,1648829,1506620,231896,5028279,693470,722611,424123,498533,1441206,1745365
1390832,1794885,1921096,1447789,419913,5832898,864581,731318,501325,615080,1425957,2294358
1432437,1953556,1985694,1516270,329098,5114385,477209,498434,567844,552002,1183507,2375562
1124546,1715619,1600032,1522541,228543,4563094,673992,702049,549378,598393,1501223,1590384
914715,1253558,2008668,1430976,436127,4539957,898768,939152,278562,326209,861404,1642253
1301055,1518239,1805096,1121537,232384,4828869,480406,501780,428217,459401,1352164,2334538
1049279,1242919,1464288,1374478,334390,4736811,690112,720744,395045,443658,1031911,959777
1306541,1629789,2163805,1606745,357752,4689628,834360,920759,389627,435633,1339325,2346211
1426545,1996585,1989567,1289429,228195,5312323,479317,502400,567461,618040,1541123,2346347
1186370,1866530,1657928,1550652,328507,5295235,687326,715764,590908,633352,1195609,938813
1425317,1882916,1977437,1527829,336793,4521772,489822,727739,467739,509328,1505703,2390834
1161218,1803296,1662498,1332324,333242,5393890,689882,722383,589752,636455,1198133,1616818
1400419,1820466,2146412,1725154,427745,5595017,667438,697089,586233,573667,1462952,2376676
1413587,1922193,1971943,1530977,228582,4745419,687027,502410,510450,618256,1526069,2325716
856436,751430,1203204,874484,327751,3592761,680945,712396,237922,288429,833983,1555026
2034539,3262762,6038099,3962630,1448675,10813759,2945892,3086783,1006782,1064309,3237637,3054361
1104251,1481340,1567224,1480192,229650,4674213,697186,728003,475651,524449,1458448,1661377
1312498,1518874,2168029,1347366,331719,5144725,905609,945719,399251,440050,1357511,2446445
1417570,1767281,1976688,1522445,334871,5025432,475864,499354,532093,511611,1138765,1896031
1090272,1624213,1548396,1457139,228768,4465262,682804,714976,495181,547301,1426613,1607561
1439844,1903649,1981954,1530967,429688,6008484,885476,925491,571335,617274,1524823,2291525
1254235,1053022,1703643,979134,234926,4325207,492067,518025,276466,332325,1274696,2418938
1328172,1645406,1854780,1661813,441511,4804209,697368,945756,550912,594767,1425853,1581116
1029399,1260998,1802692,1337576,338479,4495004,701963,734135,346837,383616,1358742,1636950
1353526,1770173,1891086,1212346,231974,4734539,670594,499392,480666,533163,1428627,2318450
1162764,1763927,1616875,1544007,327283,5338139,674729,704882,571523,611913,1129652,922846
1097438,693439,1498079,1032131,231608,2766793,700199,510333,112409,219780,1133311,2430619
1072742,1332782,1466673,1131672,335297,4869145,689654,725868,465216,506711,1067967,1698303
1489506,2089981,2051565,1911267,434047,6305441,686708,715876,702334,620451,1544079,2341056
1507783,2210627,2075293,1630587,227550,4796096,690843,723199,569107,603576,1601151,2348812
1198579,2027753,2036152,1388809,238696,5493942,690556,721190,639846,677617,1202965,1657122
1392498,1782640,1924715,1476922,317376,4957086,448672,470187,507119,482986,1105622,2251680
1167966,1628864,1655403,1568807,230105,4737240,688187,720407,542845,604359,1528031,1717948
1677748,1732447,1950592,1488706,440854,5500830,905040,731513,512618,610728,1431748,2377905
1295750,1381666,1817142,1346088,331864,4032601,481284,710441,398871,385893,981915,2379699
970445,926023,1711460,1230570,232773,3715381,702320,735807,328023,374286,1310315,1697669
1164110,1836398,1971830,1512454,328717,5073320,672360,491176,494197,573862,1136621,1655093
1765291,1986625,2069618,1602370,434747,4780586,475277,928387,644211,683660,1878298,3084006
1548602,2128118,2553227,1950706,337274,5535785,900781,947790,703193,655931,1591144,2436136
1034490,1517638,1856231,1382803,326603,4702038,675805,495896,373251,495499,997707,1611752
1197874,1721778,1666263,1558944,325063,4506751,455768,702904,599795,639588,1546484,1673250
1165238,1783067,2071376,1628603,330988,5373511,679634,710471,533444,573033,1584489,1615057
1143445,750521,1578188,811849,228558,3818294,693413,512343,134620,249293,1149571,2393240
1334352,1162969,1706417,1403266,423124,4392186,660332,905638,390206,426760,1233472,1980898
1122058,1726055,1931894,1505814,322978,5209707,656266,689293,509424,544518,1521726,1580545
1472131,2246431,2028845,1281309,218790,5347226,655211,462658,568152,691592,1600520,2266590
1420354,1867805,1564467,1261293,319484,5218712,653753,680908,649138,692728,1189282,1533734
1407751,2032206,1936988,1516019,320389,4511902,443046,687340,618517,588652,1189628,2270400
913995,933658,1656623,1210233,228286,3571204,677171,707061,327188,366176,1254980,1545699
1465447,1938574,1855101,1415541,422198,5247374,871055,684807,546566,643035,1463788,2235612
1134934,858412,1559790,1102948,337604,3266876,481715,728194,197133,185425,788249,2335960
911107,930247,1619431,1189562,223969,3430393,679150,710218,293652,345064,1237164,1610339
1036881,1486151,1801408,1354073,325021,4521487,665341,464988,378260,466917,1010184,1604739
1276552,1541359,1403483,1106586,317801,4527820,438514,457424,474242,518125,1381527,2182249
1663111,2145031,2265432,1972241,415944,5618514,1058576,1100471,601093,588344,1813919,2910708
931054,1034073,1691073,1233949,332119,4116014,683292,691137,232903,326644,871822,1604504
1268712,1319820,1392291,1087858,319004,4573930,449654,467536,424400,471455,1343988,2241256
1032593,1679876,1454851,1423172,321925,4822312,660560,688746,540818,522364,1112208,1494885
1372426,1991768,1910627,1493252,211548,4488602,648845,674817,520767,556450,1513475,2206126
1411697,2346277,2322676,1545168,310402,5761213,643143,666971,715494,755112,1555681,2208694
1114838,1922369,1556407,1552521,314639,5194067,647587,675716,661889,704413,1205291,763147
1373044,2005016,1916136,1497815,313738,4484911,454842,687795,513857,545032,1509464,2207996
982472,1604877,1709152,1068900,203083,4573449,627445,654900,463214,504519,1063605,1488758
1273690,1693935,1773631,1371580,322754,4684789,449261,469310,495242,545017,1088993,1457752
1091240,1819784,1538185,1479876,312586,4599010,438066,671847,608745,652151,1519997,1471561
1396788,2230590,2619453,1679209,413888,6020498,1060475,1108309,674506,716240,2252111,2126804
1839156,1408427,2465638,1782951,548655,5248058,1063278,465661,279443,524539,1700874,3117551
987963,608908,1024200,751397,323311,2587662,449912,693146,195164,238187,1102588,2156995
887175,1087241,1578418,1165158,302185,4134015,628601,656286,335751,372976,1215980,1398062
1208906,1380624,1661020,1002402,216503,4131493,660784,466020,340631,429318,1312785,2228562
1391988,1173126,1557483,1422019,504767,4665518,833894,1076366,452147,497888,1547060,2123599
981485,1358413,1762553,1340959,324643,4689020,666963,694570,441113,429027,1039223,1512620
1302192,1859152,1811100,1404088,212127,4319406,645468,457744,471656,553706,1408767,2159947
1072720,1705383,1496735,1197412,314265,5054931,646590,675072,564323,601334,1126577,1502719
1309184,1892353,1815306,1420317,299961,4394421,434856,527152,561314,524957,1062193,2099677
1161913,1201951,1976920,1441732,322836,4115231,878158,692376,365261,463342,1620888,2188110
872773,1004430,1208439,904662,316698,3885402,655396,684396,318974,361400,873768,1438513
1335630,1697214,1841729,1425634,318032,5069358,450432,468526,549467,532806,1099873,2275328
969844,1250389,1371420,1306437,212780,3969594,655397,682070,404887,440519,1317639,1535361
862294,1075925,1583927,1176686,321241,4121635,659151,690231,280265,315447,890725,1523763
1554163,1744802,1996812,1393466,343214,5206503,655911,684795,561365,547831,1401314,2941134
1095030,1860918,1537545,1482715,210857,4561054,652262,679328,604139,639613,1507733,1501614
1105795,1997703,1914202,1497020,312759,5028935,644023,674260,539997,573939,1152793,1472066
1365232,2062501,1915002,1251395,207872,5120945,449558,469518,618108,655527,1506948,2165049
1049555,1762505,1509845,1466376,310500,4982193,642548,671110,602166,639010,1135524,735697
1315886,1749367,1825805,1408672,315797,4309532,437722,672229,444208,476787,1408663,2213718
1309664,2014512,2161596,1390409,315883,5255582,653302,679849,574486,621258,1676015,2148541
1362711,1923902,1898091,1716102,417236,4915196,667019,896940,613391,664377,1475156,1416172
1107083,1064801,1553571,1156692,316827,3490532,441098,679561,277283,310368,1209142,2108693
1040222,1661441,1856619,1200570,215501,5149673,645084,673669,554499,596007,1455909,1474510
1196266,1211106,1664257,1258752,313550,4519676,644339,459589,335958,429815,959493,1505458
1227890,1453758,1708351,1540098,314122,4432422,864286,884456,411147,487430,1707562,2259765
1064165,1853087,1565061,1252615,301350,5110460,624173,651891,603986,636767,1126039,1413372
1173652,1497107,1650209,1261661,311904,4243644,436600,454641,445012,423541,954642,2154768
1095568,1956946,1578069,1554731,214304,4824342,650052,680815,650768,690933,1548815,1473085
848274,953393,1559662,1145739,310496,4080638,636867,666701,239840,270320,820991,1466523
1374846,1345658,1907522,1137955,312471,4468652,643835,669831,397075,447189,1228662,2120540
1000703,1596360,1430926,1385396,320801,4129630,450685,691699,536568,572235,1422560,1436995
936181,1539732,1636973,1245531,304721,4230519,622019,651502,350061,382033,1030545,1456619
1294143,1860129,1815677,1156475,214887,4543188,440885,460662,517754,549992,1412622,2192443
1080981,1843753,1550248,1531014,314818,5122704,648936,675704,626383,675242,1201518,760057
1204202,1197856,2014124,1478671,417486,3884134,643160,887251,376386,415892,1664105,2251612
1067724,815115,1485899,813476,219932,3603361,665338,481361,150468,245120,1125965,2289817
1355861,1833781,1545978,1246948,320416,5027032,660361,688941,596104,635206,1166528,1488652
1603216,2079667,2203785,1685363,401300,5172959,609695,859083,551967,498759,1262575,2783022
1081364,1819873,1924947,1255588,213794,5136586,654684,685712,607827,652129,1524931,1499662
1375555,2171422,1942214,1531611,315702,5106162,435388,454502,657380,595761,1179893,2148049
1312840,1667417,1830647,1640378,316728,4864770,863234,900209,516967,555156,1786394,2261379
1054528,1936047,1874538,1205137,211638,5103777,654386,684170,573645,619602,1137007,1504852
1349276,1909157,1892946,1463435,319521,5111722,458652,479190,554532,599802,1143038,1520061
1023529,1546358,1451068,1376875,299391,4223821,487009,685413,509469,551604,1436613,1487028
1039413,1511083,1834626,1369938,326794,4809454,677549,710718,403835,439501,1052984,1622462
1444362,1153856,1997781,1199376,334045,4647788,686922,713844,333272,383213,1206922,2383299
1024368,1522165,1815422,1394715,215253,4297605,662627,693108,497841,542578,1450930,1536726
1028421,1704625,1874862,1444939,325748,5098135,670504,497094,465049,552958,1063097,1504265
1624209,1789724,1885663,1450860,433345,5544833,686698,718552,595698,572477,1454408,2987114
1081448,1714412,1608832,1499135,319456,5215689,653763,685246,634366,592611,1177366,1496932
1235659,1520302,2080539,1536049,322433,4306297,875964,714388,381133,503547,1313609,2244484
1360959,1579432,1551833,1214956,333281,5040586,485915,507732,501604,538114,1435054,2321587
1157615,1795673,1644864,1614002,336256,5541694,694532,725306,640255,594390,1222414,1623204
1338613,1772795,2202401,1686961,322166,5010350,866818,905572,463803,504066,1411914,2281804
803212,610568,1490810,796823,232145,3778176,688686,720006,164975,211947,763067,1615331
1249319,1330213,1752028,1568653,431317,5225225,679362,711253,427045,459489,1311696,1632409
1181643,1720821,1630347,1517444,321853,4779028,459168,693994,582738,633058,1511592,1693861
1197479,1880123,2110239,1658666,335554,5693553,695680,726608,604921,636957,1605590,1593602
1472287,1986599,2020147,1298759,226796,5412462,689693,506931,550702,655264,1568425,2344706
1195328,1893622,1689005,1634143,330460,5529417,682870,710516,661186,625297,1243601,1585968
1444806,1928196,1999751,1545887,228891,4821028,686810,716474,542065,571118,1527630,2322950
1162198,1189574,1998122,1202450,335295,4660584,683585,715322,336469,387518,1172239,2246864
1078556,1603614,1513475,1444327,318270,4953914,656131,687152,537066,511604,1104311,1325666
1193695,1106614,1652178,1205320,223388,3631432,682394,715231,274440,320661,1248251,2287115
772804,649213,1448554,771124,227102,3376767,690751,721229,167551,214453,735884,1533705
1221051,1246976,1653403,1215254,321996,4168184,470664,491798,371988,412178,931401,1519429
1333853,1600898,1843369,1635502,435348,4673773,679460,937675,445587,491976,1745578,2323092
1049588,1450044,1857844,1176367,231764,4850151,691608,722923,485329,519400,1395820,1580600
1378199,1922079,1929850,1495656,320075,5276621,585134,504078,548684,595336,1091499,1490652
991819,1120013,1393953,1313980,330703,4008393,479513,718338,388905,431086,1316442,1594391
936522,1222759,2061915,1525878,419680,4943698,864563,903531,355012,402942,1265092,1551290
1719129,2113572,2368172,1560667,339301,5946029,914646,729984,532660,643031,1526033,2428675
1423932,1761067,1634828,1302143,333329,4787366,488239,724257,581310,625868,1544224,2328206
1155947,1728768,2020013,1561232,337966,5284365,698476,730370,583095,567921,1193297,1646020
1464342,1920852,1925681,1364006,251483,5441640,479671,501287,640000,681416,1592424,2335771
1163152,1854539,1671346,1612903,329067,5588854,683000,713153,656041,625335,1235231,1580466
1447697,1986758,2029141,1563838,230240,4864151,689219,722108,519434,552020,1552181,2332930
1385285,2057364,2308286,1485841,334329,5503124,691131,722153,604408,654501,1492290,2284725
1037569,1310899,1467626,1367510,335597,4709782,691676,724666,436762,482585,1041779,880986
1298702,1585007,1829671,1379988,327644,4249220,474910,709358,422846,459495,1407531,2252370
1157974,1892755,1999731,1275551,230139,5200095,697624,728766,589383,642576,1519851,1587151
1488977,2189486,2078740,1626730,327491,5497821,483973,495935,676945,717887,1247375,1589270
1421111,1856887,1971918,1796382,434925,5034489,678440,932014,567987,608197,1928697,2280179
749604,465169,1462020,771174,233085,3315065,693464,724292,184358,231770,1114099,1561572
1003863,610453,1389045,931430,337211,3091447,698529,506086,86699,191182,723546,1564159
1214228,962521,1316852,976686,337324,3696324,481571,727334,324221,378483,1308768,2312892
1058460,1437471,1831147,1380682,330510,4715998,680833,714168,437618,436750,1120336,1542877
1734491,1514273,2391531,1269936,335687,5196143,1103199,929208,393429,493927,1616757,2958855
947017,1141160,4001446,3021345,1057920,8047160,2363941,2468011,568645,676339,3508590,1644044
1042566,1503087,1872468,1434452,334055,5026347,688837,720593,412048,465084,1096527,1601396
1447949,1982793,2007921,1286258,223239,5418512,475509,496662,588397,631180,1553817,2329703
1144415,1730272,1643376,1557810,335280,5303574,692597,722538,597270,636366,1186729,882728
1311922,1686861,2156409,1605610,421608,4629618,665405,908199,444294,494123,1492698,2309194
1128600,987431,1573665,897047,228726,3949746,482088,502918,256478,300849,1167018,2272897
1179223,1715364,1673055,1571405,324089,5460181,674868,706858,612151,657564,1238845,927039
1296364,1338501,1812554,1360608,325136,4206035,464395,703653,348760,385197,1344238,2360266
1085125,1438239,1892966,1228482,226924,5030040,678489,707871,463936,512541,1454537,1646652
1460619,2028082,2008785,1579947,325743,5421311,675275,493550,579741,678690,1260828,1602829
1932955,2109973,2310477,1532795,414557,5727130,861184,1113148,640319,687504,2048274,3674241
1150487,1849828,2021303,1352474,224841,5239451,677302,708251,634863,672602,1581887,1553391
1406155,1794478,1964876,1530137,329111,5033392,684293,494191,497765,599689,1180366,1643063
1378779,1549445,1545662,1226345,334687,4393896,478711,722199,521863,553230,1469771,2369775
1055339,1357871,1827012,1390309,327464,4617475,676887,708009,463142,446469,1067156,1576143
1468950,1522360,2368447,1726681,422641,4976923,886213,711052,418257,521251,1611597,2938761
1135369,1484572,1591030,1489794,310168,4750714,514319,721295,516105,568694,1502773,1684989
1042809,1377379,1849777,1425854,333135,5095235,689636,718449,378322,415302,1045393,1661013
1310625,1509072,1849409,1184942,223425,4938496,470080,489803,482692,527656,1403211,2354382
1189542,1770697,1657592,1580816,331708,5435409,690130,719151,585111,631996,1220583,885882
1401547,1866060,2342130,1804401,427864,5456732,673497,918756,585948,636852,1862815,2285596
1254931,1151126,1714729,1031311,226902,4641907,680786,496718,291416,391124,1303530,2302317
1248953,1204854,1444785,1192466,336335,4653260,698157,726720,411907,462767,1043700,1555754
1304858,1473685,1820943,1379938,340122,4293808,487398,729483,387762,421649,1382004,2355095
1045852,1431207,1464076,1142680,335101,4747728,690944,722133,436920,471981,1037841,1607140
1437042,1968148,2025035,1881212,440686,5969659,691575,724223,703957,666903,1571987,2331307
1248081,1312219,1716039,1267030,330415,3672587,486706,713246,371997,341794,935568,2342497
904547,733460,1607394,1141965,232454,3350418,699732,732544,262997,311030,1239434,1698579
1202477,1986108,2001263,1541475,334564,5301899,688522,496422,523350,622162,1202593,1659475
1489176,1861765,1660234,1345643,320149,5253409,484004,619907,663060,702722,1545392,2235765
1188056,1861919,2064291,1617243,335016,5578089,694634,725676,648743,597125,1230342,1633661
1439861,2116830,2363819,1778428,332433,5246281,895254,721512,581201,699656,1526855,2349813
1746236,1990304,2042940,1581115,421439,6314694,663099,694507,656826,714173,1518654,2336355
1208122,1847379,1679316,1547805,334302,5397606,692268,722688,586861,563267,1204034,1669043
1418612,1857016,1966932,1499246,233729,4682636,694778,724582,510809,561492,1516131,2352404
843632,630586,1293690,830357,291725,3711486,680316,710301,191719,248163,788677,1621395
1404951,1817645,1949812,1738067,438695,5692498,691629,720144,588772,596962,1540201,2359917
1427093,1767822,1959879,1491733,232538,4660926,702293,733444,472179,504855,1488776,2395088
1194173,2114408,2076194,1355439,226714,5666561,680380,710654,657079,694705,1233158,1577386
1431075,1920445,2004642,1552980,333045,5314904,487035,508137,577025,623164,1148004,1596262
1031625,1308769,1429552,1374092,333917,4078618,489459,724118,450397,503823,1411545,1613572
1496077,2400826,2460792,1631439,328530,6040912,889359,928499,665813,714143,1826521,2308671
1344739,1580022,1846152,1413131,329623,4747989,480496,501313,435595,483654,1028023,1607591
851828,519924,1175428,1091662,336272,3089425,483558,728742,190244,228356,1160558,1663628
1116179,1740557,1938108,1492747,330491,5169940,684147,500518,480654,586401,1161511,1645063
1462042,1794364,1660557,1333415,332523,5367667,474966,496028,593145,634121,1547722,2346491
1189765,1812611,1681411,1587877,333407,5355562,692744,723746,615579,577176,1210673,1666284
1508661,2414820,2513379,1936302,329247,5823109,898067,919208,640133,765120,1611497,2329325
1354201,1485304,1520594,1485375,427435,5662495,675645,706181,593333,646950,1815189,2289869
980799,1129700,1380459,1272239,339146,4389126,708678,739750,358185,350359,968838,1619537
1337764,1625991,1858387,1408286,228634,4349828,687080,716173,404466,440056,1392405,2315319
802895,671973,1491653,809522,229807,3610067,684905,717600,164056,211199,754848,1579683
1263493,1316296,1747627,1507769,444130,4636938,703061,736526,396654,459769,1331035,1634026
1348443,1656840,1861365,1426478,319839,4417339,493515,710985,412726,448088,1414477,2318089
1074391,1716926,1866485,1187617,229756,4781901,682415,716506,470239,505709,1050053,1599621
1345727,1549989,1873173,1421968,336122,4943851,487465,511178,451030,499341,1048887,1586877
982942,972254,1384457,1301265,336927,3990242,482461,729896,375308,412465,1318700,1649969
1342412,1639789,2231774,1415563,335326,5428239,904380,947852,467375,504721,1761493,2349701
