cpu_clk_unhalted.ref_tsc,l1d_pend_miss.pending,cpu_clk_unhalted.thread_p,uops_retired.stalls,br_inst_retired.all_branches,idq_uops_not_delivered.core,mem_inst_retired.any,mem_uop_retired.any,memory_activity.stalls_l2_miss,memory_activity.stalls_l1d_miss,cycle_activity.cycles_mem_any,uops_issued.any
1444251,1964608,1658925,1342985,344024,5194555,482452,722829,650006,685125,1541835,2310359
1152630,2005909,1966275,1540369,328092,5702435,662513,689543,594764,623836,1394488,1486335
1707276,2397210,2352724,1566334,342981,6133279,902271,718284,659968,760979,1550407,2301670
1723242,2128151,2030037,1594159,442910,5837522,682670,924501,713738,676857,1553016,2975549
1198748,1858953,2023850,1565203,342675,5601958,693024,720662,634939,622614,1236134,1605752
1453551,2043959,2003681,1542270,234189,5073062,692980,502534,566225,660918,1541630,2320460
1158846,1839466,1619545,1295491,344165,5547405,694365,722854,603758,644014,1180578,1582077
1439047,2000429,2329088,1747966,451778,5505244,693942,771388,653890,646073,1530401,2330017
1440237,1986169,1985020,1525052,235172,5007089,695188,502193,544320,643322,1525122,2352106
1190078,1847024,1668588,1327852,345793,5647339,697388,725209,629970,672786,1216328,1626261
1445159,2036296,2014416,1567117,344119,5676403,482979,503754,644189,633047,1238139,2302803
1215253,1954423,1705451,1587350,233137,5105921,694660,724686,659202,699509,1598174,1616750
1486442,2153160,2308449,1590233,354539,6137352,907534,943434,660610,710957,1605937,2343273
1493898,2246028,2078272,1597867,341829,5736531,481304,504454,696201,675023,1267732,2333159
1193287,2017750,1678617,1554782,233497,5285802,692071,719350,661279,698176,1566078,1607842
1505174,2459832,2457984,1854108,454385,5927003,699052,947558,695370,730023,1607802,2353189
1485991,2164396,2080471,1377088,230718,5861990,484349,506113,675121,717444,1592943,2339848
1215533,1909815,1712551,1571325,343254,5793214,697162,723043,655005,693032,1230104,916697
1423919,2189951,2349483,1760404,453521,5634269,695257,944603,630230,670115,1833921,2311368
1605261,2199992,1961512,1394610,323674,6191712,688932,710180,723444,761899,1858128,2842728
1178639,2000665,1656891,1531281,344325,5448796,692701,724214,622094,660513,1184282,879254
1424475,2008431,1992230,1529582,342949,5050711,481847,723172,530139,565699,1508742,2278019
1074738,1580617,1877690,1207027,232923,4794510,687591,716691,506948,567206,1456663,1574183
1559116,1629938,1803059,1337280,449131,4907208,895420,714752,466042,555700,1371706,2329846
