cpu_clk_unhalted.ref_tsc,l1d_pend_miss.pending,cpu_clk_unhalted.thread_p,uops_retired.stalls,br_inst_retired.all_branches,idq_uops_not_delivered.core,mem_inst_retired.any,mem_uop_retired.any,memory_activity.stalls_l2_miss,memory_activity.stalls_l1d_miss,cycle_activity.cycles_mem_any,uops_issued.any,br_misp_retired.all_branches
71120,24566,102903,0,0,0,60360,63810,1930,7733,78232,179716,171
68720,21964,99422,0,0,0,58144,61487,910,7442,75332,168058,144
1782970,377015,2320390,827434,179007,807812,525368,1444829,67309,124357,2181882,6029978,8616
1021372,590573,1422124,919375,387083,3465001,758640,787868,80500,60657,389968,1765938,6311
516483,482726,1494636,981046,392627,3526874,745252,762520,148023,195221,743446,936137,4073
770504,222500,706842,492492,251251,3370727,733612,772187,123105,170951,1114447,2736368,5304
1729730,852821,2125537,1239339,418149,6526964,817767,1098052,364178,426686,2152663,4120642,12591
3209532,1755479,4219364,2433754,682383,6855828,1176417,1163546,326812,366661,2914320,6991077,22060
966079,791966,2149973,1569858,396785,6975631,785235,819911,355701,441146,1183862,1162321,7615
1271065,668597,1372128,1136004,266874,7765036,773337,801750,392608,466176,1468189,2792491,9241
1588074,983727,2195973,1600552,258948,5409187,273601,528079,347652,425742,1514773,3007630,11233
1364182,674536,1865841,1209938,520635,4421797,1007270,793346,74858,132382,774499,2552016,5825
1088064,1083053,1991274,1797324,405356,7840771,769921,788717,394681,483818,1164107,1128351,7480
4813630,1403934,6080564,3387505,2069162,12384142,4088457,4226757,394527,447685,1671147,4920638,20328
8853455,2361824,11585644,6041096,2243820,12697471,4230012,7103551,832930,1122956,11619014,25171801,35714
17425383,4407182,22063922,8576833,7064736,27806860,19476398,19023425,833405,1340394,21005400,56797805,57072
6968208,3588332,10408827,6348735,4743611,16796937,7804259,8949101,1281931,1612146,13053416,26091123,21264
1008730,478866,1423568,1014159,390084,5459786,994243,1031987,229131,311531,1584795,2579426,6197
1659859,833575,2278101,1585731,256661,5286025,270825,616013,185279,323826,1549782,3265076,10830
1289969,525267,1777434,921122,389651,3676425,1002803,781858,61305,104022,1091462,2705200,6937
766514,404420,1405259,881580,393744,3456374,746672,763362,73077,122497,390034,859136,2877
492212,228573,711414,670024,379926,3239063,737235,776065,77040,130440,1071992,1771432,2857
6807891,1678997,9246481,4793472,3654176,9721688,4088790,3710169,267580,408612,5558923,20318429,25106
19504780,6225231,28077501,14177563,10304159,25010282,18176086,17840589,1094204,1564256,17710171,51805186,55878
280160,27849,405307,184868,201484,177971,364366,0,0,0,392689,998355,438
10631404,3504078,16500205,8637997,7932712,15215135,11847825,9161999,524464,635438,8920685,29403632,28916
2108072,1250027,4629996,3288383,1555511,9079009,3051037,3362806,590870,653456,4310774,2885028,11937
1375862,690752,1890088,1225386,530795,4687803,773549,551146,100209,140271,1097105,2575406,7636
1615148,1637168,2684925,2055349,456086,8805869,775674,794404,493897,567487,1036336,1542607,10216
5361064,5402956,9475507,5576861,3181492,13161188,4216600,4704253,1162496,1359103,5618149,12051055,19962
61947062,60799152,89340061,46174057,35912632,93361965,69253142,72048710,6564659,8217322,77213686,182303181,189196
46741412,27117509,59344913,28846458,20427017,55217894,42041619,44796980,3224159,4691170,65920180,160060891,141760
66598836,29443752,95529065,44103533,39178189,76306430,76368881,78223485,2925478,4513192,84824683,213273515,174692
32569945,7344213,45578465,22073179,20182768,38882758,35569982,36521341,410352,1188308,37677402,100279049,84509
9233206,4884111,13635135,7676679,4920423,17393834,7625053,7636170,1016884,1186314,13463445,25754904,33595
22489077,10813064,35173367,21884510,16783742,47886648,29623283,29676026,2321459,2892317,27637940,56015445,70824
14172768,7827107,18345785,11300926,5693288,27288466,11361070,12209574,1563993,1904137,16755260,31885376,44643
16252484,8228445,25198702,16114284,12939327,34026055,18572537,17420505,2011120,2523804,27637464,52499613,53676
10950870,6113119,15404760,7999258,5464421,18780580,10282529,11768238,1036337,1555305,14427877,32665721,33635
45327081,20213209,68569670,33821081,29140083,63286906,55538409,58043137,2456982,3953537,56824583,128929704,130296
14194693,7080004,18785819,10243331,6745723,23763047,10349751,12148024,1562869,1930589,13824381,36236178,51915
23185731,16888042,38437453,20745522,15088507,40723022,21700255,22959205,2690614,3337754,36984144,80778979,79692
15660978,13758443,25144165,13831955,10364310,31800224,19379204,20374502,2024050,2266750,16899435,38703321,51701
27894327,25719606,45203770,25358733,18972584,49371302,35290802,39678939,4564731,5516454,46893679,86274649,87162
37187355,21927650,51934124,28429407,20864531,58652366,42362144,43050614,3634063,4776633,48207380,100266515,105524
44941148,20798371,56289850,27152234,20872433,52250396,40028132,40652188,2905914,3735095,50354315,130398042,136335
30283509,18579443,44843905,22309966,18160170,45171411,34117735,32797760,2436430,3052567,35708797,90686176,89842
23537337,10589818,36950629,19997953,13447324,47319171,25298799,27471223,2491698,3218282,29565997,67030146,87406
25528235,10757199,34403570,18688153,11613896,37186905,19056873,21776794,2400189,2942234,27537903,68145630,91252
28140764,15467010,41766432,23215603,17357344,47997806,31908989,31866460,2780763,3261452,35071733,79325520,91818
25607017,9335347,35983719,19012206,14175634,39107305,25740828,28174938,2204940,2715198,32357505,78309860,81791
32517059,19006081,45582600,23574524,18041832,44773621,33763131,36101925,2729297,3484738,41553067,104572980,99725
22281039,7960928,27813171,14857900,10060582,34312215,20632638,22220421,1819083,2209746,21152245,58196167,81678
21254497,8637322,32742943,17899646,12602883,37297261,20450853,20676385,1722415,2204996,24151563,55097305,74859
