cpu_clk_unhalted.ref_tsc,l1d_pend_miss.pending,cpu_clk_unhalted.thread_p,uops_retired.stalls,br_inst_retired.all_branches,idq_uops_not_delivered.core,mem_inst_retired.any,mem_uop_retired.any,memory_activity.stalls_l2_miss,memory_activity.stalls_l1d_miss,cycle_activity.cycles_mem_any,uops_issued.any,br_misp_retired.all_branches
707535,97124,961030,516569,330612,2026016,422185,216777,7767,21822,754944,2250211,3533
660980,84587,911067,495543,332981,1961677,660623,682373,9670,20851,233302,655046,2703
311011,85486,694042,506110,338444,1974118,652008,665351,12585,24444,702532,648657,2209
619220,141245,781157,358412,194427,1980226,666377,584661,7601,17857,784800,2248503,3218
651040,75987,942019,472401,397714,1941322,737317,309992,0,0,773992,2061546,2405
524080,96468,758315,391555,306687,1621312,570054,306071,0,0,609715,1604606,1892
513280,108101,742629,385824,301462,1563982,559355,306772,0,0,606317,1570907,1856
454880,89409,658214,327520,289061,1265152,534484,224202,0,0,566189,1474727,1381
469040,115242,678292,345622,289791,1289804,536872,235751,0,0,583232,1481264,1369
478320,125367,692273,357231,291492,1320715,540466,235094,0,0,598089,1491657,1391
597840,126340,864901,429522,382765,1477636,707499,270746,0,0,761132,1939277,1544
468400,110059,677652,343669,291129,1273002,539035,237365,0,0,583255,1485267,1346
614480,155867,889384,455780,380661,1626746,704063,269739,0,0,776806,1935144,1707
1099672,563000,1478959,965902,373203,4020498,504928,244610,139954,190423,1036279,2734055,5507
940873,393745,1498353,889580,483979,3350023,928814,960363,80939,107347,647402,1568714,4504
642661,340041,1180736,815480,468064,2899480,871296,895796,79960,112037,902456,864049,2841
835894,258544,896038,461300,124788,2299993,700827,732937,39967,70724,868310,2304099,3597
860023,314965,1197752,718839,369111,2358134,272178,283631,76658,103861,869197,2238947,3639
823337,191631,1095427,617195,351700,2538328,680666,706749,11604,34182,319464,1600480,3645
830046,226793,1209269,1433470,776385,8240156,1581831,1684827,270369,332910,1830831,2037677,7227
22670788,4319623,36388016,20134192,14025248,68112419,18651052,20872720,655431,1196464,23536089,69723807,130828
1028917,473984,1425155,720055,126495,2479290,498332,752164,138183,186164,1067268,2533736,6632
1015567,471010,1413712,915554,370899,3824265,493620,281897,57608,129174,978926,2443482,6214
2345161,1106031,4208360,3310537,1310297,17410141,2643111,2846642,340785,406564,2226779,2991458,13670
7998768,2089083,12371472,7584421,2710832,42471939,5192081,5357732,265509,591987,6275538,15674375,55331
0,54190,104593,70870,25700,191667,53030,55761,20458,22825,0,0,0
0,60983,113312,77647,27230,186678,55199,58136,24505,28022,0,0,0
0,68118,125111,87579,28913,199110,57029,60122,26770,31510,0,0,0
0,62266,115479,80239,27757,177943,53710,56677,25148,30181,0,0,0
0,69129,122163,85763,29098,177784,55316,58425,29503,35046,0,0,0
0,77226,133329,96667,29816,184347,55576,58729,34317,39854,0,0,0
0,79104,131366,95196,30238,179546,54951,58130,36261,42503,0,0,0
0,65078,130498,91346,32582,193227,58272,61661,24958,32159,0,0,0
808007,994691,3041109,2055395,1078640,6070450,2019806,2094275,366450,434288,1822228,836830,3402
548094,383599,801852,832287,396437,3550327,760860,788871,202569,239789,1151837,1743421,3892
1063951,567880,1440155,700227,124082,2291373,495857,752906,123575,168818,1102521,2723426,6445
1266029,639098,1716565,1058401,513085,3714276,757740,534437,60388,100833,1094970,2615581,7228
2215695,1683353,3694682,2333517,920568,13402659,2451451,2444198,487772,574915,2654876,4698698,13921
765780,523141,1129254,1134653,399725,6150701,764333,812590,319581,368877,1439986,2037937,6071
1502286,907330,1839419,1359411,134567,7189386,551606,801791,377047,448975,1421006,2730896,10630
1734212,1129357,2392344,1839164,396207,7498321,270169,285525,338101,465875,1549067,3006606,11765
1160406,715263,1946795,1298380,508818,5292318,998064,1039964,231373,230287,511475,1803508,7281
863073,681320,1694281,1316392,404626,6758989,773986,795849,322779,404856,1401077,1842733,5570
1588516,934616,1822171,1421932,127393,6742161,490267,754711,393888,452316,1486399,2872510,10306
8094796,2373669,12235314,5707043,3953606,16464317,10152600,7816592,707641,986470,11588506,20610730,29964
11445814,2755790,12931385,7466089,5601953,25382245,13042008,11749245,760000,919949,10531650,26569666,36467
19822231,9469495,26000112,12914990,8545772,27744460,16926000,16382652,1530651,1781886,18800346,60744041,64074
1312087,591671,1447499,1056957,693404,6597690,1557890,1878625,282654,377271,2581955,5865883,7817
1452158,892708,1988042,1418196,254305,5427854,272142,520727,253886,369494,1440014,2805113,8220
1581566,883710,2199251,1594858,436816,7113707,854183,569157,226626,217437,1132115,2225512,10694
838338,488671,1542389,1009170,403061,3670845,764607,783027,146633,197844,786623,851839,2813
788826,306602,790488,752695,257409,3447582,742864,782047,111951,161947,1123916,1775772,3820
1205434,437012,1675718,846079,266836,2912272,512428,768770,64078,142898,1328592,3247525,5329
19217807,8048795,28133138,15012593,11893510,33083340,21246924,25614450,1162371,1925557,31356448,69534789,62169
343680,102806,497331,262148,210630,542585,381019,394626,1507,4176,0,1832663,1650
291280,33707,421417,200041,199239,310434,360965,373604,1571,3174,0,1312346,904
11402079,4746381,13322283,7832388,5813168,18354949,12980756,14384205,727802,1082344,21279468,47485753,41335
1356872,667281,1866846,1212974,530462,3751915,761245,539537,114672,160160,1129476,3399686,8142
1278882,1093214,2286735,1692156,401181,7116976,748116,777808,366884,383017,808737,1151497,9226
3985584,3032586,5751214,3887875,1882748,13129806,3616625,3287329,559764,631020,2087456,10912204,18371
46389382,49336771,69010923,37304223,27605199,68724138,49401656,54322299,4445237,6052923,61462740,135512324,146145
37476943,26784470,49826940,25997559,19446771,55845477,39118695,42931214,4672017,5788633,52066292,120256860,110846
58781810,33392331,83894309,41971961,36006423,75608925,66611690,71305045,4152906,5560344,82723158,193516993,157559
57421748,15119195,82646437,39133230,35675617,65172170,64911866,69554729,1211191,2772752,74481886,185717868,146175
3857071,1016385,3862311,2099063,1020954,7048429,3810868,4450647,330455,330167,3868952,9512822,15622
16470608,12915633,26042270,14274216,9659228,36483386,17786004,17514435,2031738,2663153,20653477,47132052,56926
21144915,8673170,29579214,16498451,11204779,40667726,20137696,21825163,2495968,2888657,26818414,59667688,64584
17989227,11275864,30951747,17135891,13327300,34873106,21895277,21177019,2295661,2404582,27995745,48294376,67371
7844895,3153092,10558802,6599402,4310619,15828904,9507856,10124642,913640,1259917,11604480,16222847,22987
36582637,15426144,57008060,29895233,26427537,58019451,49352711,52663875,2872355,3608524,52571778,116907437,100016
21682715,11933453,31712614,15973616,11663057,36388102,27908512,29842436,2135528,2436992,35579126,70719764,72946
25781518,13824295,37354944,19035236,15312425,39950294,22669506,21854959,2635655,3132554,32017987,78792922,81209
13960610,10568776,24839379,14243114,10044864,32316856,18524636,17025359,1659462,2195868,22012148,36620810,50870
23746702,21988785,34147042,18671503,11963630,39670044,23492898,24094031,2587430,2976232,26859231,63731137,77071
38494138,28611609,52633548,25418466,17892519,47837839,34933841,35669639,3617397,4309171,42357282,109348292,120645
34720757,28692280,51704252,27589385,19585551,48191502,34756059,37229943,3657824,4557285,45071907,105253620,104317
36937449,19611024,57460774,30159478,24652245,59289801,44034765,46136034,2887280,3945693,44926843,94830923,102805
26441600,13955014,38325340,18790546,12622015,42871716,21868607,23942033,2432507,3013334,29097466,80000358,97488
24345618,9799393,37299060,21396208,16498351,49197490,26370832,26523825,2413484,3208245,28566254,62774048,85598
27934974,12303853,40631018,22809064,15377701,45968513,23242094,25250016,2550279,3255931,36306437,76204970,95507
24513149,11856578,36227065,19080077,13889529,43379624,23758744,27556346,2480344,2937860,28495776,66361412,86693
33197386,14171103,47225660,24950855,19787734,52551909,39894435,42601036,2346137,3218801,44800981,100498337,107747
23935449,14093358,36222491,19186278,14908437,41082915,27520266,28042789,2375229,2892417,30790110,72856418,79920
13564026,5374622,20911263,13814232,10283196,36420389,19355430,17499059,1520479,1866466,21506541,37180309,53703
18310235,8019359,24534667,12573886,9126480,32819826,18235302,18428739,1602068,2131464,18656248,49124585,65329
17426631,12245514,26341950,15257363,10869886,34309024,18857482,18686522,2033205,2549536,21801960,54698175,61424
1355026,697545,1880002,1349666,386966,5876469,764796,795769,151808,152767,566784,1959598,10563
2589570,2201433,5669775,3184756,1195009,9401986,2696914,3227297,652176,648231,2308146,4395548,16036
