cpu_clk_unhalted.ref_tsc,l1d_pend_miss.pending,cpu_clk_unhalted.thread_p,uops_retired.stalls,br_inst_retired.all_branches,idq_uops_not_delivered.core,mem_inst_retired.any,mem_uop_retired.any,memory_activity.stalls_l2_miss,memory_activity.stalls_l1d_miss,cycle_activity.cycles_mem_any,uops_issued.any,br_misp_retired.all_branches
24117291,7639355,35178078,18893006,13904131,51607689,23975428,25283400,924974,1394756,27699793,69394095,50683
23941092,7139201,34568396,18726902,13710557,51282850,23682540,24972277,889228,1363871,27988984,69565837,51163
24265561,6942195,35008743,18702505,13634913,50863853,23765866,25291144,830697,1305565,28236862,70907448,51638
24298134,7321262,35121897,18858847,13939271,51632617,23905291,24998658,856758,1338219,28189995,71336329,51698
23982599,7045755,34868264,18763672,13856516,51306069,23935554,25153279,870443,1336395,27618352,69053821,50023
23954347,6986762,34491345,18662291,13803949,50951406,23848850,25251788,840210,1328261,28359298,70747638,49814
24044805,6605337,34827175,18593486,13534624,50700431,23387722,24955641,849008,1327549,28057157,70530292,50848
23702222,7167469,34547014,18756727,13753166,51193902,23415249,24738059,899541,1346875,27777893,68508790,51022
17776235,4691651,25320444,13607675,9694136,37346816,16967484,18479937,592422,1018173,21503474,53089238,38727
731885,355433,1168010,905553,429690,4101535,937762,959925,141420,177292,1269224,1751919,4066
15224301,4741175,22131554,15512505,4396741,45300175,8742970,10158142,1557002,1729675,13538319,24921077,41296
22957326,2370639,33511027,25353530,6025473,45005543,11383206,12815848,371590,754510,18350915,35833204,15916
23013536,2306127,33101666,24879779,5754494,43986737,11324160,12732133,315872,703233,18128730,36873500,16778
23222175,2177797,33548472,25226137,6005193,44489267,10948186,12353806,251404,635694,18180975,37248124,17126
3938145,737746,6554784,4752335,1325966,9158572,2185267,2158885,155187,184543,1959926,5171361,5659
382852,268988,836966,585530,334031,2657954,648201,671885,89320,115974,838021,1363409,2554
834736,299409,821900,364866,93110,2164918,623823,645918,101875,130828,893642,2273842,4147
1231568,840339,1627031,1584121,662574,8871492,918611,955017,396605,472444,2130572,3882439,6915
12418831,1571962,19220178,14780551,3545640,27237886,6588263,7213117,241701,455887,8344793,17514906,12771
22828670,2171982,33509909,25361669,6044219,45839380,11470134,12901921,273489,649277,18027351,36139435,19406
15329509,1616985,22409706,16806217,3851668,30170586,7596028,8515870,243363,495706,12052982,24633566,13838
