cpu_clk_unhalted.ref_tsc,l1d_pend_miss.pending,cpu_clk_unhalted.thread_p,uops_retired.stalls,br_inst_retired.all_branches,idq_uops_not_delivered.core,mem_inst_retired.any,mem_uop_retired.any,memory_activity.stalls_l2_miss,memory_activity.stalls_l1d_miss,cycle_activity.cycles_mem_any,uops_issued.any,br_misp_retired.all_branches
22817078,2447034,33038815,24727909,5854803,44828180,11097061,12477212,345014,755110,18031374,36806352,21256
22944888,2402985,33177068,24874922,5970094,45387128,11107841,12532111,307667,714665,17923600,37159652,21217
13914118,1638523,21187393,16054682,3912879,29328712,7403323,8307396,222171,491909,10905471,21206232,11492
576284,182598,799981,646832,332829,3098665,848007,863324,102322,130787,1080029,1471116,3284
794820,335426,1066870,499029,209590,1622881,424672,446368,79201,104991,855662,2273108,4013
789152,356169,1099656,665594,341942,2718794,437941,453333,24799,80964,559541,2113433,3949
4081882,1164600,6252269,5106335,1426391,15782641,2947617,2975808,411708,462538,2935405,5933499,13935
19680539,2263534,29162306,22138635,5476039,42360649,10738666,12063950,419460,768668,16175042,31256659,14731
22883107,2277393,32899546,24652315,5891935,44139043,11147613,12757338,301171,689391,18213458,37811626,17482
3268507,484781,5144772,4381106,1191737,10598800,2439119,2501622,149300,209406,2658474,5438265,5210
18669032,2101574,27885409,21332544,5097702,40142427,10028327,11491909,358078,687746,15632606,30758172,15431
22280719,2053965,32228667,24076462,5856871,43645636,10906921,12078987,187446,574576,17473768,36213324,17214
22255139,2122567,32229422,24129134,5878062,44130520,11162891,12537105,202042,605157,17093263,35564750,16574
22063598,2171601,32091412,24117419,5862860,43825990,11086507,12464694,213972,612533,17275810,34969182,16177
22276083,2075253,32190232,24023876,5745851,43459740,11104748,12703188,190696,598476,17825026,36870008,16787
22270940,2045314,32229424,24141568,5871517,43670879,10917742,12088045,205796,574341,17551099,36351799,17004
22489432,2109454,32427812,24170250,5951412,43884065,11283681,12454527,187224,567116,17391067,36391992,17101
21185867,2045935,30901465,23344203,5688676,42569632,10988822,12582449,183251,568510,16732892,33695994,15422
4383302,1403813,6271546,4469272,1006119,7967339,1684180,1740481,398319,460820,2688118,6757161,4980
1028280,299317,1424617,703280,358487,2432254,470300,487322,96634,118181,1032980,2800599,4135
701364,101287,949220,516600,340541,1969736,640058,653645,10612,19840,235030,1431668,3314
356481,76237,886242,481527,310937,1922392,622774,654871,6325,22425,489457,659430,2305
553825,142813,518970,374705,208901,1834938,653100,676804,44796,60466,779081,1461567,3047
536720,93033,776218,504014,116097,2214139,567861,590848,12782,29346,614626,1647184,2148
646880,75657,936229,417289,154900,1906889,744057,772546,2935,20498,778711,2118323,2152
516640,65841,747308,416468,144259,1880704,573653,596905,487,16476,598826,1635957,1835
