uops_decoded.dec0_uops,uops_dispatched.port_0,uops_dispatched.port_1,uops_dispatched.port_2_3_10,uops_dispatched.port_4_9,uops_dispatched.port_5_11,uops_dispatched.port_6,uops_dispatched.port_7_8,uops_executed.core,uops_executed.core_cycles_ge_1,uops_executed.core_cycles_ge_2,uops_executed.core_cycles_ge_3,uops_executed.core_cycles_ge_4,uops_executed.cycles_ge_1,uops_executed.cycles_ge_2,uops_executed.cycles_ge_3,uops_executed.cycles_ge_4,uops_executed.stall_cycles,uops_executed.stalls,uops_executed.thread,uops_executed.x87,uops_issued.any,uops_retired.cycles,uops_retired.heavy,uops_retired.ms,uops_retired.slots,uops_retired.stall_cycles,uops_retired.stalls
4788583,8297327,8636623,35438060,20207685,20851271,28071603,26365520,194327377,51761355,41950340,32672426,22477976,42788669,32964966,22137199,12849765,29097619,19038282,75208264,0,67511970,9768235,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,49007,33413,86519,67394,49007,33413,53059,53059,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,541186,352416,975969,724083,519268,352416,1588423,1588423,2520070,0,0,0,0,0,0,0,0
1128387,3939614,4372440,13168863,11760629,10474563,12213403,10981456,77559651,27367363,24472620,14503071,7313620,16743522,13945263,10473208,7270954,42423413,42692018,51069582,0,51875263,11758832,14142603,13633127,42237210,49615161,49602764
1168608,2490098,5180815,6280606,5076183,7021991,10576835,10873390,93401151,36869322,29434823,20273419,13060960,32482695,21914460,13200140,6535830,17235798,15520105,22540567,0,24101290,6395556,15180470,14616013,23065709,18271439,18239212
4015173,3494475,3464712,8062585,5277498,6018938,7482464,5523411,38874632,13196192,9873044,6872710,4413644,13647232,11818595,8166014,5155890,22746940,22712878,44512786,0,45103311,7918437,7903120,5931882,34645393,25303888,25415458
4010184,3461250,3439549,7831315,5083082,5852795,6691831,4917584,34418286,11737030,8790688,6324033,4230619,12573303,9431791,6559498,4226061,21432790,21410932,35491947,0,35197877,7992384,7949337,5890366,34282928,24871186,24881675
3989433,3454233,3438245,7853061,5097634,5853582,6686511,4916591,34461284,11729156,9115458,6540586,4204330,12518017,9414049,6520867,4198101,21549547,21367434,34239723,0,35061035,7935878,7878299,5850023,34142760,25169880,25114417
3996322,3471015,3441785,7829351,5082711,5849847,6675691,4921735,34471718,12175168,9434927,6549416,4225845,12610988,9477345,6550820,4219125,21415820,21343102,34283612,0,35144618,7985394,7915038,5862792,34271906,25099436,25086094
4046360,3515743,3471285,7902497,5124915,5893823,6704446,4964533,35803221,12457313,9406862,6573008,4264857,12593285,9516237,6625699,4134264,20917301,20919094,34658007,0,35600693,8060047,8034228,5942921,34733350,24666214,24628628
4028037,3513892,3471757,7921399,5129528,5891045,6988501,5292213,38167461,12792256,9603931,6696075,4345490,12776100,9381963,6364334,3966614,21002387,21107247,34803396,0,35513782,8041345,7992232,5915784,34570121,24689190,24664803
4020224,3488566,3461627,7864332,5111346,6061710,7257266,5295459,37221958,12638199,9482344,6555954,4211785,12204169,8885688,6130480,3946636,21307894,21359071,34589783,0,35433761,8031520,8003599,5923786,34556137,25015083,25033231
4020197,3502648,3468604,7918045,5336441,6246780,7263774,5306345,37243076,12633900,9470974,6576021,4083873,11815886,8874247,6149313,3953891,21501655,21526606,34792148,0,35615877,8089128,8018820,5937856,34618550,25129030,25156077
4017859,3488411,3475152,8322246,5524228,6248494,7259256,5307757,37263420,12641174,9480435,6344057,3942778,11838674,8858685,6114283,3946950,21179671,21148077,34592474,0,35386530,8014266,7996693,5924849,34543955,25176903,25116606
4029923,3520228,3553496,8617051,5504799,6251906,7273877,5354062,37724949,12670054,9233179,6202710,4007215,11812205,8921496,6216211,4011014,20911203,20907418,34880789,0,35763972,8106971,8051341,5946698,34641919,24753337,24646615
4065297,3717188,3700690,8984461,5665888,6374455,7422654,5451125,38569863,12267739,8985582,6231013,4032956,11866023,8973191,6242848,4029887,20932025,20918361,34997837,0,35716407,8121025,8056934,5960059,34828664,24467328,24546074
4040783,3703709,3635396,8665052,5483044,6198162,7151572,5133047,34879204,11883734,8903050,6160367,3977978,11871071,8909019,6161328,3981291,21117444,21124535,34956593,0,35896122,8127945,8089468,5991377,34990536,25322305,25473192
4037026,3709161,3650463,8744394,5555660,6303091,7039006,5008217,35055418,11935636,8934661,6175348,3966754,11896893,8937065,6164877,3973400,21063153,21078773,34827198,0,35707481,8116457,8058295,5959045,34727988,25208685,25476462
4039409,3709094,3643672,8741182,5555412,6112983,6758446,4989071,34959151,11916302,8934332,6210989,3995342,11893673,8936973,6185534,3987584,20977349,21034347,34866647,0,35671720,8101650,8055300,5959527,36232455,25344867,25374949
4051334,3723313,3662666,8755291,5367879,5946214,6771155,5002104,34946126,11820593,8912563,6206557,4005254,12298798,9248325,6436441,4135956,21224387,21188164,35906712,0,35618638,8098173,8041632,6063837,37280979,25193742,25220981
4059748,3791228,3724956,8364219,5177881,5928732,6726156,4995867,34892806,11829288,8911864,6205491,3998576,11848161,8917268,6201269,4010857,20720375,20739385,34850659,0,35748244,8118301,8456268,6271463,38400412,25328077,25233651
4057236,3688889,3484760,7972917,5173548,5939799,6722047,4981376,34874312,11823411,8938745,6234050,4037304,11881908,8982092,6268439,4058152,20887445,20931725,35266713,0,35952047,8819257,8590954,6230689,37556552,25093694,25068372
4049730,3511156,3475972,7932298,5145833,5904010,6735591,5004789,34915266,11831232,8919774,6211462,4011865,11858450,8936834,6220343,4015662,20628161,20700354,35125617,0,38831202,8804017,8580783,6249959,37861873,24878978,24797722
4051190,3530629,3493232,7965823,5172471,5950139,6740737,4997383,35038630,11831012,8913295,6189727,4000640,11801878,8934873,6245834,4023573,20764177,20853500,36418959,0,38797051,8771892,8537207,6209808,37722390,24914158,24676775
4048881,3519532,3476351,7936923,5165807,5911361,6721359,4991439,34892316,11831839,8948479,6208643,4001721,11842909,8925538,6197017,4012720,20801174,20917648,37284933,0,38571932,8764809,8554385,6207500,37802459,25066812,24767576
4046689,3536441,3498717,8016009,5223352,5995414,6793054,5054678,35244178,11929275,8993271,6233898,4027776,11840223,8957558,6241466,4046132,20977647,21089932,37471315,0,38758639,8798581,8583482,6238330,36486655,24470540,24398427
4053524,3528591,3485503,7967177,5161250,5916066,6691455,5009607,34924590,11794998,8911215,6191938,4008825,11846617,8963149,6215223,4319968,21161114,21245099,38268783,0,39421959,8947345,8686915,6085202,34962014,24673282,24528182
4060084,3538773,3507927,8004924,5191828,5951638,6724461,4998267,34978950,11769778,8924058,6190605,4015682,11783268,8947369,6698401,4329694,21195270,21185486,37487443,0,38342199,8639501,8019696,5942941,34810364,24455001,24477532
4052436,3516651,3487393,7976204,5165207,5904113,6674098,4964838,34836191,11752780,8889088,6143436,3957425,11730917,9467445,6595488,4275247,20867335,20925177,37386167,0,38552548,8179246,8103824,5991693,35042540,24645389,24712146
4042629,3499087,3477757,7904718,5119098,5879448,6678409,4950552,34761872,11862116,8948652,6203846,4162083,12768645,9640975,6704598,4321550,21444958,21454651,37535150,0,35847819,8146350,8066839,5965897,34986690,24904282,24911189
4065567,3514744,3504205,7992117,5173200,5953353,6751361,4991670,34986256,11899816,8954985,6379500,4237798,12553014,9495460,6638966,4305425,21359794,21351769,36180065,0,35742642,8122083,8072246,5961148,34827238,24830268,24830862
4073678,3518364,3500905,7985296,5180003,5937189,6722317,4983130,34903361,11864574,9511521,6783051,4348166,12835047,9691089,6724193,4332822,21409712,21218641,34882548,0,35851164,8158110,8079861,5985730,35048993,25112104,25073587
4051126,3511497,3485569,7954934,5142411,5899735,6705062,4968140,34825801,12659579,9561219,6639742,4289756,12683667,9516303,6587850,4220382,21101155,21091029,34807139,0,35680977,8118009,8070506,5981374,34904320,25033698,25021715
4083070,3557506,3522295,8016873,5190506,5968723,6759536,5011042,37750430,12678371,9591893,6709105,4340629,12726265,9683848,6766250,4048323,21103939,21145578,35075417,0,35938718,8122114,8071148,5987968,35018440,24680310,24716623
4058467,3513265,3499504,8017160,5195234,5959844,6792204,5401822,37787780,12770231,9620235,6683111,4305312,12750751,9589475,6211819,4012396,21037371,20995112,34938966,0,35785286,8150929,8086554,5976694,34949514,24963052,24945505
4089915,3542518,3517564,8022758,5176777,6078160,7163593,5288564,37268923,12594193,9562074,6663333,4300224,12173507,8932619,6226728,4032676,20750564,20703729,34942434,0,35827634,8169322,8094637,5991301,35008688,24689090,24673266
4058338,3508293,3497029,7991970,5509993,6506232,7599295,5572272,39205066,13214914,10019923,7025094,4281417,11881333,8932840,6182086,3967955,21043376,21051082,34809177,0,35545156,8093458,8023947,5932604,34685082,24690690,24743818
2204092,2362627,2610513,6676347,3650657,4050232,6424119,3311307,27544092,11120443,8003299,4842686,2803717,12659168,9236371,5918935,3255709,16761358,15772428,28314171,0,23559606,4742300,4170352,3268415,21606448,13597567,13658083
84390,134404,318110,1286067,669453,627989,900308,618919,4458143,1156156,145229,91493,53433,213206,147230,92617,54373,256423,240873,897303,0,1139925,205786,209184,147303,793523,578169,325462
89295,288470,243697,1031554,530232,488540,732804,486904,3499855,211434,139024,86156,48717,214641,134730,82656,47413,393664,418921,913847,0,1003041,251229,321859,266770,989672,813264,416713
119775,272287,243623,1017097,522899,484634,720676,482336,560131,216200,143552,90484,52530,214900,144161,88010,51929,262938,259847,528456,0,575050,141968,167164,123672,536965,351728,347198
1040432,1959944,1614213,3425991,2341984,3101659,3524911,1507177,13995284,4983213,3658059,2587204,1941715,6790525,5014170,3558207,2420260,8608421,9110928,27077381,0,26589363,6779288,6636178,5213875,18265024,8408007,8329530
1695276,2685491,3025908,4521201,3179342,3634349,4408735,2208547,20814165,7862276,5327430,3436349,2101644,6863729,4473570,2952955,1795224,8009623,7796867,16406335,0,17852931,4736840,7809565,7390278,22945840,13724465,14209063
1356705,2120729,2474156,4107077,3127419,3613834,3880433,1913868,17724860,7079305,4915484,3156404,1770669,6653867,4394430,2908693,1804126,8994590,9394316,19731605,0,20897878,4992368,6805439,5546651,19341209,10650226,10689802
1463696,2456720,2775665,3784235,2225829,3612225,3987428,1761693,15934354,6109334,4471548,3078072,1957130,7152921,4865324,3214016,1913601,7177887,8138634,16986000,0,17347681,4862184,6973154,6323422,20506660,12186703,12184802
1502615,2057656,2161367,3241227,2422199,3123246,3616234,1850696,17867376,7333883,4701468,3053074,1741367,7095489,4920550,3168513,1814054,7948294,8789541,16435418,0,22343934,5744127,8462464,7143278,22745656,11482696,10818796
1264552,1916847,2522267,3461549,2684030,3792054,4292780,2154129,19855620,7389917,4852676,3007803,1859604,6068898,4372232,2910735,1816304,9300644,9396248,18331253,0,19589860,4627691,5897262,5285945,19570952,10702587,10606029
1546802,2321132,2788349,3752533,2089138,3344072,3705037,1757533,16525999,6176123,4328811,2772418,1648285,7130373,4884663,3122590,1941628,9383492,10127310,24297476,0,24650547,5630508,7306817,6388684,22396413,11920695,12113587
1391514,2177803,2616576,3429392,2477701,3199558,3649147,2009975,18477025,7388122,5236680,3288456,2039673,7527916,5071689,3143390,1859630,8675991,8575718,19440109,0,20520428,4950708,7289137,6913684,17591648,10249646,10180873
1383733,1944070,2245371,3336411,2537766,3623351,4109401,2034929,18470788,6657951,4528624,2938844,1854986,6189439,4299754,2814256,2008470,10009009,10605470,21117306,0,23765817,5698379,8009513,6676787,19501165,9833678,9298115
95524,59299,61184,211621,143306,391048,792180,569330,6344641,2999283,1992149,1454299,985124,4105028,2871660,2360729,1442123,4119001,4121402,10089562,0,7885532,1477834,466714,156460,644630,376641,369417
770048,1125140,1546714,4384782,2778708,3917087,6181657,3117112,38214039,16110806,12119668,8278944,5350153,13031488,10240400,7454640,3103880,1386100,959260,3572420,0,700535,169723,206240,156478,939950,1566379,3003964
2175749,6456443,4517810,6973194,5814587,9500195,11480353,7517508,58259077,21977779,20040206,14584021,8454627,23455450,17668941,13006080,8305953,16060919,14176914,61483145,0,74874289,18200196,12630445,7882193,76758141,21156300,20445919
4229429,4029244,4899373,11221732,6097955,7638134,12100800,5787563,48794128,20325297,13064902,7573770,3581317,19631786,12960920,7569123,3733759,18676402,18729560,47957187,0,51448880,14235516,18847856,16429138,47358180,24304758,24249793
3447704,5410466,5545551,15438029,8069373,8779226,13179441,7552286,58847821,20495381,13355506,8401095,4685656,18375230,12956987,8140933,4699347,16735279,16966771,54683642,0,62295589,15705796,17565125,14161027,61675860,24505192,23975535
1417966,4153375,3415081,10616860,6424275,6977081,9177906,4922849,31501505,12789745,11386325,8564505,5190414,18837999,14552762,9546456,5596226,14393931,12834455,45702312,0,46560932,10934048,11882023,8959294,52211942,15001793,14687999
1966135,2707469,2903384,7898527,3895844,5064132,7240711,3529018,25997820,8029689,4604463,2340533,1973929,7533344,5565815,3889090,2486966,11732481,11806331,23875683,0,21397483,5632963,8263384,7391593,23923218,11326612,11718291
2236114,3193211,3062279,10662349,5672043,5515190,7046792,4606238,33861362,11752183,8379818,5933730,3523808,11152054,8791084,6186573,3893305,15152152,16714535,46068528,0,57850267,13213293,12301639,8964065,43855956,19947996,18175844
5737167,5007275,4840159,13746158,7534846,7582562,12241134,6805089,49427189,19511603,13291527,8230677,4389033,21107814,14387129,8884262,4757663,28084097,28007483,56362034,0,59470067,15692528,17419731,14596134,61010846,35897764,35666229
3884042,3390565,3429169,8437274,4657602,5287455,8723859,4603657,37942212,16572240,11260627,6862705,3582274,18225393,12176416,7274469,3714435,20493149,20505044,44417912,0,46680655,12611492,14905410,12560527,46535971,25891607,25424091
2147117,2085826,2442676,5333761,2950657,3787322,5974579,2780938,23766664,10187598,6648996,3823225,1783800,10152842,6645061,3826804,1774503,10488836,10536666,23816629,0,28575551,7787953,10076287,8679830,27179668,14156810,14135067
2147014,2086358,2439928,5352998,2955742,3803258,5983173,2773578,23696605,10204209,6663609,3853057,1795004,10167132,6643883,3842625,1790451,10511992,10514462,23690880,0,28300197,7745018,10038481,8671040,27162490,14110804,14113865
2132815,2082319,2436538,5334556,2935625,3780121,5932404,2767471,23677339,10156262,6660367,3855549,1800697,10193807,6683240,3858796,1797038,10503707,10531509,25844819,0,27806231,7620163,9966424,8655935,27091602,14092587,13561930
2116665,2053480,2423050,5322879,2937786,3799683,5974362,2774509,23821808,10154221,6653678,3853969,1802087,10547339,7600801,4517191,2208854,10964141,10934639,26830401,0,27776032,7083051,9506154,8387469,24029146,13489669,13491854
2114150,2038348,2425115,5309873,2929502,3775124,5977788,2776973,23760894,10210673,6649243,3858454,1964418,11469849,7671549,4599778,2281712,11088698,11085099,27534401,0,25426251,7117232,9553117,8440340,24154705,13497727,13484462
2117871,2041972,2430774,5298530,2920331,3745313,5933808,2745669,23563416,10101793,6627011,4090838,2125589,11003232,7296318,4326001,2121258,11120292,11093192,24985425,0,25342374,7055016,9482821,8364443,23958876,13606874,13627835
2112572,2044655,2441685,5305073,2939569,3775274,5964055,2769401,23697796,11046833,7336008,4344607,2112474,11006132,7331966,4337114,2110103,10656895,10633740,23482054,0,25171919,7034291,9416240,8316352,23865938,13601114,13640291
2115313,2052190,2432084,5265917,2913612,3737675,5879474,2739115,25516700,10685289,7129126,4207465,2062831,10914265,7277077,4278164,1758566,10965086,10912826,23533278,0,25240876,7076577,9491029,8343660,23882346,13834161,13843306
2118034,2056042,2458180,5329907,2951917,3773188,6206402,3283747,27130108,11185690,7419291,4392589,2161053,11116734,7170833,3798754,1768344,10740700,10727353,23371497,0,25011390,7014311,9416631,8318124,23944462,13737248,13760239
2110128,2037365,2432958,5697131,3137719,4132768,6717318,3314011,27531494,11334965,7517759,4235581,2046873,10443830,6598999,3809213,1773076,10783953,10775288,23619992,0,25294740,7091512,9503534,8365467,23883455,13659522,13618928
2111949,2041848,2431566,5290371,3148932,4149535,6478352,3141599,26393310,10956021,7289935,4337753,1955845,10149228,6649383,3838784,1796526,10722885,10673971,23597239,0,25301490,7079215,9488581,8361880,23976631,13575981,13629612
2112791,2035727,2441987,5724728,3368431,4150551,6490782,3152219,26407422,11021645,7290015,4062577,1761678,10104074,6592115,3775872,1746064,10545291,10532555,23382039,0,25114587,7045500,9461821,8351461,23936293,13684769,13664722
2111310,2036326,2570422,5999485,3312583,4113020,6462926,3141580,26299698,10982391,6622696,3797767,1759640,10110423,6608685,3791249,1764286,10808470,10797850,23588676,0,25190192,7060111,9478842,8369963,24005043,13732558,13715179
2135233,2329853,2652143,6295400,3439915,4206162,6577325,3242948,25987465,10081490,6592187,3799461,1770157,10063867,6583013,3774759,1768580,10602487,10577892,23407077,0,25135913,7045687,9477242,8376679,24062671,13719429,13753494
2126919,2259833,2590796,6084195,3309520,4077683,6377096,2912106,23591233,10111122,6631685,3797738,1768698,10129152,6614168,3805905,1770554,10801186,10798405,23659520,0,25330568,7091977,9486348,8367595,24010328,13738016,13984909
2123232,2261239,2596157,6098413,3334530,4123743,6197885,2761542,23641285,10507925,7105971,4162326,1990637,10833644,7123482,4166217,2011575,11612012,10968031,23521888,0,25209096,7034356,9450859,8339019,23891097,13978980,14283896
2136601,2271345,2605078,6135915,3355368,3958425,5948882,2766665,23584964,10164666,6592508,4079367,2117936,11975883,8102241,4928237,2428768,15922642,15939582,29154718,0,28051893,7380151,9445342,8338679,25416757,14210026,14182452
2126161,2264018,2598961,6113927,3138693,3774582,5943851,2754289,23541573,10084674,6604918,3832254,1780701,10128836,6603728,3822254,1775980,10560142,10560752,23626131,0,25265859,7053173,9493405,8469630,26693699,13998018,14024541
2147161,2350682,2594302,5354473,2915613,3752936,5914880,2753755,23555183,10117903,6626263,3834811,1785070,10114115,6624094,3825287,1776057,10661904,10642808,23469318,0,25188258,7301459,10033719,8687456,27605963,14265354,14265645
2135942,2138692,2432491,5317364,2941336,3788489,5966812,2763885,23644797,10125847,6618147,3828291,1784068,10113622,6612728,3810522,1778119,10597186,10610808,23548564,0,26756299,7725077,9990512,8597134,26602053,14001011,14003902
2130874,2047539,2433243,5313621,2927743,3737421,5957145,2762198,23697243,10180650,6647778,3805541,1776751,10118489,6604177,3791144,1763999,10557041,10561017,23478667,0,28255565,7708916,9971988,8628800,27069914,14112787,14099585
2128953,2063532,2443646,5319287,2937122,3746102,5941613,2759493,23654303,10153329,6644545,3822448,1788626,10099384,6639475,3812389,1782352,10472015,10443380,24965172,0,28417788,7744025,10031304,8636611,27077019,14065871,13793623
2120373,2044857,2437460,5296584,2928479,3737963,5960237,2761476,23606806,10131226,6634895,3822220,1782581,10164297,6659536,3824465,1784523,10862565,10992425,26288014,0,28281246,7702766,9937806,8565983,26859850,13943580,13677551
2124340,2046771,2442863,5298479,2926686,3737174,5963425,2763262,23623248,10172460,6641296,3812261,1768006,10113685,6597808,3780085,1901870,10962223,10979651,25800999,0,28221679,7755238,10023147,8519086,23992314,13657742,13676541
2127794,2055870,2444425,5317941,2933064,3755938,5962283,2769354,23655340,10180278,6659170,3811948,1778152,10121376,6963313,4359718,2187314,11137085,11094804,26548117,0,28675975,7505144,9521942,8324657,23844773,13626046,13662248
2136005,2060424,2450047,5295086,2928888,3742774,5961853,2764385,23659518,10153161,6628823,3823798,1778298,10535368,7276703,4275387,2087507,11017331,11032095,26087065,0,26516689,7054274,9542040,8414787,24067049,13707345,13713782
2134768,2145969,2447073,5308180,2928753,3737540,5929571,2756383,23560522,10117466,6626464,3805701,1935965,10960183,7284734,4291460,2102566,11021009,10985869,26163048,0,25120509,7333806,9672250,8434325,25201315,13859189,13828701
2131194,2057049,2450832,5317792,2938205,3739231,5978783,2766266,23600474,10126780,6603822,4062879,2109320,10940449,7263452,4296319,2106112,10917170,10906881,24872834,0,25182063,6997371,9450491,8360142,23940613,13457922,13465942
2130305,2053083,2446665,5324287,2931742,3751553,5939680,2763636,23597413,10138383,6877996,4208217,2058495,10861905,7253332,4300092,2106343,10913677,10724323,23539623,0,25218199,7044038,9486418,8369324,23992738,13594972,13583349
2115266,2041296,2436030,5297447,2910111,3713564,5890552,2741001,23519480,10856891,7434480,4394353,2189949,11158767,7449543,4412514,2212216,10834489,10656031,23607698,0,25276417,7033988,9491993,8349515,23924357,13681066,13620330
2124953,2060244,2432303,5302491,2927515,3759031,6003506,2958624,26453375,11043372,7336576,4302451,2081105,10825610,7143525,3990827,1779625,10538500,10520003,23590770,0,25366333,7079733,9548002,8423463,24038185,13366202,13349687
2135324,2071371,2443853,5324785,2942877,3940112,6496159,3146911,26366876,10991773,7336910,4319978,2121068,10595528,6662323,3827946,1795903,10562182,10498876,23507243,0,25220642,7021952,9467505,8335402,23844526,13491822,13545329
2134158,2190950,2764994,6937155,4300179,5300666,8735050,4601437,36044713,14084934,8775886,4920480,2179085,10471214,6632555,3814199,1784186,10592910,10592309,23476116,0,25233848,7025344,9483990,8386307,24041812,13540286,13558844
2139926,2049106,2439736,5644992,3305300,4090470,6486396,3142755,26378167,11003350,7305009,4053264,1773519,10102154,6606559,3777778,1762552,10527915,10527597,23492779,0,25253473,7069597,9527118,8410513,24104536,13622987,13635977
2130473,2052468,2589458,6302607,3438540,4178520,6591603,3225985,27129893,11252989,6920792,3788716,1780128,10101557,6624391,3793080,1772642,10735312,10746205,23550523,0,25156259,7017344,9439038,8355291,23972122,13654763,13678132
2139533,2276133,2641059,6137360,3333434,4080004,6420704,3078599,25777091,10151400,6627945,3796834,1775827,10098865,6615185,3789272,1767545,10612250,10568544,23474668,0,25154256,7017513,9455930,8369538,23990959,13656154,13683302
2164272,2285305,2625898,6150625,3376844,4132354,6524110,2951695,23671112,10156538,6637934,3814334,1782759,10151429,6652381,3821061,1782336,10683642,10663337,23600371,0,25333863,7059748,9515350,8379541,24032973,13668479,13923157
2145166,2259431,2615720,6128912,3359358,4127586,6266296,2794360,23866736,10223985,6688035,3814790,1777887,10163759,6635288,3796723,1772312,10734384,10701278,23620812,0,25351407,7077411,9522739,8390109,24054617,13830971,14040300
2172420,2297599,2637312,6164284,3374133,3946477,5976224,2773795,23747612,10144566,6641836,3822009,1789997,10170477,6671022,3813722,1780338,10702941,10679535,23707057,0,25412219,7077998,9561683,8438615,25530649,14260412,14296509
2158475,2261897,2618207,6142222,3159596,3775399,6009518,2792576,23897619,10249686,6706518,3847730,1808003,10241588,6685465,3845098,1806205,10685817,10675964,23726118,0,25308593,7063036,9498369,8467224,26413668,13991402,13990202
2168076,2333022,2534296,5354332,2955932,3775244,5998484,2779201,23762234,10209831,6679064,3852913,1800013,10178622,6660923,3833616,1796850,10515546,10514612,23627533,0,25397339,7761791,10222489,8757818,27994994,14182539,14235192
2149596,2067084,2459772,5354487,2959675,3765212,5996751,2783063,23749480,10179178,6626554,3807978,1785487,10116080,6629974,3801835,1773336,10452926,10477433,23555569,0,28258414,7715278,9974842,8640996,27094936,13955401,13919652
2150113,2062263,2458671,5342538,2960337,3779537,6014227,2790093,23835478,10224109,6675927,3842474,1795357,10201655,6664879,3827734,1785271,10644014,10645170,24414703,0,28397265,7755966,10045798,8690865,27036625,14085410,13983878
2144436,2070864,2460275,5345146,2952506,3778531,6002200,2779215,23801531,10213069,6663359,3835462,1799417,10557306,6936310,4031530,1931089,10791172,10959449,27700920,0,28327654,7743834,10035524,8676941,27115801,13850207,13603405
2150383,2077969,2458025,5364765,2970206,3808929,6024624,2787249,23793549,10212722,6682617,3847345,1798322,10184492,6657985,3843081,1802318,10696969,10839812,25946633,0,28159439,7748627,10027976,8662835,25679182,13607320,13579499
2140609,2064530,2441375,5291582,2920861,3739272,5926354,2750098,23643432,10118512,6633114,3825923,1799407,10194462,6670797,3834170,2095352,11094538,11090511,26991964,0,30377476,8167680,10391452,8653144,25545252,13819105,13805121
2140360,2059271,2447463,5333931,2950222,3768681,5980061,2770986,23726760,10159837,6631522,3827737,1797088,10169635,6640340,4316814,2115699,10974824,10986372,26321077,0,28126344,7656143,9546664,8423121,24134318,13579229,13618138
2155187,2077169,2460286,5365514,2955801,3777330,6012688,2786211,23836850,10229720,6681476,3845259,1808049,10191132,7324149,4330520,2133579,10938905,10935864,26439146,0,28539087,7075757,9563440,8465724,24243428,13592923,13648562
2127487,2047523,2445124,5330139,2948159,3770871,5991255,2777447,23755378,10204857,6653753,3830833,1914185,10963424,7272004,4307023,2107182,10898658,10898845,26301374,0,25445816,7094705,9554526,8438687,24101076,13571015,13547763
2944429,2449297,2653580,5797196,2976825,3796733,6002699,2786680,23788653,10155495,6929712,4263334,2101964,10887689,7295736,4332693,2129360,10847985,10647537,24060172,0,30705593,8714480,11312953,10030212,33385735,21250864,21018740
2133947,2064001,2431007,5321088,2932884,3760919,5971832,2768761,23613480,10821805,7414613,4392337,2178370,11143293,7428517,4424092,2214501,10635009,10394209,23616899,0,25283974,7037930,9513705,8391194,23973301,13360228,13342457
2167548,2080478,2455557,5347443,2946868,3773455,5979179,2765807,26335890,10992079,7298705,4292180,2090143,10874191,7193999,4234048,1808701,10580175,10586967,23785437,0,25509662,7086657,9537326,8445319,24182577,13417534,13456340
2147607,2070336,2453850,5335525,2942976,3768779,5948836,3149541,26361584,10995623,7304711,4321795,2124137,11032923,7347082,3836342,1799699,10634567,10613098,23808089,0,25482770,7078447,9555564,8438090,24166748,13655940,13615158
2153631,2081205,2454553,5319941,2933725,3770143,6478645,3154606,26355575,10957024,7294012,4312886,2125932,11008613,6669297,3807511,1798782,10552777,10515966,23670156,0,25335855,7074951,9580479,8453232,24167618,13563643,13551125
2156501,2082876,2455968,5358024,3054579,4112981,6477297,3142485,26402718,11014361,7312725,4302006,2027746,10165583,6667846,3815545,1786874,10544003,10568191,23691033,0,25419630,7085858,9596213,8456118,24173233,13594198,13608422
2151487,2068761,2445440,5987096,3436091,4196121,6565410,3217611,27082344,11293380,7593986,4066483,1803522,10195122,6696078,3837741,1801094,10616267,10630903,23782892,0,25540148,7133738,9593066,8445650,24171817,13674599,13700442
2155721,2074558,2617738,6142914,3322797,4070844,6374566,3067578,25759292,10812174,6659181,3803943,1796943,10144972,6660564,3809215,1797396,10501869,10481643,23589117,0,25208956,7009079,9483922,8342010,23986448,13523122,13561278
2147979,2286229,2604300,6096743,3330498,4107263,6437788,3115348,26026768,10122287,6637957,3808453,1796213,10137381,6646513,3822027,1800242,10546395,10537575,23645626,0,25371019,7061155,9538808,8422066,24175839,13518986,13543008
2179158,2312571,2633652,6177817,3380864,4154282,6508837,3154622,23780854,10197108,6690354,3847322,1803463,10164192,6657165,3846794,1802948,10545993,10546719,23712170,0,25473906,7111375,9568617,8467839,24308404,13572520,13561412
2169739,2298154,2622159,6181180,3581941,4325246,6760576,2951834,25030631,10590414,6987113,4056237,1800544,10157430,6646865,3808051,1787968,10456487,10391268,23524988,0,25186790,7046608,9503892,8389068,24114347,13544168,14041901
2154206,2251711,2592803,6084426,3331223,4089469,5950197,2764158,23614370,10158481,6619464,3815002,1783837,10140443,6642313,3830285,1797401,10791519,10811397,23771430,0,25391604,7076866,9545509,8420101,24372643,14179497,14153797
2164068,2339801,2662990,6329099,3130830,3814880,5992694,2780629,23725342,10193237,6630964,3841845,1799773,10171471,6624737,3816265,1792859,10652077,10656851,23569478,0,25287020,7091067,9571470,8661683,28297111,14398490,14408034
2151588,2268701,2600305,5350087,2947512,3790456,5970861,2770977,23788878,10228375,6681766,3845895,1801521,10226047,6652469,3829581,1792067,10725567,10713976,23724026,0,25315699,7095838,10052745,8693275,27244453,14353911,14352792
2159753,2295075,2451375,5352748,2956419,3808074,5970936,2777859,23819399,10222110,6668169,3837656,1796117,10171664,6645971,3820166,1789208,10638795,10646595,23778417,0,25466548,7773377,10086001,8712321,27246471,14267353,14271827
2132809,2058126,2426175,5321902,2941706,3805013,5948971,2777565,23758302,10201766,6679124,3862945,1802360,10170703,6650343,3854360,1803166,10708614,10717459,23796813,0,28510724,7773586,10041500,8670423,27150683,14221786,14138202
