uops_decoded.dec0_uops,uops_dispatched.port_0,uops_dispatched.port_1,uops_dispatched.port_2_3_10,uops_dispatched.port_4_9,uops_dispatched.port_5_11,uops_dispatched.port_6,uops_dispatched.port_7_8,uops_executed.core,uops_executed.core_cycles_ge_1,uops_executed.core_cycles_ge_2,uops_executed.core_cycles_ge_3,uops_executed.core_cycles_ge_4,uops_executed.cycles_ge_1,uops_executed.cycles_ge_2,uops_executed.cycles_ge_3,uops_executed.cycles_ge_4,uops_executed.stall_cycles,uops_executed.stalls,uops_executed.thread,uops_executed.x87,uops_issued.any,uops_retired.cycles,uops_retired.heavy,uops_retired.ms,uops_retired.slots,uops_retired.stall_cycles,uops_retired.stalls
2135902,2041063,2423996,5321021,2943131,3771154,5997561,2781659,23738441,10161625,6664063,3827178,1795037,10167380,6650523,3822479,1796140,10598089,10789744,27823278,0,29564632,8046596,10179771,8733923,27941274,13915712,13510153
2136493,2042147,2436812,5337780,2947748,3776448,5985795,2780972,23758948,10209982,6679761,3828747,1780868,10225285,6672332,3818409,1784701,10911123,11056977,26352597,0,28359898,7798574,9969358,8612817,25456806,13766446,13775471
2128733,2031008,2424389,5304159,2926590,3759598,5979004,2773482,23704261,10184531,6678855,3823913,1779363,10185293,6654492,3807824,1950147,11025927,11020796,26488356,0,28486222,7842319,10049385,8560471,24121324,13722709,13730286
2131153,2038499,2431204,5313994,2930187,3758679,5966582,2770779,23703047,10143253,6634915,3830959,1811534,10130595,6647819,4091632,2152693,11026980,11024197,26571923,0,28592498,7877198,9772557,8413257,24075109,13566071,13558895
2122871,2025838,2420782,5290981,2925460,3737176,5937897,2751384,23486813,10099630,6592860,3814883,1793753,10121849,6886210,4428040,2223454,11150113,11220443,27756717,0,29879209,7777541,9435838,8346503,23894308,13547855,13557019
2143310,2045486,2430243,5308674,2933029,3734619,5952105,2761212,23609238,10108693,6606619,3816308,1956773,10938606,7498955,4462460,2222385,10968574,10974436,27073791,0,26718344,7147697,9517853,8379799,24035847,13410968,13445259
2144074,2042101,2440729,5311439,2940280,3746517,5990205,2773378,23766296,10165762,6626518,4087757,2154997,11017163,7318199,4356236,2135812,10824217,10821299,24876631,0,25398883,7160458,9552122,8407765,24096727,13416511,13503131
2145761,2041137,2426802,5315120,2932161,3727901,5956792,2769272,23626536,10162113,6974804,4338735,2136287,10988680,7287613,4323570,2137147,10785666,10629435,23597677,0,25369808,7173811,9543415,8409872,24134188,13500047,13500598
2147981,2051016,2449289,5340180,2953800,3762314,6019178,2792480,23848517,10640890,7321350,4342655,2139817,11034661,7289940,4322296,2125649,10642658,10481182,23557389,0,25186914,7105254,9493104,8398768,24088615,13503243,13534801
2143717,2045613,2439527,5322078,2934816,3750773,5975279,2768629,24815928,10865285,7237936,4316056,2139338,11007136,7312830,4344912,1971253,10590045,10591909,23707130,0,25417049,7159536,9569225,8454250,24153976,13631170,13642341
2147148,2030098,2425464,5702627,3128184,3893110,6156848,3239713,27985430,11493888,7716331,4435488,2211850,11257730,7574801,4076600,1797045,10458895,10449816,23646099,0,25257232,7113351,9518760,8375980,24068388,13452798,13408255
2133930,2030707,2430268,5284413,2923092,3806197,6451317,3125356,26098264,10851806,7160279,4226375,2063284,10593964,6610071,3908722,2028577,13093997,14092426,30943997,0,34437430,9403165,11454937,9455470,27760738,15491111,14297912
2135131,2055375,2440097,5320299,3158001,4109615,6502230,3137855,26389581,10940747,7306750,4346186,1958337,10104493,6627057,3844215,1814617,10467822,10439442,23653086,0,25386223,7134421,9519720,8393861,24088232,13366383,13393397
2125086,2041589,2526829,6173563,3369775,4113671,6530773,3169737,26509639,10960418,6960136,3828996,1811853,10065712,6589223,3832169,1818744,10322315,10330248,23674483,0,25357229,7115199,9487783,8355076,24048236,13314400,13297465
2125187,2124152,2584760,6107940,3346263,4100750,6494211,3150120,26409005,10586741,6647671,3829863,1779030,10148875,6617693,3806860,1779234,10448363,10410602,23481443,0,25286109,7083665,9447963,8335481,23889692,13389902,13386866
2149227,2321718,2638076,6311554,3465401,4235703,6728685,3342743,24992584,10134433,6623307,3791539,1769424,10109241,6616277,3791018,1771300,10623581,10598113,23564601,0,25301569,7144592,9550265,8425363,24147917,13702298,13719925
2133369,2238013,2567719,5962774,3268194,4057860,6377394,2756336,23542165,10115596,6613005,3805817,1772768,10085761,6607012,3782234,1774739,10746330,10737661,23459353,0,25219547,7107204,9501751,8355567,23872193,13738653,14224862
2133967,2242860,2581107,6078251,3311349,3943042,5928453,2749604,23514581,10092057,6619364,3798923,1766588,10107146,6615779,3794493,1770822,10644116,10620331,23467568,0,25242551,7137579,9508234,8383364,25185716,14013289,14027110
2134942,2267076,2605714,6165889,3155513,3783558,5994147,2780601,23677861,10143437,6648130,3814601,1790532,10104469,6618677,3809560,1794686,10506069,10497189,23675847,0,25353632,7136369,9518885,8509395,27100832,13867774,13908098
2134638,2267451,2599785,5709890,2918749,3735010,5952477,2757347,23554697,10074823,6617558,3817340,1787701,10129017,6614131,3809178,1787846,10600332,10573858,23537019,0,25281396,7157904,9774932,8653944,27275495,14111643,14123985
2142966,2270529,2517988,5315943,2930132,3748320,5942349,2750063,23533430,10108732,6638552,3813154,1779528,10105614,6615531,3818108,1785017,10602169,10583271,23471015,0,25304909,7422177,9914757,8612235,26759712,14108020,14176267
2152014,2130707,2434630,5311232,2935884,3743132,5960968,2944615,24921452,10513997,6948685,4060685,1952004,10535808,6951371,3844037,1805132,10567786,10559634,23751215,0,28419658,8071080,10132095,8673609,27845906,14080436,14077790
2136493,2048301,2442315,5321587,2943269,3758017,6005441,2779272,23711622,10167660,6650641,3834720,1793760,10143792,6623845,3840918,1806602,10426991,10411609,26466785,0,28550211,7853761,10039370,8627986,26868292,13842456,13431735
2134836,2038447,2430487,5313301,2939537,3755748,6008655,2781639,23753155,10215620,6679120,3832447,1776779,10204501,6654048,3822084,1777728,10615527,10811287,26307333,0,28206426,7795027,9970493,8624408,26609812,13490982,13488331
2143203,2046058,2437531,5320812,2929049,3742582,5969179,2773002,23661988,10163522,6630253,3813617,1780242,10169410,6618960,3796940,1947714,10848470,10864935,26458773,0,28494633,7852606,10053368,8556736,24176682,13604096,13576881
2130017,2037368,2427182,5311306,2932017,3730003,5970407,2765317,23630223,10148325,6633352,3840743,1802028,10190656,6670151,4052308,2084673,10845486,10836563,26429891,0,28413352,7791241,9717051,8350617,23941189,13293576,13336444
