cycle_activity.stalls_l3_miss,machine_clears.memory_ordering,mem_trans_retired.load_latency_gt_128,mem_trans_retired.load_latency_gt_16,mem_trans_retired.load_latency_gt_256,mem_trans_retired.load_latency_gt_32,mem_trans_retired.load_latency_gt_4,mem_trans_retired.load_latency_gt_512,mem_trans_retired.load_latency_gt_64,mem_trans_retired.load_latency_gt_8,mem_trans_retired.store_sample,memory_activity.cycles_l1d_miss,memory_activity.stalls_l1d_miss,memory_activity.stalls_l2_miss,memory_activity.stalls_l3_miss,rtm_retired.aborted,rtm_retired.aborted_events,rtm_retired.aborted_mem,rtm_retired.aborted_memtype,rtm_retired.aborted_unfriendly,rtm_retired.commit,rtm_retired.start,tx_mem.abort_capacity_read,tx_mem.abort_capacity_write,tx_mem.abort_conflict
0,10,0,0,0,0,0,0,0,0,926752,371153,123028,52402,0,0,0,0,0,0,0,0,0,0,0
0,3,0,0,0,0,0,0,0,0,104681,75476,66292,13520,0,0,0,0,0,0,0,0,0,0,0
0,44,0,0,0,0,0,0,0,0,99821,155937,75443,55155,0,0,0,0,0,0,0,0,0,0,0
0,69,0,0,0,0,0,0,0,0,101263,155035,104621,85814,0,0,0,0,0,0,0,0,0,0,0
0,3,0,0,0,0,0,0,0,0,95934,160183,97952,78937,0,0,0,0,0,0,0,0,0,0,0
0,7,0,0,0,0,0,0,0,0,926547,318636,141503,45628,0,0,0,0,0,0,0,0,0,0,0
0,10,0,0,0,0,0,0,0,0,106132,128172,74351,60352,0,0,0,0,0,0,0,0,0,0,0
0,70,0,0,0,0,0,0,0,0,96040,182477,122657,99779,0,0,0,0,0,0,0,0,0,0,0
0,43,0,0,0,0,0,0,0,0,95903,133768,81419,67943,0,0,0,0,0,0,0,0,0,0,0
0,15,0,0,0,0,0,0,0,0,96677,168849,110813,94291,0,0,0,0,0,0,0,0,0,0,0
0,10,0,0,0,0,0,0,0,0,926906,361899,125243,84129,0,0,0,0,0,0,0,0,0,0,0
0,3,0,0,0,0,0,0,0,0,101568,143768,87531,75817,0,0,0,0,0,0,0,0,0,0,0
0,82,0,0,0,0,0,0,0,0,102633,156954,84382,74588,0,0,0,0,0,0,0,0,0,0,0
0,23,0,0,0,0,0,0,0,0,103904,80259,26099,11421,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,650190,318754,138076,97469,0,0,0,0,0,0,0,0,0,0,0
0,7,0,0,0,0,0,0,0,0,97001,208296,177664,136613,0,0,0,0,0,0,0,0,0,0,0
0,31,0,0,0,0,0,0,0,0,103828,78453,25648,11283,0,0,0,0,0,0,0,0,0,0,0
0,73,0,0,0,0,0,0,0,0,97540,167706,84431,55953,0,0,0,0,0,0,0,0,0,0,0
0,28,0,0,0,0,0,0,0,0,96401,141662,84654,75479,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,650299,446910,168453,103421,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,101503,164931,90156,66088,0,0,0,0,0,0,0,0,0,0,0
0,47,0,0,0,0,0,0,0,0,100546,111139,57135,50777,0,0,0,0,0,0,0,0,0,0,0
0,82,0,0,0,0,0,0,0,0,99297,148952,72798,64245,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,96430,137834,78778,76210,0,0,0,0,0,0,0,0,0,0,0
0,3,0,0,0,0,0,0,0,0,98033,472924,250487,190218,4919,0,0,0,0,0,0,0,0,0,0
0,34,0,0,0,0,0,0,0,0,96597,140440,85385,86025,0,0,0,0,0,0,0,0,0,0,0
0,62,0,0,0,0,0,0,0,0,103835,148025,69815,46739,0,0,0,0,0,0,0,0,0,0,0
0,36,0,0,0,0,0,0,0,0,98685,189934,116724,95293,0,0,0,0,0,0,0,0,0,0,0
0,28,0,0,0,0,0,0,0,0,96083,76905,31008,23084,0,0,0,0,0,0,0,0,0,0,0
0,7,0,0,0,0,0,0,0,0,656972,243450,121829,50137,0,0,0,0,0,0,0,0,0,0,0
0,32,0,0,0,0,0,0,0,0,103919,130030,65837,59469,0,0,0,0,0,0,0,0,0,0,0
0,64,0,0,0,0,0,0,0,0,104630,99581,55171,37854,0,0,0,0,0,0,0,0,0,0,0
0,10,0,0,0,0,0,0,0,0,89148,205425,132560,121097,1641,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,930140,338375,140151,86920,0,0,0,0,0,0,0,0,0,0,0
0,11,0,0,0,0,0,0,0,0,95955,236605,103182,57479,0,0,0,0,0,0,0,0,0,0,0
0,42,0,0,0,0,0,0,0,0,101836,214563,154366,140559,0,0,0,0,0,0,0,0,0,0,0
0,98,0,0,0,0,0,0,0,0,102143,74031,30487,21625,0,0,0,0,0,0,0,0,0,0,0
0,7,0,0,0,0,0,0,0,0,104295,220504,123886,101613,0,0,0,0,0,0,0,0,0,0,0
0,18,0,0,0,0,0,0,0,0,929535,342054,138125,91607,0,0,0,0,0,0,0,0,0,0,0
0,3,0,0,0,0,0,0,0,0,96619,188825,122825,113727,0,0,0,0,0,0,0,0,0,0,0
0,69,0,0,0,0,0,0,0,0,95168,202584,117903,91659,0,0,0,0,0,0,0,0,0,0,0
0,47,0,0,0,0,0,0,0,0,104057,125912,63887,39637,0,0,0,0,0,0,0,0,0,0,0
0,44,0,0,0,0,0,0,0,0,93510,130510,81814,65651,0,0,0,0,0,0,0,0,0,0,0
0,8,0,0,0,0,0,0,0,0,935294,366009,195906,104112,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,97422,201317,134905,114851,0,0,0,0,0,0,0,0,0,0,0
0,68,0,0,0,0,0,0,0,0,95446,85366,50839,38139,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,101977,90676,49273,34114,0,0,0,0,0,0,0,0,0,0,0
0,7,0,0,0,0,0,0,0,0,95726,161806,71943,43885,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,95498,303312,96081,46006,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,96592,216854,144545,123048,0,0,0,0,0,0,0,0,0,0,0
0,53,0,0,0,0,0,0,0,0,97747,197740,115358,92495,0,0,0,0,0,0,0,0,0,0,0
0,20,0,0,0,0,0,0,0,0,114382,94430,39113,18757,0,0,0,0,0,0,0,0,0,0,0
0,3,0,0,0,0,0,0,0,0,827801,341684,154972,94015,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,96580,152150,99357,90017,0,0,0,0,0,0,0,0,0,0,0
0,41,0,0,0,0,0,0,0,0,101311,123435,55131,35960,0,0,0,0,0,0,0,0,0,0,0
0,52,0,0,0,0,0,0,0,0,96366,164037,104719,100390,0,0,0,0,0,0,0,0,0,0,0
0,3,0,0,0,0,0,0,0,0,102015,145724,81540,67875,0,0,0,0,0,0,0,0,0,0,0
0,7,0,0,0,0,0,0,0,0,766707,267661,140281,51953,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,93831,161169,84408,56720,0,0,0,0,0,0,0,0,0,0,0
0,86,0,0,0,0,0,0,0,0,96364,164638,98612,74997,740,0,0,0,0,0,0,0,0,0,0
0,69,0,0,0,0,0,0,0,0,105801,196312,114093,92711,0,0,0,0,0,0,0,0,0,0,0
0,10,0,0,0,0,0,0,0,0,713609,319826,134894,84552,0,0,0,0,0,0,0,0,0,0,0
0,6,0,0,0,0,0,0,0,0,88015,295166,94984,40495,0,0,0,0,0,0,0,0,0,0,0
0,26,0,0,0,0,0,0,0,0,96823,235450,164440,145785,0,0,0,0,0,0,0,0,0,0,0
0,78,0,0,0,0,0,0,0,0,97397,208886,129764,108539,0,0,0,0,0,0,0,0,0,0,0
0,36,0,0,0,0,0,0,0,0,96282,232233,152314,121286,0,0,0,0,0,0,0,0,0,0,0
0,3,0,0,0,0,0,0,0,0,97890,177141,102441,81200,0,0,0,0,0,0,0,0,0,0,0
0,9,0,0,0,0,0,0,0,0,105560,314206,107683,52447,0,0,0,0,0,0,0,0,0,0,0
0,32,0,0,0,0,0,0,0,0,109053,154933,86734,78579,0,0,0,0,0,0,0,0,0,0,0
0,90,0,0,0,0,0,0,0,0,95900,142783,75706,58719,0,0,0,0,0,0,0,0,0,0,0
0,10,0,0,0,0,0,0,0,0,105594,189884,88763,68569,0,0,0,0,0,0,0,0,0,0,0
0,10,0,0,0,0,0,0,0,0,651960,237266,86315,34999,0,0,0,0,0,0,0,0,0,0,0
0,6,0,0,0,0,0,0,0,0,95428,110264,58605,40923,0,0,0,0,0,0,0,0,0,0,0
0,64,0,0,0,0,0,0,0,0,96231,155135,73479,47056,0,0,0,0,0,0,0,0,0,0,0
0,37,0,0,0,0,0,0,0,0,96138,137923,75448,65254,0,0,0,0,0,0,0,0,0,0,0
0,10,0,0,0,0,0,0,0,0,96926,220085,148282,131075,0,0,0,0,0,0,0,0,0,0,0
0,3,0,0,0,0,0,0,0,0,656777,389591,162492,83820,0,0,0,0,0,0,0,0,0,0,0
0,33,0,0,0,0,0,0,0,0,97726,172819,76083,45270,0,0,0,0,0,0,0,0,0,0,0
0,71,0,0,0,0,0,0,0,0,93696,118853,52129,37700,0,0,0,0,0,0,0,0,0,0,0
0,60,0,0,0,0,0,0,0,0,95916,82494,27240,10242,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,930815,351838,121878,65884,0,0,0,0,0,0,0,0,0,0,0
0,3,0,0,0,0,0,0,0,0,96615,324840,160629,118527,0,0,0,0,0,0,0,0,0,0,0
0,80,0,0,0,0,0,0,0,0,96449,159206,98226,76047,0,0,0,0,0,0,0,0,0,0,0
0,53,0,0,0,0,0,0,0,0,93018,116557,60184,45730,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,101963,211095,136382,121537,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,103708,330102,113782,47015,0,0,0,0,0,0,0,0,0,0,0
0,3,0,0,0,0,0,0,0,0,96650,164660,136043,85714,0,0,0,0,0,0,0,0,0,0,0
0,33,0,0,0,0,0,0,0,0,105199,195171,108967,80534,0,0,0,0,0,0,0,0,0,0,0
0,44,0,0,0,0,0,0,0,0,93906,144156,76450,55596,0,0,0,0,0,0,0,0,0,0,0
0,3,0,0,0,0,0,0,0,0,94336,96358,43778,23254,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,0,0,0,930465,307619,144354,61812,0,0,0,0,0,0,0,0,0,0,0
0,14,0,0,0,0,0,0,0,0,96288,171804,115083,103336,0,0,0,0,0,0,0,0,0,0,0
0,76,0,0,0,0,0,0,0,0,96486,145232,84396,61361,0,0,0,0,0,0,0,0,0,0,0
0,31,0,0,0,0,0,0,0,0,104385,142947,82531,69475,0,0,0,0,0,0,0,0,0,0,0
0,7,0,0,0,0,0,0,0,0,652830,249146,92007,51729,0,0,0,0,0,0,0,0,0,0,0
0,32,0,0,0,0,0,0,0,0,146177,610332,321913,220332,0,0,0,0,0,0,0,0,0,0,0
0,105,0,0,0,0,0,0,0,0,106486,175354,116184,94837,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,96993,120074,77251,63492,0,0,0,0,0,0,0,0,0,0,0
0,7,0,0,0,0,0,0,0,0,651906,308641,185390,122412,0,0,0,0,0,0,0,0,0,0,0
0,23,0,0,0,0,0,0,0,0,96221,141731,84589,82357,0,0,0,0,0,0,0,0,0,0,0
0,61,0,0,0,0,0,0,0,0,95436,149377,76692,59854,0,0,0,0,0,0,0,0,0,0,0
0,52,0,0,0,0,0,0,0,0,95892,135273,74175,65350,0,0,0,0,0,0,0,0,0,0,0
0,7,0,0,0,0,0,0,0,0,96213,175372,100477,78590,0,0,0,0,0,0,0,0,0,0,0
0,11,0,0,0,0,0,0,0,0,656035,320845,175853,106245,0,0,0,0,0,0,0,0,0,0,0
0,34,0,0,0,0,0,0,0,0,93731,204496,146869,131161,0,0,0,0,0,0,0,0,0,0,0
0,78,0,0,0,0,0,0,0,0,93663,172125,104612,95159,0,0,0,0,0,0,0,0,0,0,0
0,37,0,0,0,0,0,0,0,0,94150,101996,64847,62518,0,0,0,0,0,0,0,0,0,0,0
0,7,0,0,0,0,0,0,0,0,91562,177138,111156,92185,0,0,0,0,0,0,0,0,0,0,0
0,45,0,0,0,0,0,0,0,0,650954,299692,140371,108292,0,0,0,0,0,0,0,0,0,0,0
0,44,0,0,0,0,0,0,0,0,96283,164728,97522,95433,0,0,0,0,0,0,0,0,0,0,0
0,64,0,0,0,0,0,0,0,0,105811,233736,160423,146478,0,0,0,0,0,0,0,0,0,0,0
0,15,0,0,0,0,0,0,0,0,94047,114058,54111,34786,0,0,0,0,0,0,0,0,0,0,0
0,10,0,0,0,0,0,0,0,0,941512,279978,85968,27857,0,0,0,0,0,0,0,0,0,0,0
0,7,0,0,0,0,0,0,0,0,100575,131978,82660,73277,0,0,0,0,0,0,0,0,0,0,0
0,65,0,0,0,0,0,0,0,0,100587,94310,65250,57157,0,0,0,0,0,0,0,0,0,0,0
0,63,0,0,0,0,0,0,0,0,95665,83073,33521,20429,0,0,0,0,0,0,0,0,0,0,0
0,3,0,0,0,0,0,0,0,0,96974,151091,89606,70786,0,0,0,0,0,0,0,0,0,0,0
0,10,0,0,0,0,0,0,0,0,930108,535586,173908,81197,0,0,0,0,0,0,0,0,0,0,0
0,3,0,0,0,0,0,0,0,0,95605,94738,39282,34640,0,0,0,0,0,0,0,0,0,0,0
0,85,0,0,0,0,0,0,0,0,101010,112883,70276,59722,0,0,0,0,0,0,0,0,0,0,0
0,67,0,0,0,0,0,0,0,0,97072,117632,65047,59998,0,0,0,0,0,0,0,0,0,0,0
0,7,0,0,0,0,0,0,0,0,95695,174370,114307,90196,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,95690,304769,107134,68162,0,0,0,0,0,0,0,0,0,0,0
0,3,0,0,0,0,0,0,0,0,96249,132364,81735,59760,0,0,0,0,0,0,0,0,0,0,0
0,111,0,0,0,0,0,0,0,0,95694,64216,43498,24793,0,0,0,0,0,0,0,0,0,0,0
0,48,0,0,0,0,0,0,0,0,96144,169299,111843,96462,0,0,0,0,0,0,0,0,0,0,0
0,18,0,0,0,0,0,0,0,0,651338,248840,106184,52502,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,96489,129591,116504,65318,0,0,0,0,0,0,0,0,0,0,0
0,45,0,0,0,0,0,0,0,0,95654,117138,59359,43003,0,0,0,0,0,0,0,0,0,0,0
0,61,0,0,0,0,0,0,0,0,95994,175579,104262,77681,0,0,0,0,0,0,0,0,0,0,0
0,3,0,0,0,0,0,0,0,0,105001,117482,67112,48449,0,0,0,0,0,0,0,0,0,0,0
0,7,0,0,0,0,0,0,0,0,656589,394505,179700,105003,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,96030,162094,93704,71632,0,0,0,0,0,0,0,0,0,0,0
0,90,0,0,0,0,0,0,0,0,96925,164402,102256,85302,0,0,0,0,0,0,0,0,0,0,0
0,91,0,0,0,0,0,0,0,0,96002,169492,110405,90177,0,0,0,0,0,0,0,0,0,0,0
0,3,0,0,0,0,0,0,0,0,110349,152812,94566,75273,0,0,0,0,0,0,0,0,0,0,0
0,3,0,0,0,0,0,0,0,0,650998,275156,139889,69883,0,0,0,0,0,0,0,0,0,0,0
0,10,0,0,0,0,0,0,0,0,97293,189705,112574,88785,0,0,0,0,0,0,0,0,0,0,0
0,86,0,0,0,0,0,0,0,0,95698,110882,49570,29500,0,0,0,0,0,0,0,0,0,0,0
0,89,0,0,0,0,0,0,0,0,95170,121435,55502,41390,0,0,0,0,0,0,0,0,0,0,0
0,17,0,0,0,0,0,0,0,0,98353,136024,70349,56737,0,0,0,0,0,0,0,0,0,0,0
0,18,0,0,0,0,0,0,0,0,649786,384055,119568,45405,0,0,0,0,0,0,0,0,0,0,0
0,47,0,0,0,0,0,0,0,0,95576,123305,61912,46992,0,0,0,0,0,0,0,0,0,0,0
0,86,0,0,0,0,0,0,0,0,102645,142329,77108,53546,0,0,0,0,0,0,0,0,0,0,0
0,37,0,0,0,0,0,0,0,0,95770,78759,57392,41429,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,0,0,0,95721,95339,47326,25864,0,0,0,0,0,0,0,0,0,0,0
0,3,0,0,0,0,0,0,0,0,650520,218813,89169,18576,0,0,0,0,0,0,0,0,0,0,0
0,40,0,0,0,0,0,0,0,0,94794,192899,116482,94180,0,0,0,0,0,0,0,0,0,0,0
0,75,0,0,0,0,0,0,0,0,98902,83458,30539,12479,0,0,0,0,0,0,0,0,0,0,0
0,15,0,0,0,0,0,0,0,0,93248,119329,56573,45164,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,0,0,0,886602,351460,127784,72290,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,102565,164123,132208,78972,0,0,0,0,0,0,0,0,0,0,0
0,52,0,0,0,0,0,0,0,0,111318,185821,99038,77395,0,0,0,0,0,0,0,0,0,0,0
0,56,0,0,0,0,0,0,0,0,97036,151965,76569,58604,0,0,0,0,0,0,0,0,0,0,0
0,15,0,0,0,0,0,0,0,0,96099,137053,97770,86360,0,0,0,0,0,0,0,0,0,0,0
0,8,0,0,0,0,0,0,0,0,95275,292945,85496,27179,0,0,0,0,0,0,0,0,0,0,0
0,15,0,0,0,0,0,0,0,0,95944,111711,59555,47205,0,0,0,0,0,0,0,0,0,0,0
0,57,0,0,0,0,0,0,0,0,97019,173499,102755,80502,0,0,0,0,0,0,0,0,0,0,0
0,60,0,0,0,0,0,0,0,0,95664,106879,59967,37061,0,0,0,0,0,0,0,0,0,0,0
0,33,0,0,0,0,0,0,0,0,103604,92819,36293,28858,0,0,0,0,0,0,0,0,0,0,0
0,14,0,0,0,0,0,0,0,0,930613,326560,135825,83900,0,0,0,0,0,0,0,0,0,0,0
0,18,0,0,0,0,0,0,0,0,94163,122647,54485,31920,0,0,0,0,0,0,0,0,0,0,0
0,62,0,0,0,0,0,0,0,0,93336,208010,143322,126344,0,0,0,0,0,0,0,0,0,0,0
0,3,0,0,0,0,0,0,0,0,96476,112200,53461,39165,0,0,0,0,0,0,0,0,0,0,0
0,14,0,0,0,0,0,0,0,0,928099,282986,70859,33034,0,0,0,0,0,0,0,0,0,0,0
0,18,0,0,0,0,0,0,0,0,92739,87255,94510,43346,0,0,0,0,0,0,0,0,0,0,0
0,33,0,0,0,0,0,0,0,0,95576,59666,14974,6116,0,0,0,0,0,0,0,0,0,0,0
0,68,0,0,0,0,0,0,0,0,144642,3404191,2386168,1834903,21133,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,9187,11462,12847,33689,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,14381,17052,6202,3945,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,21285,133274,73003,30153,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,20531,91298,45200,26387,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,23399,132776,66841,49645,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,12662,14810,4840,47734,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,29574,159878,78043,69149,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,11073,16898,8249,5535,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,32703,156464,82312,77959,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,9404,11218,4072,1642,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,26598,127912,61933,58904,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,7055,8465,2970,962,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,7876,11547,4799,2699,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,9187,11380,4009,1596,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,7754,9896,3652,1474,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,13666,19233,8006,4552,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,159865,411654,286736,283264,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3290,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,6956,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,5595,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,72,0,0,0,0,0,0,0,0,28594,48348,25007,19543,0,0,0,0,0,0,0,0,0,0,0
0,32,0,0,0,0,0,0,0,0,96009,136108,69081,49647,0,0,0,0,0,0,0,0,0,0,0
0,8,0,0,0,0,0,0,0,0,96326,143547,71745,52510,0,0,0,0,0,0,0,0,0,0,0
0,11,0,0,0,0,0,0,0,0,96383,248225,80870,47405,0,0,0,0,0,0,0,0,0,0,0
0,26,0,0,0,0,0,0,0,0,96398,141459,73960,55158,0,0,0,0,0,0,0,0,0,0,0
0,70,0,0,0,0,0,0,0,0,95990,152348,79478,61363,0,0,0,0,0,0,0,0,0,0,0
0,13,0,0,0,0,0,0,0,0,104325,190354,96160,72750,0,0,0,0,0,0,0,0,0,0,0
0,24,0,0,0,0,0,0,0,0,942003,378829,150378,98881,0,0,0,0,0,0,0,0,0,0,0
0,15,0,0,0,0,0,0,0,0,96162,143387,90931,43153,0,0,0,0,0,0,0,0,0,0,0
0,53,0,0,0,0,0,0,0,0,100826,210705,121720,96888,0,0,0,0,0,0,0,0,0,0,0
0,36,0,0,0,0,0,0,0,0,101655,165352,94499,83623,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,96593,195781,108008,69779,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,0,0,0,936454,377007,116091,20910,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,101285,111318,49762,34538,0,0,0,0,0,0,0,0,0,0,0
0,80,0,0,0,0,0,0,0,0,96916,216965,153576,136648,0,0,0,0,0,0,0,0,0,0,0
0,33,0,0,0,0,0,0,0,0,96031,128277,58942,39740,0,0,0,0,0,0,0,0,0,0,0
0,3,0,0,0,0,0,0,0,0,926546,352133,147566,81875,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,96429,362463,150444,105445,0,0,0,0,0,0,0,0,0,0,0
0,26,0,0,0,0,0,0,0,0,96291,134791,65455,52186,0,0,0,0,0,0,0,0,0,0,0
0,70,0,0,0,0,0,0,0,0,95303,138050,61135,36564,0,0,0,0,0,0,0,0,0,0,0
0,7,0,0,0,0,0,0,0,0,96273,138514,72151,56240,0,0,0,0,0,0,0,0,0,0,0
0,3,0,0,0,0,0,0,0,0,95546,363809,137678,80449,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,96441,156560,87805,74908,0,0,0,0,0,0,0,0,0,0,0
0,30,0,0,0,0,0,0,0,0,95895,153797,87662,76636,0,0,0,0,0,0,0,0,0,0,0
0,62,0,0,0,0,0,0,0,0,94165,186615,109298,90487,0,0,0,0,0,0,0,0,0,0,0
0,11,0,0,0,0,0,0,0,0,96447,179806,127415,106974,0,0,0,0,0,0,0,0,0,0,0
0,9,0,0,0,0,0,0,0,0,938100,402935,225523,128017,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,96056,92289,33715,14756,0,0,0,0,0,0,0,0,0,0,0
0,78,0,0,0,0,0,0,0,0,100957,101762,54635,43670,0,0,0,0,0,0,0,0,0,0,0
0,25,0,0,0,0,0,0,0,0,103824,91874,32479,13223,0,0,0,0,0,0,0,0,0,0,0
0,15,0,0,0,0,0,0,0,0,650165,288778,122581,80989,0,0,0,0,0,0,0,0,0,0,0
0,9,0,0,0,0,0,0,0,0,91436,315894,140347,77429,0,0,0,0,0,0,0,0,0,0,0
0,44,0,0,0,0,0,0,0,0,95474,107565,44580,24658,0,0,0,0,0,0,0,0,0,0,0
0,86,0,0,0,0,0,0,0,0,96588,172381,111075,95125,0,0,0,0,0,0,0,0,0,0,0
0,22,0,0,0,0,0,0,0,0,96489,141399,67158,42289,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,651581,232006,75022,20940,0,0,0,0,0,0,0,0,0,0,0
0,6,0,0,0,0,0,0,0,0,100905,146676,84722,57007,0,0,0,0,0,0,0,0,0,0,0
