cpu_clk_unhalted.ref_tsc,l1d_pend_miss.pending,cpu_clk_unhalted.thread_p,uops_retired.stalls,br_inst_retired.all_branches,idq_uops_not_delivered.core,mem_inst_retired.any,mem_uop_retired.any,memory_activity.stalls_l2_miss,memory_activity.stalls_l1d_miss,cycle_activity.cycles_mem_any,uops_issued.any
1066147,382464,1291640,800929,269656,3565365,698156,519647,79517,136149,934395,2408230
14730067,5608530,22545268,16901252,4717440,46651848,7984399,8479545,1194574,1524333,11871363,24140009
23248289,2078877,33558425,25268977,6004193,45117372,11374452,12971305,282029,641183,18170964,37445135
22889577,1848731,33230636,24977471,5955754,44754211,11307385,12698834,161899,516206,17755816,36317192
23018375,1931809,33277583,25068002,5826288,44326343,11234041,12450102,210519,563850,17978856,36725902
4675469,578169,7037729,4747025,1207635,9127905,2302976,2545154,104225,180610,3254365,7711284
787553,429530,1089098,820782,424883,2961079,613587,635377,139995,140079,844617,2079870
792128,413038,1073588,666907,205355,2122451,615189,637048,91464,114744,850987,2096741
2088033,1480109,2653254,1500131,420223,6137219,1117457,1285068,423452,482420,1564607,3051552
11904048,1152213,17058883,13022395,3096416,22818036,5507688,6377897,209149,402610,9999775,20157531
22853944,1849070,33136668,24918516,5837129,44401448,11214500,12603361,216776,566603,17806916,36186975
16085588,1659559,23048340,17173159,4088285,31299828,7788483,8671989,246347,474436,12424837,25207642
9481026,1199544,13406997,9863412,2498165,17212377,4107526,4409123,271831,382793,6114543,15334330
22650148,1920352,32724819,24643582,5826671,43534533,10849618,12413745,230571,570266,17368508,36220666
22327186,1729009,32486658,24474276,5711508,43953672,10967871,12347476,146431,486994,17444254,35267796
22618119,1925740,32705505,24577522,5854635,44511123,11115751,12291831,193446,556288,17451052,35598288
22658588,1992760,32484094,24549820,5845784,43595641,10868353,12428329,218483,575856,17586002,36221744
22656128,1781832,32914227,24800699,5857130,43936877,11269101,12664461,160312,492026,17590379,36251187
22529550,1888272,32701096,24557699,5839484,44077275,11076479,12279629,207903,532493,17306789,35626760
22577318,1744319,32516574,24643713,5957879,44290812,11089872,12491709,149136,489366,17707498,36230859
14966256,1742629,21112635,15926463,3898348,29878631,7445612,8372359,328992,544110,11472396,23984166
813831,581352,1124867,824477,218501,2921896,640652,458615,174013,219674,935053,2024224
650936,149760,936715,536601,411750,2471761,591164,612281,40467,54199,698251,2007820
478138,86597,674102,491175,311347,1923133,609122,630689,13859,20569,454921,1327646
670335,161982,929309,530453,204026,1697354,605005,625473,38892,48800,720374,2001955
567521,177259,977645,259449,154754,2103351,618246,641695,39600,55340,569688,1647846
504880,69548,730044,0,0,1594413,555373,577902,5017,19352,580359,1567319
510560,67593,738860,0,0,1606619,565221,588192,3600,18248,588295,1590216
616000,69819,891473,0,0,1739215,720541,747467,3603,18599,740764,1999886
448400,69756,648954,0,0,1270058,527947,547407,6856,19922,542217,1455630
446880,63878,646322,0,0,1305137,529602,549141,4031,17220,538841,1455878
449840,63447,651130,0,0,1317558,532734,552451,4077,17366,543654,1466833
446640,66825,645967,0,0,1305103,529693,549222,5085,18253,540897,1456989
567200,65359,820719,0,0,1474139,695970,720456,2832,17443,706659,1903260
448720,64500,649431,0,0,1313168,532218,551896,3573,16913,542509,1464339
1205549,540229,1640106,1040415,329797,3790260,687779,713839,130831,162718,1211108,2928486
650717,201106,1092315,538750,229298,2635092,663061,686723,19275,48985,555225,1521297
961993,185768,1047837,597026,448052,2773570,659939,682140,19293,47600,777566,2199771
781881,174140,1045927,693236,444985,2500738,661082,884971,10695,38813,980939,2138730
606369,193307,1033261,499503,223123,2492760,642310,665881,14963,44417,615448,1476801
994378,222954,1357839,817036,386533,3558620,553083,578278,31147,61873,531454,1489994
11546537,2498038,18475959,10842427,6400370,34251733,9584917,10027153,283778,686525,10017093,27434331
14146025,2669439,19973637,10358471,8156588,41003884,11586751,13420270,491141,694788,10400998,43870690
981273,392829,1631959,1034386,346614,3840728,876484,700615,88444,165944,1219311,2383790
732731,336116,1035618,688155,343243,3603796,669015,694014,91369,133992,659806,1645282
3661932,1102270,5366366,3438484,1159987,16124221,2241452,2620052,320134,420915,3837483,8794550
7764714,921529,10170264,6534047,2358838,34003080,4203046,4352181,175425,409259,7004731,16792860
59120,22954,85508,51858,25357,183380,52716,0,0,6006,62355,151958
63520,23939,91747,55883,26992,196948,54879,0,0,7440,66577,161027
67600,29464,97896,61869,27534,187536,54672,0,0,11091,74410,159187
61680,25289,89323,55016,26650,178507,51536,0,0,8417,67717,152709
72080,27171,104062,64232,31228,202060,59479,0,0,9957,79482,173532
73600,26460,106318,66442,31958,197070,59763,0,0,9326,81354,171539
73360,26913,106153,65391,33333,197389,61271,0,0,9866,81939,173985
2043920,327633,1873561,948049,686663,2387838,1270183,993594,6504,88195,2508969,7514203
1004377,392275,1037908,690754,367523,2871506,489129,736612,121965,169167,1051943,2518054
742345,407563,1380068,898724,370919,3337375,714693,742283,125980,115110,722681,1714220
994169,581321,1362549,884684,242694,2814751,706916,513097,72212,169787,1041724,2482243
1258224,1173179,2254838,1666046,631468,7780435,1184312,1246244,319554,307800,1236452,2498191
2839983,1404286,3225768,1730085,741118,6559341,1227550,1540814,465621,553948,2924184,6219757
1259601,841208,1698673,1540198,259521,6266795,719931,751129,334042,397524,1371075,1926037
1274065,1016111,2152892,1577827,376306,7172715,727715,754964,291037,368820,1066569,1919790
1521996,969898,2108075,1336503,247389,7105176,500027,518825,308329,395766,1406380,2752935
834086,448685,1185898,1030281,368785,4043544,711072,738162,163309,218377,762485,843581
1489942,1055486,2124455,1609502,327162,6790749,577673,731959,318289,403459,1418469,2590256
1543136,1147082,2662685,1688135,417893,8273335,809844,845547,412554,502031,1420636,2697439
9405029,1833967,11746599,5977546,3357254,18158866,10058483,11960388,700953,1019912,15087457,29624319
19175741,4897309,24430864,11569432,9382741,27316897,16680153,19379133,1197630,1741427,25357900,62125064
5477031,3733811,8893901,5431456,3444980,15017002,6998899,6815991,816498,1072895,6490656,13273565
1271757,629022,1783451,1259579,372020,5517890,718105,513348,139580,264565,924204,1752340
1713453,786015,2129678,1612997,501513,5879097,780243,1062803,238037,319123,1770860,3650217
993262,392103,1751037,962963,364171,4263392,924214,958833,148105,174545,1062466,2392720
970960,424279,1347821,861061,372965,3372551,718992,514457,59314,139499,713719,1643718
955289,279998,1015531,652148,372642,2879453,495164,747414,72574,121506,996720,2450818
822907,396627,1479028,983728,370965,4246645,714274,741008,131403,159135,772851,1700878
22701592,7625874,35536729,17437900,13401007,30626119,22424901,20466069,1504367,1841096,23227027,64322177
283120,27201,409707,186740,204126,0,0,381761,448,5237,396618,1011799
