cpu_clk_unhalted.ref_tsc,l1d_pend_miss.pending,cpu_clk_unhalted.thread_p,uops_retired.stalls,br_inst_retired.all_branches,idq_uops_not_delivered.core,mem_inst_retired.any,mem_uop_retired.any,memory_activity.stalls_l2_miss,memory_activity.stalls_l1d_miss,cycle_activity.cycles_mem_any,uops_issued.any
730238,298563,1339230,670384,248630,3250972,717178,746535,71571,113848,987812,1666566
953246,369303,1319597,816192,373146,3134513,717143,514413,38054,113271,691590,1661064
979451,313041,1033305,671276,365992,2755018,492243,735178,80069,125724,1001813,2460326
23194957,9523259,33733361,18789347,14226950,38769415,26904288,26586467,1695816,2147698,26728111,63926425
3111342,2271657,5216766,1902623,615940,9719154,3079642,2967968,494324,650726,4183792,8598757
1169961,506155,1262999,897296,364643,3980528,511318,688881,174888,222526,1130055,2562223
1676717,1213126,2734540,2036968,513290,8950503,735454,949248,440507,464075,1082722,2736536
13259600,10712676,20378551,10947655,8007234,23615340,13344574,9359486,1092770,1626884,13064714,35591788
60844345,62838969,88018029,48093476,36781523,95025458,67682330,69802794,6448993,7801327,78931999,175787685
43287007,24794969,64725921,32620976,25549890,59566691,48307446,49483806,3492773,4588614,52857393,129103487
64451391,26954363,92861351,45960173,41607646,78325132,76905062,81258724,2817049,4331275,82969733,202584409
24910018,4004082,33976540,16013983,15233349,29513711,26392826,27263750,386075,934167,32176505,82750842
12815781,9055505,19539213,10908803,7288034,23957524,13189504,11476405,1298165,1441974,13401972,36296700
20636642,11177641,32915519,18847566,11006344,39216591,20785977,22448378,2321146,2804532,22561066,52665231
16672177,11543053,28914643,17849206,11577718,40688439,22473513,20855516,2470983,3022970,27716115,48528145
14146323,5164902,16646290,8648516,6607051,21280521,12125951,13025915,1256450,1418262,15593074,41070689
15958888,10070995,25898597,15284784,12411696,28711452,20619111,23316363,1573682,1954611,24032336,48897931
45599195,20069957,61349050,29283509,22954601,57674964,44522165,47274143,2180085,3295013,64289347,155833470
14322420,8949753,20667075,12654735,8117668,24471322,13477353,15061240,1383291,1945253,18699095,41749261
22237494,14506376,30773041,18979994,13645877,38298673,23560851,27841101,2715204,3161185,34193338,67715984
14740523,12293076,19049015,11426995,7553059,26218765,14095609,12827770,2084825,2561765,15390284,35686610
26300745,21549770,35473322,19492499,15128212,43666383,26248149,28006995,3594830,4282504,39227584,86580158
45465227,33431870,63436921,33188635,25088155,57554586,47015065,52357013,4271823,5401595,57245670,136516342
48888331,22741040,65232653,31366431,25934000,60171378,51806101,51995815,3031370,4099644,59793741,153678211
26926270,11386104,34857952,20211992,14552552,39886087,24669400,26641716,2546736,3228033,37186068,83279804
23318665,10504625,29982457,15461089,9809127,39939121,20126268,21959185,2342991,2783830,26172071,69629302
21181267,10528273,30164833,17211522,12039623,39943421,19921469,19475290,2311958,2857576,27979758,65196817
27958122,15374158,42602472,22142360,16276539,46093892,29298820,31502056,2640960,3372033,37344387,83576969
24844262,9159932,33165049,18830559,15535892,42411141,28550961,28568981,2072745,2696460,31767210,72324394
33200052,19786958,47375502,24140795,16986145,44142464,30316731,33793737,2698772,3371463,36206387,98355829
18510931,7769706,27112267,14717664,9919542,35177481,20830849,21483825,1879969,2349085,26483133,54902257
