cpu_clk_unhalted.ref_tsc,l1d_pend_miss.pending,cpu_clk_unhalted.thread_p,uops_retired.stalls,br_inst_retired.all_branches,idq_uops_not_delivered.core,mem_inst_retired.any,mem_uop_retired.any,memory_activity.stalls_l2_miss,memory_activity.stalls_l1d_miss,cycle_activity.cycles_mem_any,uops_issued.any
22543549,1769832,32650816,24572012,5874817,43665098,10925563,12335848,140709,466645,17374680,35714079
7532980,1606832,10060119,7776653,1968129,14693459,3154926,3709346,402638,515671,6175997,12357808
692328,194814,1373197,716682,332892,3271966,851907,883768,72165,93820,1067289,2047083
639367,83858,873163,479422,302631,1935039,516926,428531,13827,26854,440776,1275093
482403,95637,674881,485955,316110,1634208,409891,638170,15455,26123,686823,1341427
474680,74821,888343,480706,317030,1888515,617296,641153,5768,16417,680527,1346819
767318,156871,984789,72909,19789,1932646,634304,706031,35171,54982,845886,2534852
511200,64708,739929,415302,142593,1613706,578876,602165,1804,16615,586803,1605497
625200,70949,904270,428468,159142,1800037,737114,764972,4001,19003,744675,2028321
479840,73508,693803,745290,79447,1400856,555744,576748,8715,22287,557998,1505305
441680,63362,639096,275393,105026,1262640,543373,563151,3666,16667,537643,1470749
438880,59075,635342,274292,105394,1259634,542531,562278,1735,15015,534444,1467691
444000,64662,642548,281180,105713,1277585,544267,564150,4429,17357,538830,1474379
568400,72539,822309,311709,122150,1504354,719552,744707,5475,19904,708848,1922315
438480,60301,634562,271790,105885,1265800,540124,559859,2219,15205,532454,1460084
884400,166691,907597,294310,273188,2597986,719649,938634,65395,83071,964814,2638065
792032,367096,1372727,899856,342545,3888564,671238,694905,80262,109037,949082,1687896
809098,181355,1308562,618439,347923,2909709,880683,694615,9754,43440,791040,2247995
966802,188693,1054716,601196,449669,2539086,671709,891722,11374,42286,761389,2183218
600837,155212,1040074,591571,341533,2471842,667418,690840,8888,34874,546270,1494333
772955,187825,1060185,602744,235088,2240012,671465,480860,15819,45265,785070,2210196
766613,194190,1245445,729258,380731,3348253,726383,757299,32167,63635,215826,556498
24974849,4783946,38133021,20751768,13444634,65890159,19096485,20961500,494074,1113584,19707678,70026939
2072584,594087,2060101,1321409,946095,8263697,2093440,2194450,288901,328764,2316047,6660756
948209,390341,1296453,828434,339570,3628055,665119,480503,57766,134209,662099,1673458
948552,290959,1020203,666049,346911,2929023,473614,702989,84968,126577,921984,2374887
10805807,2291335,14327634,9311689,3715294,51681144,6728827,7674736,408715,590273,9075072,23548174
62640,0,0,0,24472,205512,51681,54250,5265,7862,63875,151860
58880,0,0,0,26248,185471,54191,56986,2615,5506,61498,155333
67040,0,0,0,27899,199991,56046,59045,3313,7656,71552,165242
62960,0,0,0,28059,186364,55508,58514,2343,7025,67665,160404
66080,0,0,0,29413,191765,56808,59958,2428,7561,71482,163821
72000,0,0,0,31675,199317,59884,63260,2764,8744,79838,170482
71280,0,0,0,32626,198011,60499,63962,3148,9234,79190,171053
66720,0,0,0,29961,180231,53687,56799,3803,11183,76731,152533
1514693,267125,1477452,572840,406481,3942886,1703594,1768154,145894,197951,2090325,4642170
1036183,606490,1421287,916675,366955,2933135,489262,738128,77625,117514,1061830,2529286
761625,418964,1401215,702310,245746,3343389,707759,735807,132256,179109,1054939,1729757
1009748,536822,1389902,893155,367749,3333029,709825,509432,69657,158808,703296,1743681
2992429,1969581,3737533,2743325,1135865,10729120,1969181,2429799,643392,689198,3551511,7097894
1274096,529044,1715404,1054461,489820,2751872,415800,748918,157437,205585,1113153,2622031
1665040,1116296,2330791,1520354,262435,7851771,514068,533442,382881,476465,1540198,2862367
1234068,738987,1698282,1575590,374152,6949247,716345,746195,298365,373126,1080210,1137590
1402999,848269,1918063,1389621,365461,5370052,478359,729509,211431,272127,1295678,2648947
937214,559674,1646899,927055,251439,4610593,720518,749568,185238,254695,1193109,1761543
1746988,966333,2044972,1547635,501557,7566470,949574,751607,341888,468827,1407909,2700623
5330846,2059392,9351642,5448571,3224378,13831191,4559033,6244816,612698,797252,4198737,9173987
7863526,2180195,10741420,7528011,4788395,17568316,4713938,4660591,784224,1098277,12467125,24965124
15606031,4519510,22643170,14559134,10728857,30336885,22466649,24436416,1400565,1833266,27720476,51423324
3050161,2178163,3321122,2225461,1125920,8454302,1890677,1478320,410644,384273,2504174,7546296
1322678,610397,2175417,1514869,369558,5722028,937894,973045,212468,249631,1262570,2586918
1261044,748118,2117481,1525112,410584,6893046,753555,506755,178368,310298,1085187,2167572
1192726,395480,1315328,643959,353914,3381016,703550,888450,96774,150632,1259640,3127700
747874,392803,1364073,866060,374040,3258127,720766,746783,99063,114239,715272,1656947
986504,451708,1349628,851033,249604,2861037,720224,513308,75296,149833,1034577,2459347
19480398,5900663,26001387,12663315,9986960,31235739,20259684,19286399,1099060,1599782,28286452,68214939
2724720,1777513,3718348,1556224,829233,3665441,3642098,4344619,397392,397256,3494537,7975013
289040,25209,418126,192153,206249,198839,373043,385982,0,0,402028,1020259
6691269,2502719,12633264,7174748,5580288,15217718,12945446,13545410,533000,860653,13831949,18640693
3798841,2146876,4709208,2824722,1694964,8047555,2907665,2544031,279409,472368,4472340,11047818
1187639,657888,1964689,1331473,380221,4628782,959197,995532,251636,259949,1178179,2568120
4520593,3143784,5974928,3658515,1860607,10923998,3302362,3057687,383803,557113,4911268,12684384
17958545,12573765,27743827,12690915,9322709,26117092,19865138,20312154,1790111,2235737,24433077,53488447
56063899,50970758,82064758,44639907,34327714,90496213,61574030,64088007,6427345,7967959,76355318,163371090
43692103,26214597,59810529,32294176,27186264,61117587,48206539,53080504,3618144,4415673,58320473,136407114
65241065,26042749,94837999,46498131,42415502,78461115,78141444,83957370,2451741,3970404,84413986,206734807
18491844,3365639,26010133,12904995,11537750,24098064,19947053,18738358,274860,715487,23586811,60659379
9739728,5300877,16642796,9600446,5984911,18321512,11739223,14333247,1571328,1649327,11984093,25044914
19367893,11164829,29099855,16943734,9291376,34439716,14385267,14162063,1951699,2481898,22406896,54329168
21123676,11254055,31932577,17725891,14704041,45174445,26731678,24877164,2279362,2889616,27935018,57577904
14351227,5687549,20024250,10593491,8339098,22921455,14357915,15855310,1148938,1343498,14169796,37601900
27118374,12991130,40642832,21439956,18276017,40705821,35803711,38006123,1509024,2472197,39172583,78096706
35791719,16860191,44914001,22848549,18198759,49416867,34558182,35770468,2223279,3117490,50478608,119733590
16238647,9008718,23336706,11879771,7966567,29638546,15835484,16907265,1815281,1927517,15416553,39428083
21656471,13686685,30921058,16703088,13699206,40911167,23623376,21130783,2529693,3160866,29914994,68131563
15387378,14535681,21732659,12471848,8326994,28747217,16048021,13912220,1752414,1737248,13425016,41937627
34069288,20943426,48142019,28409942,22879272,54121224,38445240,43254312,4053771,4514733,45009622,99643847
41910055,31480363,60008020,32594960,25193957,56665134,44928822,43547599,3718568,4959910,54871639,124237569
36170484,24208218,47664134,25208061,20909933,52188485,39487608,38573398,3320314,4007050,47125321,111678862
19466970,8664101,29812889,14696602,9081516,38219619,19974032,19135959,2090189,2657290,23772860,53765897
27237400,13038819,39792482,23049347,18206787,53822457,33309761,33789587,2931374,3354762,33963194,77080356
21540885,10061503,34117997,19910003,14296795,41208531,24363917,23556976,2127533,2989683,27357706,60423554
29059019,14317290,38714923,21304712,16995532,48347116,31142075,32752841,2876198,3316307,33901116,85598151
25109505,9494594,33935770,19604572,17095695,43169197,29266803,29295261,1887874,2622721,34698676,79493053
29829894,14931608,41317764,22757294,17515857,45169456,34604780,35027335,2594373,3368593,40481987,88426429
16684953,9341211,25916454,14958963,10677031,32717857,16960440,18390186,1664824,2174931,21362862,49520976
20532399,8715111,31357990,17693175,12898464,40017371,22876273,22137585,1960580,2279863,21043790,56330067
14287548,8572553,22344963,14137933,9267828,28328275,14528153,16151071,1554095,2140340,18993622,40023093
8253861,5643439,11468251,7222848,5079875,17570279,9723498,10378732,1175413,1354280,11938489,21211279
1496278,906983,1946335,1400287,278098,7086501,457809,477056,373270,455264,1455914,2674385
4597209,2376567,6487364,4212500,1844126,11371460,4148482,4736991,714632,640113,5203061,12670272
2523701,1516475,3856640,2528265,942713,8197591,1984485,1604900,318993,435439,1954998,5885879
31958158,15392164,49129303,23314445,20326745,45169696,37216585,37625365,2117846,2776623,43072771,100830096
29157741,21072984,41662374,23282649,17532052,38813535,28864528,29266138,3041674,3583183,39131494,90168084
23952851,11526330,30499656,15537225,10557561,31796516,17937112,22400653,2153839,2584091,30965929,75315996
8023973,3895672,10912038,5988896,3017959,17030876,5769072,6011307,875688,1097615,8785543,21940287
10711064,3375824,10053527,5667878,3891094,18473338,8520298,10656094,1260406,1482951,13950278,33033808
21991326,12461479,29422355,15742259,10201698,35122212,21461473,21655960,2263001,2677850,22832679,60745370
22809192,9231367,30668111,16924801,11762178,45294468,22660043,23004976,2421771,2760455,25612109,59388571
29788074,12627504,40548167,23344553,19179980,55633054,33641360,31922530,2672826,3530476,41680649,88667818
32651122,13119815,47117641,26228044,18007359,61141883,33192927,34081872,3305633,3973899,41935001,101489107
32487856,9860960,43400300,23415482,16253508,58828055,32713191,33086802,2796077,3534747,40689128,99880141
22818516,7257991,35757578,19999575,14378767,44907689,24957801,26918381,2044421,2547109,30576892,67971495
25282187,6999319,34702532,18250280,12596635,40319149,24114798,23254376,1802233,2393611,33640810,83150516
25736537,7967751,37645890,19409114,14028399,42795653,26774177,27707521,1935323,2435785,33476458,80553717
