cpu_clk_unhalted.ref_tsc,l1d_pend_miss.pending,cpu_clk_unhalted.thread_p,uops_retired.stalls,br_inst_retired.all_branches,idq_uops_not_delivered.core,mem_inst_retired.any,mem_uop_retired.any,memory_activity.stalls_l2_miss,memory_activity.stalls_l1d_miss,cycle_activity.cycles_mem_any,uops_issued.any
1258311,599042,1388960,952267,430521,3507737,680162,710314,179697,183415,1065437,3001842
1032575,602882,1410390,1183145,328726,2774153,694824,937701,180342,238442,1430951,2360456
757830,607462,1424913,972228,339275,3176776,702678,730275,84289,132531,743433,1623154
980360,567685,1354751,687733,225820,3046477,474102,495355,124180,170872,1038457,2275322
907946,417254,1598522,1059737,414701,3358285,857241,895327,77980,118268,1233731,2135999
1242798,681151,1695353,904215,337546,3280857,908713,728707,109446,202039,1038070,2313976
1033427,424276,1062781,723180,338741,2715939,489866,736131,131170,177161,1080296,2346471
743939,449151,1422542,976124,331810,3320794,690144,720292,141842,135526,720869,1550641
1010133,549876,1384872,931030,230834,2750366,691757,499402,88747,173448,1053171,2277033
767441,441868,1094312,766360,335109,3404604,693614,723338,153329,198269,744940,1549829
1012813,611331,1395902,956432,326983,3115453,474935,515142,139589,131887,722078,2236285
1877619,1328596,2860433,2045327,545994,6088134,1324664,713049,165244,527179,2358877,3833677
780475,466322,1101947,763868,334787,3422049,687369,721562,153599,202845,749716,1594667
1026947,604491,1421254,967123,334085,2810712,479287,724623,90960,130743,1078596,2301590
759102,439582,1406134,730452,233741,3219010,694523,725962,140942,192559,1079390,1578204
1052113,686448,1461276,1018349,330591,3450908,684164,498816,123242,215891,757060,1551341
1250920,600857,1385907,972771,424937,3222319,668160,912639,136253,185433,1339426,2918831
751523,444143,1404190,739058,227493,3133907,682687,715293,137201,193342,1079377,1594759
1092030,711654,1506317,1058492,337083,3504666,696375,509575,123378,231929,815307,1645916
1016443,421107,1069006,740509,331657,2776335,480560,716367,135795,187449,1067686,2293401
698235,436817,1626711,1090078,429133,3369754,883484,923152,126833,130531,697771,1555131
970631,622795,1653438,1094980,331716,2950100,891804,717617,83734,183327,1014282,2278349
667507,285543,943566,834436,251817,2463845,619090,693958,67753,114419,951667,1499749
724506,527347,1361177,909640,341016,3012450,705361,732852,57104,95152,702712,1591816
988154,517973,1377718,693483,235801,3082027,495769,514145,105211,154074,1053665,2317965
713406,357097,1007643,888010,334694,2930468,690648,721369,100089,147569,685269,860992
1010250,556156,1746820,1171148,437644,3174343,692672,934636,120669,172964,1404483,2320264
1024991,626312,1420608,744841,227562,3200891,689340,506529,97799,194381,1098712,2328561
879368,432160,1085236,880968,325061,3323688,672612,702248,135909,186322,726607,1303003
998189,550225,1394174,939009,332881,2707615,485548,715782,78477,123175,1060836,2312336
750564,407600,1395566,719156,228301,3206048,683488,713934,128878,180649,1067549,1603791
1037090,623244,1446334,991380,330142,3328911,480592,503304,140460,136166,751059,2298690
1015469,564667,1393301,1175947,339942,3168221,906928,949101,117701,168631,1427942,2349164
763596,593647,1422956,734408,229604,3251332,694952,723639,131583,179631,747397,1647386
1020823,606796,1413944,967736,329656,3237603,476647,497948,138650,139858,741733,1747957
773739,457195,1086994,1002923,229592,2966600,685160,716745,150406,206472,1115181,1604588
824567,653518,1518126,1054752,341292,3565147,701447,731835,104131,159026,816004,1683962
1530365,724504,1731831,940816,430109,4026816,894811,933953,217670,283200,1412575,3020859
787303,460543,1105742,1011584,335911,2996598,481065,725911,148384,205452,1131818,1652528
766042,444168,1431289,983967,333701,3125793,689166,722765,90573,140624,1103385,1601491
1099562,546756,1176480,834443,331063,3507830,480960,517755,161450,219244,1153941,2363399
838018,518216,1511247,1067505,334878,3618277,687485,721733,160891,167324,811827,1657696
1056057,805777,1798423,1248284,329607,3406379,890745,715713,151521,261994,1119137,2317504
1099841,544072,1159589,818839,335462,3402642,495198,514623,177701,233702,1168716,2382751
815708,534670,1151166,1047797,330356,3498266,682318,709957,175194,180220,816727,1634721
1082149,657488,1520225,1062001,236432,3174469,699701,730695,110574,161209,1127410,2349622
772776,572980,1417572,754059,236871,3344478,699298,728417,132147,189119,760602,1626720
978222,562695,1349399,925174,321389,3109934,460963,480423,131054,127299,724668,2091778
985381,552184,1356991,1135200,331288,3054129,892604,928275,108116,156605,1377835,2274677
994847,398033,1026111,691308,333369,3101165,690498,721011,128333,176278,713130,1572648
1047205,644250,1465709,1017204,336324,2938213,486348,724118,155242,151965,765544,2339481
809186,640828,1796906,1223416,335468,3349006,909736,951163,161324,223108,1104069,1655914
798186,652397,1467775,1016391,328149,3503301,681663,497445,102507,207586,786192,1615038
1320564,641900,1460118,1023931,421068,3619181,682272,829987,199258,209571,1089871,2978723
1078489,680967,1842330,1284792,232230,3094249,891423,930885,213858,272834,1473554,2312736
800963,642060,1477981,1031350,335603,3539926,694616,502661,102421,208954,798627,1650763
1084264,485010,1156427,814382,330635,3630377,481759,499470,161893,222115,1143922,2339931
817404,462997,1153096,1038953,332246,3526297,684316,714699,145427,151056,793070,1664287
1301326,783180,1776667,983635,330884,3754333,895509,720979,138708,247741,1098662,2325136
881284,439946,1093521,883700,325160,2820954,460839,704737,134758,189517,1066822,2011932
804704,468897,1470624,1030469,335898,3587781,694978,724406,103418,153850,1138225,1647814
1057553,637727,1466992,789228,229589,3414186,683769,502812,104263,207567,1117837,2319158
1062573,472056,1138161,805041,334550,3505039,688120,718729,139255,192044,759782,1638439
1038381,605926,1795017,1231488,438894,3402602,693216,940536,186317,193692,1112734,2324894
734751,571353,1376335,929665,332247,3005017,690132,721090,72367,117074,712715,1591031
1010496,465929,1270569,715068,245806,3028696,479559,501058,137413,182738,1051108,2276581
725168,395931,1012596,915245,333568,2990941,691677,722467,125483,118070,718881,1572357
1027776,592412,1395561,719445,230115,3088552,692860,500393,83086,182105,1076657,2328743
1108469,576182,1178296,841550,340368,3432839,705689,730981,172808,225134,807670,1660354
1073725,663877,1819108,1264428,430284,3423439,679377,925242,206280,220140,1131734,2324843
1054429,805868,1797057,1244424,321244,3456928,875120,699794,157862,264976,1114379,2333283
842108,495540,1114159,784921,327709,3351436,680200,708923,149040,203746,764303,1608341
1051537,628225,1434659,988699,329763,2826171,484465,710806,143890,146431,752472,2320496
754807,422858,1402374,955965,232458,2599373,694464,726539,125335,176086,1071087,1610522
1038013,590925,1422181,966793,437383,3568378,897138,711721,134680,236042,1093833,2375927
1040133,609043,1425643,962492,335439,3109331,481312,504532,133139,127732,738647,2354306
737897,440541,1363373,709817,226571,3028279,682515,710906,136136,182468,1058480,1585240
1019563,601042,1391766,941326,334422,3000180,693234,506691,89394,180187,707315,1600346
758783,419689,1014047,870325,323084,2542863,465938,699059,114157,163140,1004704,1676766
1001221,583116,1737189,941891,335053,3495210,910109,950006,130674,178244,1392965,2299284
1045880,606047,1436529,1000846,335206,3241456,695499,501201,91932,193425,767184,1660990
1005056,424946,1041185,712897,329519,2600357,479843,715046,127356,173596,1046814,2306121
760346,440177,1417356,976280,330502,3170266,686987,716069,129843,130603,739108,1620312
1022866,604258,1398146,949703,226107,2635953,682387,495902,89542,186424,1073459,2320689
950454,443949,1054608,734895,325803,3167375,678601,708000,131512,182173,752024,1671106
1005350,733472,1747998,1176550,338093,3096848,907732,948462,134374,182568,1067473,2348171
1032363,618632,1404024,720599,221748,3108116,485875,507357,138343,186347,1082399,2344810
763337,433894,1062215,1180336,428281,3595552,881936,922755,174475,225814,1058568,931891
1018490,613412,1406523,962398,330172,2692002,479063,715257,89929,134468,1072891,2310537
767601,449494,1407715,707055,228046,3110827,695405,726397,135867,183402,1071030,1672750
965191,508078,1322280,1091692,426540,3268417,807475,723129,144803,196721,990476,1530625
1012947,565631,1377387,924676,330581,2565020,480514,716322,79296,120033,1047979,2319811
764081,449063,1396660,699773,228766,3041201,698408,729850,131576,173902,1056096,1638430
1024041,643763,1410417,961050,329291,3125876,683179,500394,104594,197456,740269,1578261
773156,471687,1070241,962986,233575,2697474,691669,725761,132162,181826,1073836,1602380
1039510,655367,1661066,990074,352963,3700548,902341,943828,160578,210419,1083332,2277944
3468626,1496386,4636642,3010855,1314560,7626083,2512686,522718,134503,470647,4251522,9056643
781792,464143,1438221,755050,233118,3396360,695892,726811,155805,205966,1096609,1565472
1022428,632421,1405392,957852,330148,3225397,681493,499525,94902,188858,724921,1590321
1032458,464120,1081130,739313,331007,2807605,479212,718047,147200,195604,1080840,2281215
759399,453182,1395112,937669,332379,3147113,691973,721384,127232,128334,719563,1611972
1349687,917595,2107826,1423791,432509,3752055,1087957,927519,187794,265356,1099784,2962941
1012535,430875,1026960,701362,328938,2709814,486235,708422,138357,185805,1064826,2297279
1054161,632140,1437786,969537,430223,3894103,889886,929272,141819,194401,1081101,2308571
1072327,671680,1461324,778542,232644,3433090,477892,500872,161036,211053,1122622,2352441
778272,455120,1082430,969639,329881,3195202,686003,713965,144251,189113,745971,938849
982778,568489,1701256,1127819,437574,3015126,695717,936850,110797,157141,1370482,2279307
952597,490849,1294870,630396,226363,2884136,679850,499100,58760,137456,1002295,2253379
754310,370878,1012817,856204,325163,3022958,672297,705873,98766,148412,674298,1000956
987359,515102,1355830,889176,338840,2544202,491730,737063,60764,98680,1034338,2336094
720366,362366,1341278,672858,227167,2919742,691321,721925,107213,156229,1041716,1583115
1234196,520493,1339732,878900,431397,3384771,890662,717047,98313,194356,1028893,2294920
1034425,581547,1412058,950792,226760,2703531,691673,726185,84170,128750,1086045,2365173
783489,608450,1435069,735757,227978,3298937,686738,718534,141838,193378,745871,1621453
1003772,599404,1376607,926374,320363,3124549,458112,480326,129275,128471,736143,2017368
745849,413488,1055776,937156,229797,2713333,685846,715632,123141,170637,1049320,1609439
1036519,764879,1743627,930819,334039,3578159,906085,946212,135982,185317,1093037,2380495
1047281,635470,1433274,985007,329097,3281945,474373,498552,144062,195951,765911,1610117
779008,443879,1080243,970592,337382,2712285,486059,730387,138494,185705,1104400,1667679
781788,509260,1442467,987437,330670,3236091,685818,714639,112561,156996,1096735,1616487
1240694,629726,1685805,908546,315073,3713730,490527,503146,147349,209275,1357301,2915002
811835,477921,1475336,1011659,336028,3344722,702222,731394,151116,151443,787992,1676614
1096541,836734,1859088,1272249,335464,3515164,904282,732720,146287,269141,1145536,2394402
1036654,447776,1081937,743798,332283,3281970,483493,502526,138015,195844,1084945,2333109
796816,464652,1112443,997851,330263,3449199,688921,719690,151790,155140,786121,1648312
1059966,639354,1468015,997719,230124,2843258,696878,732125,86756,138418,1108113,2340122
828377,524778,1402155,817410,246194,3591088,691882,719297,149991,211913,797880,1654130
1099195,696901,1522791,1286610,431948,4082060,685844,717169,207381,220782,1138261,2340586
1095477,664211,1494305,1047938,228856,3141750,686582,717010,120022,172309,1154145,2362716
815586,649161,1488775,785298,232596,3471126,706035,737932,149758,206204,794808,1680979
1101426,680622,1504709,1041355,333027,3160270,487152,723377,162187,159917,800504,2407103
816536,484777,1495025,1032575,226931,3099688,689504,722188,154357,210300,1136925,1674251
1076072,611134,1426670,972557,432293,3729317,891736,717090,136726,244251,1092980,2324304
993660,573517,1363354,913065,324827,2673587,476321,695042,122519,117036,701151,2257663
742865,398658,1368739,902072,228273,2623925,695077,722229,121917,166241,1057344,1627689
744676,584017,1375281,921438,330088,3148741,683370,501246,78434,178168,729475,1593292
1051014,471298,1098730,755071,330180,3401839,478330,499688,153039,204319,1102871,2320684
1063048,684242,1470972,1249802,425169,4021993,876982,912103,161854,161788,1102848,2304910
1068392,817179,1817125,1239294,328640,3516195,887596,927396,150852,212368,1126736,2346372
875764,481689,1160763,987202,326700,3114952,461953,706710,155341,215818,1129618,1835007
824968,504016,1494777,1036184,331240,3548181,684284,714558,103982,155775,1130413,1654616
1066046,640222,1496555,808573,234836,3527251,696148,504680,104359,209914,1138139,2360666
1106765,516001,1179868,839494,336247,3711759,699125,730077,165407,227539,823598,1657528
1073405,652365,1815831,1247149,431135,3408224,681874,927314,199009,209437,1119252,2344377
1105384,754699,1513821,1053709,230636,2906582,689186,504940,143281,241130,1169765,2346832
1016253,633629,1177852,829414,324124,3346110,672583,706181,211718,264458,860519,1644174
1080664,642435,1474210,1017808,329345,3049946,480291,715566,151568,155119,787409,2360607
809935,486707,1478110,1016639,232656,2886446,696040,733775,146526,200054,1136122,1670283
1067929,633199,1464763,1233450,439619,3801816,700700,728638,186812,249020,1115825,1677461
1070838,631941,1463759,1001498,331045,2970733,481818,717574,96392,147099,1097728,2341926
985661,539451,1685464,685409,226806,3453398,894609,934791,164862,220721,1392105,2270648
987684,566321,1338371,889492,320114,3016817,577405,502663,119419,166700,686591,1557941
752136,407622,1042120,927001,335991,2681820,489433,718605,119646,168961,1065455,1603496
756831,619854,1745056,1188520,425240,3777325,876788,915596,148737,199913,1068034,1593681
1310027,777955,1780508,986826,333400,3773456,900046,716913,146371,253729,1124510,2335502
1073194,493870,1130765,792316,328510,3016995,474270,707910,157325,215027,1123389,2328692
806203,471574,1486951,1026730,335702,3465406,693571,728046,153006,155164,791048,1639266
1063870,499285,1362870,777512,245941,3422708,480937,502199,140938,197992,1114227,2372875
799487,466871,1106128,986801,333502,3359426,698001,729229,141620,137958,775646,1645675
1016149,732187,1759576,1177308,338050,3211846,913019,953555,128152,176531,1075061,2359444
1033950,622696,1410633,727247,226784,3260021,477644,499059,152340,200863,1097331,2317495
800115,535841,1117305,997458,334836,3113009,692411,723403,162943,214068,782191,923823
1018480,602884,1404221,941875,332693,2764583,483687,718369,80704,123874,1056135,2328469
735508,498893,1379493,692827,226983,3087312,684250,711536,123846,171362,1003431,1587662
1000588,561103,1367856,1139287,432690,3506942,695827,711940,163000,217692,1040637,1599003
1019341,587023,1391749,929856,337458,2647834,484738,729471,83473,123558,1075982,2342934
779732,456085,1088982,737993,328989,3302049,683672,713721,139238,193030,758789,1634669
1033849,647428,1417870,946369,337006,3136748,488016,509230,130737,122135,735076,2367193
776344,451803,1075880,960238,227150,2782335,687251,715829,140711,189191,1085336,1628457
1044085,688153,1513874,1004223,400968,3707426,866153,904567,177309,230447,1094536,2267689
1025214,604054,1399960,1173462,423146,3649197,667637,697297,181023,186731,1066796,2331759
756614,433452,1061647,947122,229340,2755495,686779,715323,138852,187359,1061404,1613919
768989,605961,1414083,957565,332211,3186144,690939,721592,92172,136750,747162,1653609
1034059,604418,1410129,723659,228921,3172541,478797,497605,132645,183270,1080944,2351991
766652,436005,1079297,956736,334971,3183540,696731,725217,131282,178857,739054,926652
1179471,710001,1711776,1145447,322888,3194734,876907,698060,116604,221696,1049164,2328696
1001224,403179,1027243,685455,328473,2572210,482534,718185,117069,165431,1041614,2313284
719081,400769,1333215,886908,328283,2917703,677509,709398,115605,114092,687550,1565395
1031498,630166,1414392,951042,229641,2709388,698108,514815,88273,181129,1055213,2332937
763766,441092,1058857,710339,336903,3211591,700553,730292,126600,176384,732916,1613710
1008580,566902,1381610,1138268,435588,3494896,691544,722177,164498,168821,1032523,2282424
1054535,658507,1441965,980439,228878,2879591,686608,661899,107088,204481,1090619,2296524
759716,479601,1077802,736753,332656,3153671,687998,718396,148142,195589,733352,1564028
1047491,638146,1440609,976234,336085,3347702,483265,499454,147846,141012,744001,2314467
766350,453906,1401231,709444,228010,3230446,693625,724196,137634,184807,1074295,1590574
1279408,595054,1402326,949948,431218,3609764,887438,714038,134397,236512,1066225,2263918
1042484,623785,1426554,960667,335265,2779805,485646,723578,136287,126238,728391,2334821
1040128,701493,1782680,1132846,231946,3190563,882972,922237,209860,261092,1427618,2220145
1020734,600081,1389781,929978,331241,3159361,687038,503069,86994,179653,725416,1604636
1044612,456618,1078903,732966,338564,2825537,484129,732839,143051,190214,1102828,2358939
793183,455281,1458481,999216,330542,3447603,682894,713274,146288,140002,758932,1635069
1021597,745487,1762974,1176438,336480,3237978,905035,730833,119955,229563,1074495,2340605
978091,357634,997274,659581,329752,2956202,479962,501114,96165,142194,1014538,2289608
707257,447036,1341323,888274,330660,2918632,682886,716932,65896,106311,963543,1568044
971581,498527,1331736,673255,231560,2896827,487660,498887,107494,151327,1032512,2276685
741373,366275,1015475,887061,337082,2984243,703893,734097,103866,152778,712744,928743
970408,500692,1681407,1118887,437946,3047076,694278,939997,104485,150908,1367621,2289930
968600,492820,1324011,653012,232174,2897227,693299,501026,57532,142138,1021241,2281832
1023822,412582,1046228,703202,328083,3076771,684483,716696,123989,174961,736226,1633879
1021362,597575,1396705,943925,328345,2721999,475786,709261,128167,125959,734316,2309790
1006761,607124,1734523,994220,330089,3558511,871343,911427,182084,237497,1041672,1573965
1269707,534055,1359835,906819,438395,3513927,902862,719315,115949,214463,1067624,2339820
1020019,587098,1391787,932138,226126,2652550,684620,713146,80090,122654,1057266,2311074
1031497,702845,1764359,965931,328409,3833951,682376,713094,156132,222688,1068778,2306355
1014762,588386,1393116,937626,333010,3111657,486123,507722,130102,178554,724937,1602102
754072,416391,1058971,943737,329030,2732704,481649,715333,126230,181076,1072658,1625847
1017327,751880,1716629,944760,320552,3574539,868633,905624,125212,177449,1191086,2317421
1062431,641869,1458435,1010706,334438,3418294,482084,503247,154128,209138,789748,1658432
845864,491161,1178720,1038223,336144,3065109,484566,727535,152832,214105,1147845,1714375
784762,454986,1436603,967069,338696,3158525,702179,733708,78895,128964,1109357,1673263
1068597,649282,1467508,786578,227860,3421633,683241,497766,106480,212376,1120592,2343978
772668,448641,1079378,948033,328296,3145401,681885,710267,133172,132862,748392,1610900
1103893,820010,1879631,1278468,337331,3651653,911824,905476,152422,263806,1143278,2406689
1093883,507245,1153283,810064,328014,3516996,482426,503268,159092,218589,1143547,2356535
831684,491167,1155683,1037020,336899,3523009,700653,729925,154539,154806,800735,1674342
1069033,639396,1471263,1020198,229495,3001881,684743,716948,102531,153196,1123639,2342345
813980,644424,1493082,793321,230856,3480010,693651,722770,157357,208877,778304,1653015
1097937,669774,1514856,1293964,441341,4116307,694317,724572,209108,274765,1157640,1677102
1035335,611144,1423843,972384,316650,2791149,501054,711132,90208,134647,1082176,2325486
785308,649065,1434925,739784,229322,3234621,684878,718805,167654,216341,768589,1603896
1243479,667353,1688543,1124830,429334,3109648,681029,925273,112224,112156,1021665,2927260
734444,398676,1371957,911363,229833,2588877,691396,722121,124193,169397,1055422,1577651
1123619,788930,1547344,1091078,434410,3929992,891664,720005,214112,320766,1197521,2363412
1115966,795315,1543596,1081627,336344,3441511,491351,513446,207099,208174,853236,2366640
818566,496992,1192959,1029971,227856,3123221,686642,717372,165353,222614,1132586,1631807
813011,640803,1463957,1019022,319988,3593205,666163,509681,105029,212373,764804,1602055
1107416,491685,1164080,810127,338889,3554148,485605,508624,157470,214493,1157606,2414449
823893,522548,1149691,1031284,330583,3521390,685669,712057,159266,157098,790463,1654856
1090898,859853,1861717,1286348,335042,3614195,899965,938149,167583,222632,1139603,2332375
1085462,498675,1161212,818428,333168,3125633,486155,720072,163150,221879,1141937,2349363
772087,446038,1412348,960273,328230,3168256,681074,711282,134844,138995,760133,1613868
1046429,623110,1443842,811540,234676,3353544,679297,485953,84014,191056,1091389,2322562
1064871,487171,1118752,776067,329120,3453695,686407,717398,152264,210917,779579,1624992
1050595,614032,1783396,1224750,431970,3352135,681527,925607,195223,199397,1100993,2326731
1084282,657891,1484623,1014548,232426,2906430,699351,507341,101032,206590,1144277,2412814
779545,465951,1099703,751059,331653,3262052,691570,721512,141782,197572,754619,1622517
1009438,570606,1379650,926362,329561,3127647,475777,495512,124732,121009,715365,2290672
726339,390040,1661604,1104290,333269,2969819,896965,937194,135336,188767,1351668,1563796
990128,549048,1352630,1108677,430345,3442200,684659,715037,161650,212605,1030935,1602800
1051229,621076,1440189,970076,329174,2844954,477103,714448,97491,141762,1099287,2335759
778899,454523,1428707,744207,227366,3255225,683720,713778,142432,194974,1084389,1627229
1080426,667059,1517098,1051272,333643,3623218,692724,508720,111780,217715,794696,1630631
1059551,466033,1112873,780825,335243,3003123,483110,728036,143051,200670,1120238,2349197
799479,466366,1457106,1000012,328484,3416245,683200,713280,101297,150142,904453,1633027
1350416,848518,1828556,1032360,333318,3792828,903804,728976,166737,274679,1145469,2372153
1035021,453541,1073039,733236,340882,2735240,491792,738858,130544,179753,1094071,2372591
768878,434231,1432899,973280,331626,3294213,688884,715841,134566,134285,748871,1630418
1015387,587506,1385727,694999,232151,3058727,480082,499741,126737,175784,1069374,2331380
732523,404670,1021639,916158,330665,3061425,685801,717054,125838,175696,722711,904883
1002176,722266,1719980,1145471,426428,2985651,723237,947112,110797,155939,1045182,2322356
1223111,591366,1660693,847547,231467,2888125,690805,719687,125728,179881,1351884,3011006
747775,411195,1039725,940755,336041,3203045,698046,727711,134454,183889,736103,911780
1027547,624750,1402325,951534,329128,2685068,474840,712951,90103,134040,1083509,2331488
1027459,430602,1389471,701639,323410,3683363,880340,916929,183121,237597,1397350,2290124
1246867,588212,1401859,982830,431631,3646500,889235,714884,136043,238012,1070775,2243435
1001427,596011,1364212,925656,320307,2692990,459985,694323,88087,130201,1032954,2266120
774481,442284,1061524,714611,332004,3161887,693804,724808,135564,187184,756140,1664868
1022018,575308,1404212,947239,334269,3172657,486747,505236,138544,135745,733395,2345038
790738,466120,1106619,979583,229804,2885001,692943,719898,146892,196975,1093644,1660482
1004001,734747,1723161,949988,332985,3597505,895240,933515,125342,176179,1068424,2306064
1020731,607529,1391456,945778,328192,3128105,476487,497697,139693,186719,740901,1617899
733485,387913,1022022,911077,254307,2669876,631871,708596,119247,169265,1039578,1575355
741271,567083,1361748,899720,330109,3049084,689720,718903,66090,107060,702370,1609795
1104857,695736,1542040,1076356,343768,2742747,478910,717624,136526,188214,1159635,2354646
730393,421241,1363248,689269,229558,2964151,686818,717504,121600,166552,1038526,1553826
1024022,601802,1408975,1184515,433280,3630825,681608,711438,174761,170901,1045901,2279710
1017944,559750,1392225,939391,226566,2687972,689559,722731,78139,119981,1052370,2292889
3412112,2477661,5309760,3450880,1275910,6542186,873960,1653810,922334,1032104,4385209,8116540
1159876,832256,1584050,1112191,345344,3447196,491812,516901,226437,222623,872870,2407302
789563,516521,1109652,1012421,233045,2849417,687589,721116,169585,215726,1114173,1574472
1317152,969028,2120477,1220321,430010,4261123,1091264,926954,141898,244942,1410189,2969533
1019874,607312,1414787,960698,335099,3214357,484486,510135,138537,186723,720895,1571272
781362,515084,1080656,987967,331702,2859134,478630,714210,162427,214368,1105124,1586675
807156,683526,1463354,1020550,330928,3388010,682562,710509,121116,161554,971299,1601166
1023729,586734,1398564,715179,229473,3151799,486018,505799,129463,179247,1074689,2330891
1031933,634641,1439899,1223290,436708,3372127,692482,935402,186971,248549,1086576,1616901
799898,484555,1460015,1008797,335956,3438829,690930,719673,95240,139779,1111840,1638278
1033205,595060,1428029,731976,233249,3183451,697658,505929,82295,179255,1094418,2382709
977440,364735,995383,666818,334848,2938208,693781,721511,100814,146632,693959,1611240
991520,541553,1360092,913102,336522,2587006,479893,725039,70317,109220,781973,2298428
698725,327304,1310498,662328,229940,2936421,685066,713572,86544,136423,1000002,1557456
1228557,510673,1343069,890570,441021,3268557,905536,723051,95814,188318,1026241,2298309
1004561,563198,1369944,909180,231880,2568066,691431,722544,67612,113180,1052085,2327127
711092,489130,1330559,668826,229313,2893998,689744,720836,94137,140753,681117,1576934
1022651,585444,1395468,953849,334620,3158266,484537,506190,134321,185776,733843,1622262
762913,438980,1066103,963853,325855,2730988,499563,721778,140431,192381,1092425,1627966
1018183,740143,1713556,926171,320775,3550139,876649,915951,119510,169824,1090638,2348277
1254777,700634,1713099,1160542,426667,3630080,670067,698460,159202,213031,691081,1612149
746385,407850,1034099,940294,335992,2660823,484384,722543,128038,177188,1074123,1609496
771876,464759,1412215,971662,325143,3282017,674218,703977,89015,134081,1079992,1598727
1015255,593909,1401609,721485,228902,3083987,691658,507656,80162,179631,1068978,2343533
1284737,577478,1393834,948360,433109,3253103,688397,929474,172337,234206,1080734,2342375
777413,460894,1440922,989202,326870,3331376,680334,708920,90684,137689,1002720,1603619
1063175,648391,1467039,788208,232433,3401779,699884,505889,106242,211546,1138041,2368525
1111408,522459,1154307,828706,341096,3565442,703806,735130,163994,222132,826642,1693028
1051973,661174,1448750,1004156,335572,2846711,487067,719444,140126,150170,786003,2373233
1062541,636861,1812384,1242035,335183,3367027,905613,722724,144379,253743,1466634,2382441
778905,435602,1073404,753143,335817,3312065,696218,725252,130880,190473,770011,1619277
1045886,639086,1441412,1003952,320195,3047225,484512,598372,148490,153589,745213,2287082
845312,683055,1521832,828979,229350,3664940,689461,719094,154570,215119,814727,1700963
1333030,673267,1477827,1035206,432382,4028871,684730,712463,199239,265350,1126742,2336090
796182,461538,1125729,1020635,335751,2970582,478081,722764,148364,209099,1130111,1640852
1085145,640113,1823625,1020210,332432,3989554,888689,926466,147749,206126,1461947,2385208
1346695,653820,1487558,1038154,433019,4052891,890093,714035,154454,268850,1123509,2323625
919243,439452,1077642,853937,331545,2832968,480733,714609,131913,185091,1087427,2123475
739058,401544,1377568,924523,334261,3056676,691339,720884,68877,113145,1062478,1590943
998877,554083,1371020,692843,230398,3151054,683599,497187,66701,164366,1042029,2302064
1285447,634165,1392878,936354,439102,3153327,695505,940290,185290,239587,1087713,2314888
808330,448050,1480162,1030122,337125,3526019,697366,726139,147886,148345,793765,1646197
1089091,640691,1498299,1038840,234439,3169188,693375,500363,99555,206493,1133572,2402093
885187,518557,1150147,817791,329626,3559137,679059,711592,161446,219714,801633,1627634
1075856,650443,1486618,1030928,331344,3140871,481613,717154,145909,149829,782744,2363546
1105082,664875,1860303,1279833,332818,3550666,900916,729954,156755,269513,1497449,2414749
817498,496272,1150952,818498,329258,3532084,685526,715842,157185,212627,790478,1656525
1114671,702948,1537155,1072227,337681,3654361,489469,509176,174265,174863,823069,2396952
813343,472372,1136996,1021138,228073,3050339,692489,721849,151298,207168,1127629,1663521
1049468,613845,1435500,981427,335266,3241218,682239,508509,98402,185311,746405,1633198
801968,473173,1102418,964677,325846,2789765,459391,702651,135453,193094,1081609,1677116
1043328,648985,1799849,1020154,331560,3904837,890881,930010,153061,208249,1444546,2339406
1058571,650288,1450710,998907,329949,3385302,686558,500536,95518,200607,770208,1649409
1352451,707832,1498967,1048386,429870,2979971,478892,924525,228954,286483,1488878,3055835
787431,465814,1448600,1003886,335900,3370847,695037,725574,136181,133151,756736,1655144
1000638,586510,1391539,937661,228697,2696729,694054,510431,77482,173966,1062531,2300480
1200623,542951,1347504,899202,428676,3029536,665568,920537,160151,212040,1053834,2329788
736764,401872,1368706,923271,334903,3093433,689505,721303,122662,109497,714640,1579204
1050693,623135,1440091,982479,232282,2870523,701863,518712,85338,180897,1093710,2392483
774738,471511,1104537,774536,331928,3356454,685009,717249,144472,196067,748115,1600530
1081932,663568,1481808,1037037,334440,3555873,486725,507759,159265,160241,787120,2354298
1088650,646291,1476195,1253925,323565,3503903,886460,837500,149500,258293,1449360,2356377
818027,492717,1142493,804308,340113,3512346,702965,732170,154975,209138,787726,1664900
1052075,617683,1441890,990920,335313,3293077,486816,507925,136188,133309,749762,2355314
747666,431930,1046785,942952,228693,2681895,693187,723799,127382,173361,1055768,1627749
766004,596940,1406295,958702,331060,3191057,688940,719262,82723,125803,741253,1627148
1281888,579489,1394160,944093,435103,3024576,690239,936885,177528,177667,1058825,3062338
736575,570098,1365485,916705,328871,2953738,678705,713232,76535,118451,925149,1606064
1004100,593186,1370271,699559,229617,3034348,474211,495588,123949,168955,1040575,2315909
974998,519496,1330305,1119816,330972,2990383,875014,915350,160248,209646,1002364,1529416
1007076,566871,1381238,934134,331677,2568266,478953,716542,78942,120997,1054506,2306995
777088,448720,1434224,758764,233538,3212239,689519,720231,131457,183669,1102101,1657679
1258910,567878,1363484,921743,436758,3381575,893798,722397,116937,216549,1050908,2326748
1029892,606016,1409436,966846,331632,2761111,478690,716806,97035,128962,807208,2330718
