cpu_clk_unhalted.ref_tsc,l1d_pend_miss.pending,cpu_clk_unhalted.thread_p,uops_retired.stalls,br_inst_retired.all_branches,idq_uops_not_delivered.core,mem_inst_retired.any,mem_uop_retired.any,memory_activity.stalls_l2_miss,memory_activity.stalls_l1d_miss,cycle_activity.cycles_mem_any,uops_issued.any,br_misp_retired.all_branches
1308929,2180575,2089620,1641643,341464,5478897,688520,714069,642712,691470,1021032,881448,2845
707674,815400,1007122,1025823,345208,4426740,732786,775876,324105,371202,1356900,1650198,3041
1609150,1089738,1683648,965148,239685,3604859,726314,748566,354003,399080,1583614,3053079,5954
1531235,1861705,1964637,1515916,330628,5267079,481874,507814,469897,573393,1202642,2419094,4843
988106,1242232,1697915,1244836,351935,4387515,734705,767158,344550,311599,570241,860883,3688
660788,676104,1258277,909604,349136,3943414,710432,732845,256330,301998,1210555,1591994,2915
1714481,1660776,1833126,1252200,230342,4683783,788492,720858,480535,526986,1830617,3090766,5412
1649853,1717440,2275855,1689889,471540,5142114,502595,525154,378211,469066,1370934,2963320,5909
932646,962834,1612678,1148028,344748,3965918,699254,730162,260522,249491,483678,836017,3724
812152,1098908,1378847,1051785,337292,4698652,717859,749103,424607,478444,1390838,1595777,2903
1087389,1368205,1485788,889907,242412,4384307,720375,742100,454432,510384,1446470,2370472,4019
1224989,951862,1574457,1100194,229612,3411540,266263,508162,203545,304592,1240140,2423461,4862
1423546,1316275,1745479,1279911,355194,4486475,732251,518708,195395,249998,957443,1779961,4635
1113278,1765750,1953083,1747735,463118,5692207,926973,965440,572574,627800,1117399,875552,3024
919172,886874,1246227,674530,229602,3544084,719106,759077,285714,324684,1252099,2361996,3590
1287413,1078668,1642609,1201860,242043,3607283,271323,518547,243238,356215,1248329,2278491,4308
1490440,1925730,1991536,1517534,339745,5369381,698129,506518,500509,471831,1187457,1655714,4982
918746,851727,1620092,1173696,351150,4314741,735068,765675,276991,322044,857207,850854,2959
1056483,773003,1292415,1030677,353218,4649273,931692,956090,327125,393563,1604836,2309467,3943
1460669,1908356,1945126,1235258,229850,4298852,501708,529539,588128,642639,1626835,2427350,4249
1232925,1107772,1660405,1209726,350595,4222830,498629,520795,163215,265659,862379,2257728,4916
967686,1043306,1648118,1188593,349002,4107384,708271,740078,270197,245125,479444,854247,3848
929970,1583392,1620602,1299443,343062,5492278,728191,760782,653106,702239,1657673,1622010,2882
1539352,1054007,1681316,1212495,238360,3745437,494388,753222,330231,378146,1547353,3093049,6327
1582480,1190505,1954413,1356617,434797,4498457,681882,511670,121879,274386,1245338,3152408,5728
1195656,1911520,1946751,1515940,336262,5373885,697976,726860,580159,568764,818977,855295,3713
667258,1039809,1374697,1293617,345872,4427305,694427,725546,340528,382072,936024,868515,3026
948298,788804,1250977,688025,234834,3585836,728565,762859,291004,335465,1286145,2344581,3733
1473380,1749763,1921822,1450311,238549,4506546,270554,506143,452771,545743,1413765,2268954,4948
1677868,1639490,2220418,1604140,451168,5220969,921037,741229,402618,384613,1031936,1643554,4712
638686,624216,1219045,1124317,351415,3940324,731604,765460,252256,309552,1213452,863838,3003
1222346,1404221,1489190,858147,199565,4182405,692650,712034,423936,480883,1363632,2312187,4104
1381786,1652821,1871268,1428357,234022,4528712,266538,524711,399702,520647,1503485,2472854,4730
1197926,944184,1589727,1140857,349415,3901313,722317,519820,186002,162313,814133,1549090,4606
