cycle_activity.stalls_l3_miss,machine_clears.memory_ordering,mem_trans_retired.load_latency_gt_128,mem_trans_retired.load_latency_gt_16,mem_trans_retired.load_latency_gt_256,mem_trans_retired.load_latency_gt_32,mem_trans_retired.load_latency_gt_4,mem_trans_retired.load_latency_gt_512,mem_trans_retired.load_latency_gt_64,mem_trans_retired.load_latency_gt_8,mem_trans_retired.store_sample,memory_activity.cycles_l1d_miss,memory_activity.stalls_l1d_miss,memory_activity.stalls_l2_miss,memory_activity.stalls_l3_miss,rtm_retired.aborted,rtm_retired.aborted_events,rtm_retired.aborted_mem,rtm_retired.aborted_memtype,rtm_retired.aborted_unfriendly,rtm_retired.commit,rtm_retired.start,tx_mem.abort_capacity_read,tx_mem.abort_capacity_write,tx_mem.abort_conflict
0,230,0,0,0,0,0,0,0,0,2608760,1079427,476025,95375,0,0,0,0,0,0,0,0,0,0,0
0,333,0,0,0,0,0,0,0,0,3114300,1070557,472085,87929,0,0,0,0,0,0,0,0,0,0,0
0,215,0,0,0,0,0,0,0,0,2599850,1002940,425777,46194,0,0,0,0,0,0,0,0,0,0,0
0,180,0,0,0,0,0,0,0,0,2605120,956067,424976,72168,0,0,0,0,0,0,0,0,0,0,0
0,223,0,0,0,0,0,0,0,0,2592924,1064910,463067,89654,0,0,0,0,0,0,0,0,0,0,0
0,223,0,0,0,0,0,0,0,0,2638928,1085179,486386,122113,0,0,0,0,0,0,0,0,0,0,0
0,251,0,0,0,0,0,0,0,0,3093630,1000470,432451,54664,0,0,0,0,0,0,0,0,0,0,0
0,260,0,0,0,0,0,0,0,0,2625925,1063824,470507,86680,0,0,0,0,0,0,0,0,0,0,0
0,315,0,0,0,0,0,0,0,0,2600894,974824,412872,36842,0,0,0,0,0,0,0,0,0,0,0
0,258,0,0,0,0,0,0,0,0,2581665,1017633,431344,59956,0,0,0,0,0,0,0,0,0,0,0
0,298,0,0,0,0,0,0,0,0,2613883,979753,386170,589,0,0,0,0,0,0,0,0,0,0,0
0,274,0,0,0,0,0,0,0,0,3128461,1021611,438771,32155,0,0,0,0,0,0,0,0,0,0,0
0,260,0,0,0,0,0,0,0,0,2615329,987555,413183,33503,0,0,0,0,0,0,0,0,0,0,0
0,289,0,0,0,0,0,0,0,0,2629306,982597,403167,20886,0,0,0,0,0,0,0,0,0,0,0
0,240,0,0,0,0,0,0,0,0,2612981,1117462,499229,514261,0,0,0,0,0,0,0,0,0,0,0
0,228,0,0,0,0,0,0,0,0,2612840,1025849,428060,30248,5129,0,0,0,0,0,0,0,0,0,0
0,229,0,0,0,0,0,0,0,0,2631205,1006308,430294,39261,0,0,0,0,0,0,0,0,0,0,0
0,363,0,0,0,0,0,0,0,0,2589367,1006698,423254,65397,0,0,0,0,0,0,0,0,0,0,0
0,262,0,0,0,0,0,0,0,0,2615139,1019839,436871,55096,0,0,0,0,0,0,0,0,0,0,0
0,275,0,0,0,0,0,0,0,0,2591847,1125263,508243,124451,0,0,0,0,0,0,0,0,0,0,0
0,255,0,0,0,0,0,0,0,0,3399732,1104515,506828,135721,0,0,0,0,0,0,0,0,0,0,0
0,266,0,0,0,0,0,0,0,0,2607944,1051752,470257,89002,0,0,0,0,0,0,0,0,0,0,0
0,292,0,0,0,0,0,0,0,0,2558615,971415,416013,36013,0,0,0,0,0,0,0,0,0,0,0
0,312,0,0,0,0,0,0,0,0,2618618,1011751,431397,44736,0,0,0,0,0,0,0,0,0,0,0
0,384,0,0,0,0,0,0,0,0,2592271,1092750,505491,103534,0,0,0,0,0,0,0,0,0,0,0
