decode.lcp,dsb2mite_switches.penalty_cycles,frontend_retired.any_dsb_miss,frontend_retired.dsb_miss,frontend_retired.itlb_miss,frontend_retired.l1i_miss,frontend_retired.l2_miss,frontend_retired.latency_ge_1,frontend_retired.latency_ge_128,frontend_retired.latency_ge_16,frontend_retired.latency_ge_2,frontend_retired.latency_ge_256,frontend_retired.latency_ge_2_bubbles_ge_1,frontend_retired.latency_ge_32,frontend_retired.latency_ge_4,frontend_retired.latency_ge_512,frontend_retired.latency_ge_64,frontend_retired.latency_ge_8,frontend_retired.stlb_miss,frontend_retired.unknown_branch,icache_data.stalls,icache_tag.stalls,idq.dsb_cycles_any,idq.dsb_cycles_ok,idq.dsb_uops,idq.mite_cycles_any,idq.mite_cycles_ok,idq.mite_uops,idq.ms_cycles_any,idq.ms_switches,idq.ms_uops,idq_uops_not_delivered.core,idq_uops_not_delivered.cycles_0_uops_deliv.core,idq_uops_not_delivered.cycles_fe_was_ok
0,21350,126926,173142,30,15613,0,19547,30,3212,10809,60,48820,600,6425,30,60,5925,0,1320,41247,102036,3092,1152,14667,180342,25306,576161,113243,28257,286098,3133925,332966,1137851
0,4321,105155,53501,210,17163,0,19236,0,4586,10801,0,50466,480,4921,0,0,20085,0,809,32730,60924,3210,1122,2464100,275335,36464,899795,112665,28149,250916,1967370,217299,233379
25,25218,135106,48128,1980,17582,0,19742,60,2952,13982,60,50413,570,6420,0,0,4890,0,659,32232,17680,3217,1164,14859,177252,25001,581590,112679,28259,252668,2001617,325105,1097470
0,4371,105038,57093,0,15529,0,18619,0,3093,10511,30,50514,540,4986,30,0,4624,0,3601,79424,211658,441225,172974,14392,262966,35002,959074,152740,31106,285556,2127711,233884,219048
25,4453,101406,51098,0,15706,0,19882,0,3063,10332,0,233788,450,5135,0,30,5826,30,1345,48624,26216,4014,1316,13604,170849,24535,500752,113035,28699,254777,1946822,221752,212440
0,21392,126153,51654,0,17328,0,18767,0,3033,10240,79,50227,660,5524,0,0,4565,0,654,35156,63138,2971,1068,13386,171071,24911,885364,132671,36070,311247,3090705,328880,1902492
51,5097,102798,80327,0,15677,0,19581,0,3063,10150,0,49825,660,23004,30,0,5465,0,810,80939,207847,476966,170076,14790,178695,24986,571176,118695,29951,267111,2121295,245352,343667
3003,42852,163260,46716,268,15620,0,106739,59,3016,10483,59,50556,597,5256,0,29,6271,0,746,31980,24835,3254,1139,19162,202229,30181,4097563,525204,202114,1725720,43611523,5074705,15631407
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1708,0,0,0,0,0,0,0,0,0,207309,11513,4992,33345,1654423,222708,1079383
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,0,0,0,0,0,0,0,0,0,131425,6661,2643,18827,510379,54921,617695
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,553,0,0,0,0,0,0,0,0,0,104529,5111,2148,14967,395635,40818,586654
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1203,0,0,0,0,0,0,0,0,0,238791,13441,5785,37981,1266231,144066,1391209
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,789,0,0,0,0,0,0,0,0,0,128032,6845,3139,19486,673008,77954,726084
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,751,0,0,0,0,0,0,0,0,0,155192,7556,3087,21346,592092,62856,765663
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,0,0,0,0,0,0,0,0,0,0,5919,2538,17177,462188,49540,606154
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,9516,4016,26196,987155,121721,831712
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,830,0,0,0,0,0,0,0,0,0,0,7126,3089,20832,517550,52165,802333
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,647,0,0,0,0,0,0,0,0,0,0,4399,1984,12781,382931,38654,602732
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11463,4907,33562,910746,95408,1341401
0,18342,20975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,7755,7381,583,264,0,0,0,0,18268,4128,28653,833631,95686,841176
0,20696,23056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,6958,4645,189,84,0,0,0,0,0,3678,24101,751445,85917,808612
16,16808,21280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,5733,4937,205,103,0,0,0,0,0,3359,23193,642463,72655,690491
0,14412,17861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,6677,4665,156,72,0,0,0,0,0,2374,15820,517863,57921,622797
0,21591,33131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,8097,5856,31648,22884,0,0,0,0,0,4309,30046,824530,87186,1147580
0,59610,100264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20980,128239,169023,87550,1138417,46252,0,0,0,19817,151360,4331431,548980,2365143
12,10121,14954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3645,21159,469874,53371,378495
3,11755,15986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2781,24186,501012,57194,412622
3,10948,16255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20661,470776,52430,413904
12,16866,34176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48827,872258,96417,720592
0,10388,14800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18531,434960,49451,414537
0,11271,15843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19545,465417,52475,446054
0,9512,16356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27669,452565,51484,381749
0,15525,23027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53795,1098923,97090,581083
0,11327,16814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,705104,55035,452515
18,16469,24163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,929683,78121,603891
6,9459,22991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1078828,64428,393563
0,10310,15295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,652073,51221,383477
0,7450,16883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449629,35460,439252
0,9773,14844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,567261,48011,365122
0,15367,19282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66886,558341
21,11095,20213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59204,453685
6,9892,16814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56239,390511
0,11147,17413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81212,462768
0,10025,14536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59758,409111
6,17008,26816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171922,595601
0,10340,18783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381024
6,7696,15541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387658
0,10101,17246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459037
0,10564,14408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422719
3,16637,29715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1308422
6,13858,22681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,908565
0,11016,18844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,9591,19558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10779,14757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10471,14941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,12909,22554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9401,16220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,89219,74643,8595,117,4369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5755,111918,55139,0,13454,780,20752,60,3423,10631,0,265001,901,5585,0,240,4865,0,12215,459484,166432,507231,198940,14595,180155,25743,592149,112950,30041,267770,2343867,263704,285617
34,27632,126812,54085,0,15767,90,20544,30,3363,10450,30,61118,780,5345,0,0,6246,0,870,35941,21420,3348,1235,17397,198720,29035,564953,111240,27699,249288,1938560,225687,1448334
0,4264,103502,54568,0,17476,0,18290,30,3093,13002,0,52065,690,24235,0,60,4685,0,1020,125122,399858,935404,326911,14300,176644,24976,902996,136183,38239,330663,3137788,323687,1031120
25,22744,126259,63849,0,19191,0,122000,0,3363,10750,0,71534,900,5225,0,30,6066,0,990,35188,24772,3250,1105,13905,184074,26488,607311,118468,27932,250764,1980343,227858,285576
27,4752,108957,52359,0,16270,0,25620,30,3242,11258,30,50769,630,5673,0,0,5193,0,810,34128,198355,474856,182722,2591996,173709,24820,578162,136335,38338,331184,3218839,338350,1071135
45,4455,100404,50638,0,15316,0,18709,30,3183,10481,0,50532,600,5225,0,60,4895,0,930,34228,46314,3731,1165,15399,174431,28175,658508,127965,32790,250915,1923151,211537,181003
25,22813,151984,52468,0,16638,0,19670,0,3874,11082,0,50573,690,5315,0,0,4745,0,1140,34319,25964,3378,1117,13844,170537,23860,563451,109399,36791,318152,3194856,349467,1191643
0,20157,123326,48226,0,15977,0,19462,90,3783,97369,60,51359,600,5285,60,600,5225,36,990,36258,61399,3408,181499,2461311,287016,39679,636548,118379,29381,251241,3800906,436375,1047799
141,22732,132059,305584,0,15136,0,18438,0,3303,9358,30,50844,750,4955,0,60,4956,0,1080,34875,56642,3145,1008,14317,174877,26074,601458,118737,30192,256016,3236443,348842,1165125
0,4050,99748,51028,0,16607,0,18799,30,3904,11232,30,50062,570,6096,30,60,5104,0,870,32115,56796,3175,1021,2469801,273077,36698,910455,121242,30440,275833,2170950,250225,271312
0,4269,100118,49703,1624,25699,0,19790,30,3303,10960,60,49463,630,5345,30,60,6186,0,870,40267,54136,3372,1037,13424,176032,27089,712121,133546,32860,271031,2172776,244687,274939
25,20462,132534,49770,60,15916,0,18951,30,3063,10270,30,64371,600,5285,60,60,4744,0,780,35823,43375,3280,1088,14235,271415,36383,900382,137122,28353,279566,2264251,361505,1152982
25,4113,105482,52124,60,22016,0,19575,60,3242,10448,0,426101,690,5133,0,0,4923,0,3870,83591,210340,435058,180771,15177,176130,25078,579826,112632,29666,265561,2100918,238069,316217
35,31991,149343,52244,0,15804,0,20275,30,3063,10571,30,51505,720,5466,30,30,4745,0,1020,36588,52418,3220,1075,13784,173653,24828,886437,135933,36505,330937,3483453,370793,2340333
0,4206,100706,51649,240,16069,0,18770,30,3123,10121,60,50823,630,23515,0,0,4594,0,720,72965,175996,454730,184914,19284,218230,31415,578119,112322,27894,250681,1898638,215377,231911
0,21157,125170,50692,0,16395,0,112827,30,3243,10361,0,51895,570,4955,0,0,4805,0,960,42338,33468,3318,1078,14469,162188,23313,590690,113451,28533,266642,2015074,222329,217087
0,4183,101180,51985,210,17271,0,31681,60,3302,9912,0,51716,720,5165,0,30,4715,0,960,32545,211180,429388,163071,2312299,193912,25091,582475,137124,36648,315095,2941536,307313,1067905
0,4568,108609,50994,0,16757,0,17693,120,3244,10721,120,48873,570,5165,30,30,4805,0,1110,37775,60509,3130,1021,13957,175112,25301,586260,112817,28300,266260,2066167,236319,311861
0,29731,173230,56884,180,15647,0,18321,30,3183,10450,30,46761,570,5165,60,30,4744,0,1080,39680,55112,3633,179777,2467719,293841,42452,658057,123350,45249,378134,4289157,425512,1752171
51,4440,106240,51414,30,16486,0,19039,60,3183,63671,0,51353,630,5646,0,270,5739,0,960,34556,62652,3288,1081,15631,182259,25398,586982,113460,28181,266415,2082540,238834,298780
0,21681,128322,183421,90,17865,0,18770,30,3462,10331,0,52798,660,5165,0,0,5843,0,990,35146,25454,3423,1159,15601,174343,24980,591667,112797,28277,267036,3184781,331288,1037268
0,4614,110215,53695,0,15617,0,18740,0,2905,10572,30,48643,570,5886,30,0,18438,0,1050,38435,22241,3430,169241,2477168,270867,36211,578556,111958,29493,277573,2090523,228706,204648
0,3726,97218,164654,119,16606,0,19701,0,3093,61862,0,52376,510,5165,0,0,4684,0,900,31122,21100,3108,1015,13289,181897,24926,636362,122740,30719,285619,2140610,230357,200334
0,19732,124692,50184,0,20572,0,19070,30,3032,9972,0,47813,540,4895,30,30,4445,0,1663,48117,23318,4135,1341,4935532,357006,46068,1016962,112016,28192,252037,3021298,314828,1082102
0,4226,98277,51053,0,44687,0,19100,0,3093,10931,40,53946,720,5585,0,60,4626,0,611,34715,26673,3149,1085,14039,182391,25001,579698,112174,27903,250035,1883498,208782,195410
0,18354,125811,78280,0,23433,0,19400,0,3063,10030,0,47965,720,4864,0,0,4714,0,930,31962,19387,3340,1075,14235,171812,34904,874328,140300,37781,263541,2008429,311405,1053399
0,4480,106740,46692,270,17180,0,18169,30,3243,9881,0,51836,3063,5015,0,0,4685,0,3841,76147,162643,465403,189074,13980,172528,24762,574560,114207,29751,267454,2063998,225380,207515
29,23087,129127,51744,0,21893,0,20422,0,3183,12703,30,50182,540,5255,0,0,6066,0,1140,38836,23662,3450,1047,15431,174111,24926,573774,111692,28207,260130,2116065,233465,221311
0,4136,98060,47186,0,16455,0,20421,30,3934,15915,0,51505,605,4865,0,0,4504,0,840,117457,377492,765509,255052,2410512,186201,25601,915652,136438,36595,316802,3018630,313895,1054102
25,22998,127505,50992,30,30041,0,19099,60,3243,10030,0,46555,3432,5676,0,30,4474,0,1020,40217,48043,3761,1231,17418,188419,26803,624356,119728,28690,254145,2042932,233513,328578
0,6595,102290,51352,0,14123,0,17927,30,3213,10631,30,48357,720,5375,0,30,4385,0,930,36841,207750,497485,187946,2746169,175546,24948,907085,134740,36933,310119,3156157,331219,1423539
0,3738,95558,53068,30,15166,0,19011,30,3123,9700,0,50334,480,21743,0,0,4444,0,810,33733,37033,3535,1246,17594,228370,33776,646292,121813,29622,245226,1829549,214773,464669
0,38229,147425,49107,0,16665,0,18167,60,3483,11021,30,49875,540,5135,40,0,4504,0,780,33899,20759,3363,1073,13252,164015,23519,582377,111129,37435,309265,2895321,300483,1171535
25,4131,100260,50087,60,16188,0,28292,60,3123,10030,60,48049,600,4745,40,300,4654,0,810,31346,93985,452692,180674,2459222,278221,26442,605518,114098,28871,239395,1827110,208536,440266
85,26412,139126,237676,0,16336,0,18252,90,8918,11201,30,49366,690,4834,0,0,4414,0,1080,36794,27075,3198,1014,14160,180383,25991,595857,116500,29111,299061,2893670,303259,1223281
0,4558,97191,49974,240,16427,0,17658,30,2973,9878,30,49492,540,4865,30,30,18558,0,1080,35986,60766,8460,170645,2455413,292726,42896,608758,110358,25386,206183,1795799,202966,379644
51,3981,97011,49762,2132,16338,0,18229,0,3123,57271,30,49883,720,4745,0,0,6088,0,840,29394,27705,6471,2017,24294,191467,26376,602315,108321,25770,202475,1757106,203120,335889
0,19688,115738,46324,0,16621,0,19111,0,5074,9720,60,64502,540,4860,0,0,5097,0,569,28406,59148,6029,2118,2479098,265041,35276,858663,85263,22123,267066,2743684,284890,1009779
25,4284,93596,45225,0,16156,0,23663,0,2763,13213,90,50362,540,5165,0,0,18738,0,570,27381,49704,4691,1813,22546,153961,22426,531496,84448,22085,192858,1716874,198758,276206
0,35159,129292,45797,1531,14986,0,17054,0,2552,10811,0,44021,270,4565,0,0,4384,0,570,27759,29478,4316,1657,21105,243445,33087,903344,126313,25578,210674,1758565,381857,1796701
25,4342,87215,43452,0,15166,0,15166,30,3183,9161,30,236529,570,3843,0,0,3573,0,5281,120674,300567,828570,354418,16833,147517,21427,447433,78200,20133,180959,1617502,191048,215948
25,52148,132483,45348,0,41588,0,15616,30,2882,7897,39,44747,420,3603,0,0,3243,0,621,29499,26117,4051,177177,2318198,243797,34409,546725,89868,23668,191458,1736775,313366,1903917
0,3552,83192,68378,0,14294,0,13874,0,2402,8468,0,43727,540,3904,30,0,3874,0,720,72707,252321,469227,182313,16150,148554,32943,813215,111256,31221,188416,1569772,171309,157504
0,3829,94274,37680,270,14115,0,106931,30,3213,8559,0,45085,2733,4384,0,60,3694,0,720,26573,63810,3806,1321,16204,150880,21180,490313,82423,22379,201118,1636176,187144,159805
0,20456,115763,42111,0,14332,0,15760,0,2282,10981,30,42831,450,4024,0,0,3965,0,870,35755,223947,533127,206567,4062787,169355,26318,555453,142101,42378,316054,3347310,342599,1247043
0,3453,82938,43731,0,15139,0,14927,0,2553,8088,0,51166,570,6826,0,0,3604,0,600,25074,26649,3979,1549,20631,168491,22295,492128,82839,21421,189656,1590657,176893,198400
0,22041,135332,47392,0,14752,0,15561,0,2403,8110,0,39988,540,4649,0,0,3665,0,630,28938,23456,3143,1236,16616,147139,20452,480590,82383,31047,263559,2779914,288998,1008787
32,3300,93612,42644,0,15316,0,15590,0,2403,8291,60,50228,480,4234,0,329,3950,0,693,28230,34810,268002,168474,2331444,252189,23333,493696,82558,23054,206548,1689368,192498,172078
0,2723,81859,167372,0,14689,0,15588,29,8080,10259,0,56050,600,3979,59,30,4445,0,512,29067,61190,3723,1219,18811,210748,30609,707566,100800,23833,190960,1682563,188910,298959
0,17913,120834,48844,0,18100,0,20091,30,3003,10449,0,51897,480,5135,0,0,4504,0,665,32069,97512,3633,1345,4304834,311931,37776,867440,101117,26940,301222,2888692,298465,1023129
0,3990,99995,52167,1591,15736,0,19911,0,3123,10932,60,70398,720,6006,0,41,18381,0,869,38925,43078,3228,1051,13477,189811,26863,607040,114005,28462,252905,2030274,235435,302549
0,22346,134813,50697,0,16217,0,28410,0,3273,10751,120,51979,450,5045,60,60,5075,0,869,36915,61855,3032,1027,14062,274598,36714,912301,137952,29010,268621,2115355,334170,1174512
0,3768,103313,51627,0,16999,0,19731,30,3363,11862,60,239065,840,5826,60,60,4865,0,3839,83389,210900,435842,181152,12096,185930,27680,653238,114780,29040,255401,2071429,240529,367680
0,21514,131032,52075,0,38734,0,26547,0,3213,11081,30,51259,630,5345,0,0,4955,0,839,35276,19877,2657,840,11608,174416,26233,608161,121669,30561,268423,2192927,245695,1092079
77,3831,102188,51472,0,16937,0,21503,60,3183,17044,60,50753,840,5165,0,0,5045,30,3869,83917,177911,442714,188135,13064,285078,38253,885899,136505,28658,254360,2050466,234311,289772
102,20844,133354,47933,0,16276,0,19399,0,3063,12354,30,262052,720,5465,0,30,4564,0,690,34064,21279,3167,1008,14377,182296,24941,584112,114585,30866,274329,2142914,241409,1171013
0,4968,93033,50390,0,15616,0,20091,0,2522,12103,30,53276,540,4684,0,0,4595,0,780,81293,198784,468096,183562,20062,182511,26451,882986,142537,40357,368260,3871156,406497,1763521
0,4741,95688,169340,0,14836,0,119184,0,2881,10275,0,48653,480,19911,0,0,4354,0,779,42287,97057,5516,1993,19027,166822,23830,549612,108454,26974,263865,1930169,216944,236112
0,21322,119126,48498,0,14565,0,18049,90,2882,10121,30,62408,1020,5945,60,60,4565,0,660,39965,41196,3919,1553,19680,176419,25370,584016,132284,35067,307412,2963866,313181,1115943
0,4711,96499,47449,0,15737,0,27687,0,2823,10571,60,49989,540,4744,60,60,4204,0,749,34043,216280,450776,185081,2465156,194460,24138,559985,109489,26937,259779,2051241,234215,352940
0,34312,177731,63199,1035,14868,0,18380,30,2793,12373,30,58323,720,5465,0,0,4684,0,660,33595,16675,3648,1387,19034,179474,25708,590931,108961,35290,309033,3141692,334522,1295373
97,4107,101900,75044,120,15711,0,24205,0,3113,11251,0,50612,508,5037,30,300,4713,0,776,35210,66589,3936,184870,3481039,329912,45917,571822,110320,27025,276859,1979101,221758,255723
0,4513,125481,55072,0,15744,0,19942,29,9524,11204,0,51555,605,8006,0,0,4545,0,891,34243,24269,3157,1140,15490,191747,27407,622064,118193,27681,248417,1949780,222976,304638
0,21531,127447,48905,0,15370,0,19525,0,3091,10933,0,47351,598,6603,0,0,4657,0,930,41333,21504,3611,164972,2465186,277491,37420,599344,117433,28109,314561,3027507,322426,1076526
63,4434,104168,51692,0,17094,0,20182,0,3060,66926,29,48932,575,4852,30,29,17117,0,1018,38408,35431,3308,1169,14669,177194,25329,590719,114446,28852,254645,1992046,232391,245371
37,27136,135020,107039,60,16072,0,19755,0,3240,10956,59,50065,694,5170,89,0,4855,0,683,34106,18096,3225,1222,15961,208377,31154,756521,124952,28703,253322,4287105,429908,1677061
0,3855,103530,51144,0,15496,0,19070,60,3333,10811,30,49911,630,4744,60,78,4744,0,1464,43396,71708,3273,1021,4344423,311480,38964,902874,113555,28306,251954,2010518,229606,305498
0,22882,128770,51895,0,41685,0,19701,36,2942,10571,0,49255,600,5165,0,84,4804,0,927,34559,51988,3280,1093,14963,183703,26060,601866,118167,28237,252485,2002860,326686,1142224
52,3311,103636,49913,0,16217,0,18740,0,3363,10631,30,51564,690,4955,30,30,4594,0,3241,81070,242232,437071,179492,15586,189902,39514,971414,142381,36378,256689,1986963,221143,237606
0,3772,106493,52711,0,15496,0,20032,30,3213,10511,0,52494,3333,5255,0,60,4925,0,929,38988,34362,3566,1123,16037,187610,27352,624195,111530,27093,248834,1889631,207235,179203
0,20513,129118,60563,0,15552,0,19576,0,3060,13698,60,60138,630,5134,30,30,4984,0,1314,42346,29621,4033,1487,13691,192406,30041,1150183,152946,39812,312188,3006888,317277,1088223
0,3441,101753,60117,390,16728,0,105853,0,3183,10901,53,50393,660,40603,0,60,4805,0,1084,41887,210339,483164,173200,2584091,181300,26735,621110,119664,30139,251728,1966335,219475,225914
0,19552,125676,68891,0,15976,0,19941,0,4143,13398,0,52737,600,5105,30,30,4805,0,870,37551,43930,3363,1159,14087,172909,24956,581484,135562,36647,314913,3057017,320737,1041693
0,3805,108425,61335,30,15677,0,19521,30,3093,12102,30,50483,570,4985,30,30,4805,0,840,34771,47765,456654,171388,2464116,274242,26502,621845,118900,31828,270630,2222151,251011,344230
0,3497,126839,53728,0,17629,0,19399,30,9813,11059,30,48744,630,5225,30,930,5225,0,900,37896,59888,4048,1369,20038,177266,25496,597054,112925,29030,258997,2076327,238256,308622
25,21479,126195,61678,120,15857,0,18799,30,3753,11473,0,52314,779,5165,0,0,4865,0,960,33748,33421,3164,255299,2775602,276747,37045,617971,119670,30116,315794,3091398,321110,1064067
25,3376,100330,62611,900,18439,0,19401,0,3243,119768,60,49551,861,5315,0,0,19550,0,780,37476,27766,3265,1105,13854,174896,25969,596566,117088,29388,251743,1972704,219476,217999
0,26611,138109,53937,0,24035,0,19850,0,3063,10510,0,51230,690,5075,0,0,5916,0,810,35896,21740,3258,1050,1454338,291844,40333,984155,124251,29576,251810,3016621,324372,1162692
0,3719,105487,44349,0,15643,0,20448,0,3122,10719,30,50654,720,5284,60,30,6124,30,1110,36369,19854,3212,1222,15841,179754,26182,575555,111774,27844,249945,2171746,252960,242052
0,23190,127602,50123,1441,15406,0,20091,30,3183,11081,60,49943,660,5315,54,60,4504,0,900,33690,78595,3528,986,13246,187850,25286,582266,112286,27977,251969,3076486,328855,1112925
25,3788,99457,46819,0,19367,0,25334,0,3063,10810,0,48051,600,4925,0,30,4895,0,810,35776,58404,3603,1183,14798,285685,38132,937308,137635,28908,257770,2088094,243468,356998
0,27640,139026,61508,0,71164,0,24190,60,3150,11130,60,242586,600,5310,30,30,4620,0,749,32216,22649,3442,1098,14693,180899,24790,572775,112032,27875,250233,1905325,211404,1104568
41,3675,99238,50153,0,19848,0,19941,30,3213,10721,0,50245,570,5105,30,30,4955,0,960,72107,206727,436586,179968,14130,198355,41152,1098973,165987,45911,252945,1911246,214560,210979
0,3479,102775,47961,0,20390,0,39157,30,3093,10240,60,48981,2973,5135,60,60,5933,0,1020,33658,79856,3333,1081,15436,175880,24989,600770,115539,28653,255142,1982856,225511,314523
0,21440,127674,50365,0,16757,0,20330,30,3456,10631,0,52375,540,4925,0,0,5951,0,780,33389,56433,3145,1027,14760,197061,26241,900716,137755,36963,316639,3110779,330546,1142873
0,3755,99622,46559,0,23778,0,19160,60,4279,11952,30,52166,570,24205,0,30,5586,0,900,33013,150752,451715,172647,2451112,173074,24866,578485,112066,28082,251210,1924517,219196,229797
111,42676,152444,53128,0,15887,0,20120,90,3123,10871,90,57632,630,4985,60,0,4805,0,780,31978,27356,3393,1015,14287,187631,26804,632829,116836,29373,245944,2062952,238063,296338
0,18506,129209,50892,0,15943,0,21348,0,2882,10689,30,52155,690,5134,0,210,6785,0,840,39738,31916,731471,327263,5172855,356972,24726,634192,124992,42629,351591,3154355,331032,1162560
0,3213,101768,176682,0,15736,0,21234,30,9970,11352,0,72005,540,5225,0,0,4684,0,1020,39893,22646,3117,1055,14190,173328,24708,573036,111662,27805,250625,1909897,211389,195193
25,21212,127414,53334,0,17418,0,19581,60,2943,10750,0,56557,540,5225,0,30,4564,0,750,32773,25724,3355,53914,2317261,279610,37945,655974,112471,28120,316478,3071330,320912,1076400
0,31454,147740,45406,711,15977,0,21234,30,3003,66010,30,51597,570,5045,30,30,19790,0,780,33478,55392,3123,1147,15083,184665,27268,614154,114866,34721,335743,3603577,402358,1344927
62,24599,130266,171025,1651,15105,0,20392,0,2973,10600,0,53215,720,5225,0,0,5915,0,780,33179,21430,3947,1271,18332,196077,25091,581402,112188,28315,260870,3853030,392490,1391277
0,3702,101986,50183,0,15797,0,19639,30,3123,11051,60,243733,660,6027,60,60,4924,0,900,34890,95769,3368,1156,16135,288672,36819,881961,131690,28007,250863,1942522,214815,193780
0,21405,124696,49581,0,44723,0,19400,0,2942,10211,0,53037,720,8169,0,0,4865,0,870,33584,33351,3520,1135,15954,188401,26660,613094,112662,28398,253769,2044948,240976,1136858
60,4216,107503,48592,360,16998,0,24686,30,3273,10691,30,62020,570,5045,30,0,4865,0,810,79944,213242,446252,174643,14025,174403,36631,894245,136592,37323,254711,2245568,257620,308048
39,3445,109895,49345,0,15519,0,42737,60,3151,10986,30,50877,3361,5432,30,60,4772,0,839,32486,59314,3406,1074,16051,181671,25996,602720,112189,27955,275379,2251912,272392,254107
